Tree_ID,E,N,Height_m,Crown_Diameter_m
92,2612656.632857143,1266039.1038095239,283.97,5.17
93,2612725.725294118,1266045.9917647059,283.96,6.58
94,2612520.723766234,1266010.3202597403,283.95,9.9
95,2612788.0284615387,1266052.9646153846,283.93,4.07
96,2612512.5900000003,1266010.4400000002,283.91,7.98
97,2612653.99,1266043.6514285714,283.9,5.97
98,2612299.615,1266179.5550000002,283.88,7.14
99,2612142.3150000004,1266438.73,283.83,7.14
100,2612146.195882353,1266438.9917647059,283.83,4.65
101,2612730.5284615387,1266016.8876923078,283.83,5.75
102,2612273.7185714287,1266135.0942857144,283.82,6.68
103,2612200.762727273,1266231.08,283.81,5.29
104,2612129.29,1266287.54,283.78,5.64
105,2612715.6215789476,1266006.7642105264,283.78,6.96
106,2612724.8746153847,1266017.9646153846,283.78,4.07
107,2612781.9233333333,1266001.5133333334,283.76,6.18
108,2612227.6900000004,1266210.6466666667,283.74,4.37
109,2612674.131025641,1266048.7723076923,283.73,9.97
110,2612537.0100000002,1266013.32,283.7,7.98
111,2612784.257123288,1266069.264931507,283.7,9.64
112,2612529.99,1266020.3527272728,283.66,7.48
113,2612431.1263636365,1266112.0572727274,283.65,7.48
114,2612647.780322581,1266004.8380645162,283.65,6.28
115,2612225.518571429,1266167.7514285715,283.62,6.68
116,2612220.39,1266198.6300000001,283.6,5.05
117,2612161.49,1266261.4060869566,283.59,5.41
118,2612163.33,1266244.46,283.59,5.64
119,2612438.304814815,1266114.8762962965,283.58,8.29
120,2612644.0284615387,1266006.1953846156,283.57,4.07
121,2612764.2122222222,1266090.0244444446,283.57,4.79
122,2612177.620434783,1266233.7539130435,283.54,5.41
123,2612117.408918919,1266341.2016216216,283.53,6.86
124,2612393.2246938776,1266158.3351020408,283.5,7.9
125,2612714.8400000003,1266028.48,283.5,7.14
126,2612720.5412820517,1266035.5287179488,283.5,7.05
127,2612278.6900000004,1266170.1800000002,283.49,4.37
128,2612905.6106896554,1266217.407586207,283.45,8.59
129,2612663.8603703706,1266002.1355555556,283.44,5.86
130,2612745.720769231,1266087.015897436,283.43,7.05
131,2612318.163076923,1266624.3107692308,283.41,8.14
132,2612291.99,1266160.58,283.39,4.79
133,2612786.8413513517,1266033.0664864865,283.39,6.86
134,2612745.3445454547,1266011.2527272727,283.38,8.37
135,2612689.9672727273,1266050.0572727274,283.33,7.48
136,2612266.8800000004,1266369.4200000002,283.32,11.28
137,2612404.972758621,1266115.407586207,283.32,6.08
138,2612685.3025,1266089.205,283.31,4.51
139,2612391.356666667,1266126.8133333335,283.29,6.18
140,2612685.64,1266017.6300000001,283.29,5.05
141,2612731.9465217395,1266010.536521739,283.27,7.65
142,2612417.566923077,1266104.656923077,283.23,7.05
143,2612109.5614285716,1266275.3895238095,283.22,7.31
144,2612260.1566666667,1266184.5244444446,283.2,4.79
145,2612779.853636364,1266058.5345454547,283.19,5.29
146,2612322.762727273,1266306.0042424244,283.17,6.48
147,2612310.408918919,1266287.1205405407,283.16,6.86
148,2612734.0900000003,1266104.98,283.16,4.37
149,2612644.49,1266015.58,283.13,3.39
150,2612367.6900000004,1266078.6942857143,283.07,6.68
151,2612517.0354545456,1266023.2527272727,283.07,8.37
152,2612397.95875,1266133.83,283.06,6.38
153,2613039.338101266,1266950.2762025318,283.06,10.03
154,2612119.537619048,1266268.222857143,283.05,7.31
155,2612786.0614285716,1266056.08,283.05,4.22
156,2612385.861794872,1266295.862051282,283.03,9.97
157,2612313.607647059,1266142.9917647059,283.02,4.65
158,2612298.6233333335,1266153.98,283.01,4.37
159,2612338.002820513,1266176.1697435898,282.99,7.05
160,2612901.60627907,1266079.9288372095,282.99,7.4
161,2612730.4233333333,1266075.2133333334,282.98,6.18
162,2612191.7943478264,1266221.6669565218,282.96,5.41
163,2612228.6804761905,1266193.4371428571,282.96,5.17
164,2612632.1106896554,1266012.131724138,282.96,6.08
165,2612403.99,1266128.58,282.94,5.97
166,2612616.5222580647,1266003.386451613,282.92,6.28
167,2612732.5867741937,1266039.58,282.9,6.28
168,2612309.2042857143,1266091.58,282.89,2.99
169,2612318.6900000004,1266164.1400000001,282.87,5.64
170,2612103.14,1266167.83,282.86,5.05
171,2612156.756666667,1266202.5577777778,282.85,7.57
172,2612700.0244827587,1266095.907586207,282.84,8.59
173,2612808.109047619,1266045.087936508,282.83,8.96
174,2612257.5244827587,1266250.7868965517,282.82,6.08
175,2612742.29,1266030.8800000001,282.82,7.14
176,2612250.078235294,1266192.6976470589,282.81,4.65
177,2612333.7122222222,1266170.3577777778,282.79,5.86
178,2612530.878888889,1266004.191111111,282.79,4.79
179,2612195.2042857143,1266376.9514285715,282.78,6.68
180,2612341.0284615387,1266077.0415384616,282.78,4.07
181,2612707.956666667,1266087.6800000002,282.78,6.18
182,2612796.49,1266017.08,282.78,3.57
183,2612486.0941666667,1266130.08,282.76,7.82
184,2612725.49,1266004.4637209303,282.75,7.4
185,2612844.0900000003,1266087.4371428571,282.75,9.44
186,2612679.3114285716,1266030.472857143,282.73,5.97
187,2612765.8603703706,1266069.2837037037,282.73,5.86
188,2612342.99,1266078.58,282.71,2.26
189,2612423.49,1266099.186060606,282.69,6.48
190,2612481.002820513,1266135.7082051283,282.69,7.05
191,2612419.1566666667,1266115.8364102566,282.67,7.05
192,2612305.3471428575,1266175.199047619,282.66,5.17
193,2612107.893846154,1266354.58,282.63,8.14
194,2612155.6736734696,1266227.2126530614,282.63,7.9
195,2612392.6900000004,1266138.6085714286,282.63,6.68
196,2612438.519411765,1266108.08,282.63,6.58
197,2612706.8125806456,1266081.9670967744,282.63,6.28
198,2612390.074615385,1266302.6261538463,282.62,9.1
199,2612833.0900000003,1266074.0657142857,282.61,6.68
200,2612750.93,1266054.98,282.6,5.64
201,2612177.5640740744,1266295.9133333333,282.58,5.86
202,2612682.8233333337,1266007.3133333335,282.58,6.18
203,2612325.99,1266086.8657142858,282.57,4.22
204,2612698.4293939397,1266052.186060606,282.55,6.48
205,2612758.8746153847,1266032.4261538463,282.55,4.07
206,2612991.9409803925,1266190.8937254902,282.55,8.06
207,2612410.5867741937,1266123.0961290323,282.54,6.28
208,2612759.49,1266039.4942857143,282.54,6.68
209,2612658.7816666667,1266024.9966666668,282.53,5.53
210,2612689.4614285715,1266057.2942857144,282.53,6.68
211,2612744.2346808515,1266103.7714893618,282.52,7.74
212,2612748.762727273,1266037.5496969698,282.51,6.48
213,2612411.378888889,1266110.5244444446,282.49,6.77
214,2612725.013809524,1266068.484761905,282.49,5.17
215,2612775.99,1266021.9133333333,282.49,3.91
216,2612262.309672131,1266232.89147541,282.48,8.81
217,2612423.7841176474,1266111.374117647,282.47,6.58
218,2612901.9416129035,1266237.9993548389,282.47,6.28
219,2612142.5581818186,1266547.1822727274,282.46,10.59
220,2612115.615,1266298.705,282.44,3.19
221,2612710.727288136,1266018.6477966101,282.43,8.67
222,2612738.7811392406,1266111.75721519,282.43,10.03
223,2612649.365,1266015.455,282.41,3.19
224,2612773.137058824,1266066.5211764707,282.41,4.65
225,2612311.580909091,1266169.4890909093,282.4,5.29
226,2612751.632857143,1266039.6514285714,282.39,4.22
227,2612386.076206897,1266131.131724138,282.36,6.08
228,2612117.0219148938,1266424.6438297874,282.34,7.74
229,2612385.8990909094,1266186.011818182,282.34,7.48
230,2612431.101111111,1266102.7466666668,282.31,6.77
231,2612959.082592593,1266297.9874074075,282.31,8.29
232,2612300.1263636365,1266597.9436363636,282.29,8.37
233,2612398.49,1266120.58,282.28,5.53
234,2613135.530816327,1266164.6004081634,282.27,7.9
235,2612665.7122222222,1266041.4133333333,282.24,6.77
236,2612378.550606061,1266139.0042424244,282.21,6.48
237,2612735.284871795,1266022.9646153846,282.2,7.05
238,2612781.9483333337,1266045.1633333333,282.2,5.53
239,2612755.49,1266052.58,282.18,3.39
240,2612649.556666667,1266033.3800000001,282.17,4.37
241,2612650.365,1266037.705,282.17,3.19
242,2612775.49,1266041.737894737,282.17,4.92
243,2612733.7122222222,1266066.6355555556,282.13,4.79
244,2612183.245555556,1266373.3355555555,282.12,7.57
245,2612348.49,1266116.58,282.12,2.99
246,2612380.019411765,1266191.0211764707,282.12,6.58
247,2612654.615,1266024.705,282.12,3.19
248,2612784.49,1266039.08,282.11,2.76
249,2612503.4667441864,1266148.649767442,282.09,7.4
250,2612662.3105128207,1266032.8876923078,282.08,7.05
251,2612390.365,1266082.705,282.07,3.19
252,2612783.58375,1266079.205,282.07,6.38
253,2613356.2100000004,1266098.3800000001,282.07,7.98
254,2612221.775714286,1266216.0085714287,282.06,2.99
255,2612972.7943478264,1266284.4930434783,282.03,9.37
256,2612939.1751851854,1266296.3762962965,282.01,8.29
257,2612704.9275,1266091.705,282.0,4.51
258,2612121.2547058826,1266413.7564705883,281.99,4.65
259,2612309.131509434,1266410.7120754719,281.99,8.21
260,2612328.79,1266131.98,281.99,3.57
261,2612792.49,1266083.4841095891,281.99,9.64
262,2612127.6900000004,1266271.58,281.98,3.57
263,2612184.49,1266243.2466666668,281.98,4.79
264,2612221.49,1266243.58,281.98,3.39
265,2612282.262727273,1266366.670909091,281.98,7.48
266,2612441.8777551022,1266585.58,281.98,7.9
267,2612140.1263636365,1266482.0163636364,281.97,8.37
268,2612223.1566666667,1266271.9133333333,281.96,3.91
269,2612716.725294118,1266096.9917647059,281.96,6.58
270,2612114.2042857143,1266282.08,281.95,4.22
271,2612403.853636364,1266171.0345454547,281.94,6.48
272,2612122.99,1266294.08,281.93,4.22
273,2612168.8003448276,1266318.131724138,281.93,6.08
274,2612722.858421053,1266090.8957894738,281.93,4.92
275,2612873.28661017,1266218.3766101697,281.93,8.67
276,2613324.408918919,1266298.3367567568,281.93,9.71
277,2612142.853636364,1266413.276969697,281.92,6.48
278,2613389.6900000004,1266280.36,281.91,7.98
279,2612183.0536363637,1266406.561818182,281.9,8.37
280,2612107.49,1266302.08,281.89,3.57
281,2612684.6566666667,1266084.4966666668,281.89,3.91
282,2612712.2955555557,1266051.6772222223,281.88,9.57
283,2612720.3990909094,1266022.0345454547,281.88,5.29
284,2612509.0108333337,1266157.1841666668,281.86,7.82
285,2612738.775714286,1266015.9371428571,281.85,4.22
286,2612683.0733333337,1266052.7466666668,281.83,5.53
287,2612685.1566666667,1266061.0466666666,281.83,4.37
288,2612802.637058824,1266087.58,281.82,6.58
289,2612753.8746153847,1266108.9646153846,281.81,4.07
290,2613327.860786517,1266199.0968539326,281.81,10.65
291,2612193.5900000003,1266237.6800000002,281.79,3.57
292,2612133.1742105265,1266513.3519298246,281.78,8.52
293,2612192.894761905,1266367.1752380952,281.77,7.31
294,2612677.41,1266022.26,281.76,5.64
295,2612775.9017647062,1266049.285882353,281.76,4.65
296,2612102.99,1266265.3072727274,281.83,5.29
297,2612729.24,1266104.33,281.74,3.91
298,2612393.6490909094,1266180.7163636365,281.73,7.48
299,2612855.4042857145,1266072.4085714286,281.73,6.68
300,2613111.765362319,1266149.275652174,281.73,9.37
301,2612735.5244827587,1266046.0627586208,281.72,6.08
302,2612747.0354545456,1266098.3981818182,281.71,3.74
303,2612724.49,1266104.36125,281.7,6.38
304,2612113.99,1266267.08,281.69,5.05
305,2612262.647894737,1266379.3957894738,281.69,6.96
306,2612714.1053846157,1266078.9646153846,281.69,4.07
307,2612915.1053846157,1266224.3876923078,281.68,5.75
308,2612665.728095238,1266053.5323809525,281.67,5.17
309,2612769.413076923,1266082.9646153846,281.67,4.07
310,2612968.9650000003,1266310.33,281.67,7.14
311,2612117.5538297873,1266537.7076595745,281.66,7.74
312,2612689.9275,1266035.2466666668,281.66,7.82
313,2612653.0986956526,1266004.0147826087,281.65,5.41
314,2612772.775714286,1266057.58,281.65,2.99
315,2612135.615,1266283.705,281.63,3.19
316,2612678.830425532,1266088.1544680852,281.62,7.74
317,2612816.470392157,1266092.58,281.62,8.06
318,2612748.7233333336,1266062.58,281.72,6.18
319,2612871.99,1266182.3072727274,281.61,5.29
320,2612501.49,1266161.1633333333,281.6,6.77
321,2612697.14,1266030.9300000002,281.6,5.05
322,2613013.49,1266176.83,281.6,7.82
323,2612462.7923255814,1266686.6962790699,281.59,7.4
324,2612358.8321052636,1266337.2905263158,281.57,6.96
325,2612618.0284615387,1266013.2723076923,281.57,4.07
326,2613026.3233333337,1266299.08,281.57,6.18
327,2612735.2122222222,1266062.1355555556,281.56,4.79
328,2612384.775714286,1266145.341904762,281.55,5.17
329,2613023.6775,1266180.5591666668,281.55,7.82
330,2612270.607647059,1266376.374117647,281.53,6.58
331,2612680.150714286,1266039.8121428571,281.53,8.44
332,2612181.99,1266381.3072727274,281.51,5.29
333,2612662.755306123,1266066.110612245,281.51,7.9
334,2613039.596382979,1266216.3885106384,281.51,7.74
335,2612121.99,1266276.58,281.5,3.91
336,2612895.643846154,1266052.406923077,281.5,8.14
337,2612906.922432433,1266074.9583783785,281.49,6.86
338,2612334.533478261,1266319.623478261,281.48,5.41
339,2612688.5852380954,1266095.3895238095,281.48,7.31
340,2612862.49,1266070.08,281.48,6.77
341,2612319.9416129035,1266318.9993548389,281.47,6.28
342,2612389.3361538462,1266151.0415384616,281.47,5.75
343,2612746.49,1266076.08,281.47,2.76
344,2612753.8853488374,1266043.9753488372,281.47,7.4
345,2612857.720769231,1266066.8107692308,281.47,4.07
346,2613017.0900000003,1266184.56,281.47,7.98
347,2612181.9400000004,1266440.73,281.46,5.05
348,2612488.49,1266146.1669565218,281.45,7.65
349,2612817.450784314,1266052.285882353,281.44,8.06
350,2612133.765,1266428.355,281.41,7.14
351,2612493.6415151516,1266139.6406060606,281.41,6.48
352,2612966.6532653063,1266270.6004081634,281.4,7.9
353,2612746.4066666667,1266094.7466666668,281.39,3.91
354,2613337.001627907,1266202.533488372,281.39,7.4
355,2613377.580909091,1266277.870909091,281.39,8.37
356,2612728.601111111,1266058.2466666668,281.38,3.39
357,2612873.4614285715,1266057.4942857143,281.38,6.68
358,2612221.74,1266258.4966666668,281.37,3.91
359,2612175.4656097563,1266398.848292683,281.36,7.23
360,2612797.99,1266070.08,281.35,4.22
361,2612832.9580851067,1266063.4523404257,281.38,7.74
362,2612193.0900000003,1266386.98,281.34,5.64
363,2612804.1664705887,1266039.7270588237,281.34,6.58
364,2612930.275714286,1266264.1335714287,281.34,8.44
365,2612369.8233333337,1266346.691111111,281.33,5.86
366,2612929.9239622643,1266309.78754717,281.33,8.21
367,2612129.671818182,1266543.261818182,281.32,7.48
368,2612368.6900000004,1266099.1800000002,281.32,2.52
369,2612400.01631579,1266164.8694736843,281.32,6.96
370,2612525.72255814,1266170.6730232558,281.32,7.4
371,2612776.49,1266053.08,281.32,2.76
372,2612143.2042857143,1266278.4371428571,281.31,2.99
373,2612740.34106383,1266055.1544680852,281.31,7.74
374,2612172.365,1266382.5550000002,281.3,7.14
375,2612698.7841176474,1266038.4623529413,281.3,6.58
376,2613366.840649351,1266238.1514285714,281.3,9.9
377,2612107.925897436,1266428.2466666668,281.29,7.05
378,2612427.275714286,1266199.8180952382,281.27,7.31
379,2612701.5700000003,1266004.6600000001,281.27,5.64
380,2612701.601111111,1266086.9133333333,281.27,3.39
381,2612703.9515384617,1266013.003076923,281.27,5.75
382,2612509.008518519,1266170.468888889,281.26,5.86
383,2612774.671818182,1266060.3981818182,281.25,3.74
384,2612934.7221428575,1266255.7764285714,281.25,8.44
385,2612544.7122222222,1266012.8022222223,281.24,5.86
386,2612661.725294118,1266083.9329411765,281.24,4.65
387,2612420.8802439026,1266192.0190243903,281.23,7.23
388,2612785.086491228,1266377.9484210527,281.23,8.52
389,2612173.756666667,1266434.2133333334,281.22,6.18
390,2612399.3081818186,1266175.3072727274,281.22,6.48
391,2612657.2268421054,1266081.737894737,281.22,4.92
392,2612656.0797435897,1266059.6825641026,281.22,7.05
393,2612881.6703278692,1266078.104590164,281.22,8.81
394,2612342.6823076927,1266337.656923077,281.21,5.75
395,2612285.0689473688,1266393.930877193,281.2,8.52
396,2613370.6860784316,1266253.1682352943,281.2,8.06
397,2612135.413076923,1266423.0415384616,281.19,5.75
398,2612240.3348275865,1266787.4420689656,281.17,8.59
399,2612289.8348275865,1266418.6949425288,281.17,10.52
400,2612715.456101695,1266107.1562711864,281.17,8.67
401,2612707.49,1266057.6976470589,281.16,4.65
402,2612146.7923255814,1266464.649767442,281.15,7.4
403,2612164.078235294,1266390.5211764707,281.15,6.58
404,2612120.9636842106,1266398.8957894738,281.14,4.92
405,2613143.49,1266162.0345454547,281.14,7.48
406,2612159.615,1266424.705,281.13,3.19
407,2612883.2042857143,1266202.7585714287,281.11,5.97
408,2612190.9382758625,1266402.131724138,281.1,6.08
409,2612449.4691666667,1266227.33,281.1,7.82
410,2612813.096060606,1266254.8224242425,281.1,6.48
411,2612431.49,1266591.9765517241,281.09,8.59
412,2612900.115,1266071.6633333333,281.09,7.82
413,2612956.169245283,1266311.4667924528,281.09,8.21
414,2612753.8081818186,1266115.1254545455,281.07,7.48
415,2612801.5654716985,1266465.7686792454,281.06,8.21
416,2612911.89,1266247.54,281.06,5.64
417,2612675.2831034483,1266060.2351724138,281.05,6.08
418,2612516.7332432433,1266164.390810811,281.04,6.86
419,2612359.694081633,1266354.3351020408,281.01,7.9
420,2612788.7816666667,1266094.9966666668,280.98,5.53
421,2612847.3321052636,1266064.3694736843,280.98,6.96
422,2612351.632857143,1266339.2942857144,280.97,5.97
423,2612770.671818182,1266079.4890909093,280.97,3.74
424,2612780.99,1266096.6800000002,280.96,5.05
425,2612652.2042857143,1266013.58,280.95,2.99
426,2612913.615,1266076.205,280.95,5.53
427,2612124.0316666667,1266257.9133333333,280.94,5.53
428,2612151.5900000003,1266434.1300000001,280.94,5.05
429,2612896.0219148938,1266041.9629787235,280.94,7.74
430,2612185.9494594596,1266392.6610810813,280.93,6.86
431,2612620.89,1266006.3800000001,280.93,2.52
432,2612620.79,1266008.08,280.93,3.57
433,2612723.99,1266083.2466666668,280.93,3.91
434,2612719.9344444447,1266054.3577777778,280.92,4.79
435,2612337.076206897,1266304.9937931036,280.91,6.08
436,2612708.24,1266065.08,280.91,5.53
437,2612850.49,1266066.8657142858,280.9,5.17
438,2612673.6775,1266025.2675,280.87,4.51
439,2612698.727288136,1266541.2918644068,280.86,8.67
440,2612438.5112765958,1266212.7927659575,280.85,7.74
441,2612136.01631579,1266407.8957894738,280.84,4.92
442,2612432.1282978724,1266207.2821276595,280.84,7.74
443,2612704.8081818186,1266069.0345454547,280.84,5.29
444,2613213.9534146343,1266910.4580487804,280.84,7.23
445,2612723.74,1266052.6633333333,280.82,5.53
446,2612762.900714286,1266343.097857143,280.82,8.44
447,2612163.970769231,1266986.08,280.81,8.14
448,2612345.7592307692,1266325.4261538463,280.81,5.75
449,2612106.49,1266433.6540740742,280.8,5.86
450,2612674.273783784,1266105.1745945946,280.8,9.71
451,2612812.49,1266203.407586207,280.8,6.08
452,2612788.05097561,1266103.872682927,280.79,7.23
453,2612757.49,1266079.8657142858,280.78,2.99
454,2612982.9373684213,1266236.1063157895,280.78,6.96
455,2612710.29952381,1266075.1514285714,280.77,5.17
456,2612444.49,1266279.9133333333,280.76,7.82
457,2612695.356666667,1266066.1466666667,280.74,6.18
458,2612836.79,1266105.905,280.74,7.14
459,2612128.0900000003,1266404.23,280.73,5.05
460,2613364.645555556,1266228.6022222224,280.73,7.57
461,2612205.37,1266454.1800000002,280.72,5.64
462,2612990.908181818,1266288.5254545456,280.72,8.37
463,2612839.99,1266095.6481818182,280.71,7.48
464,2612734.3471428575,1266050.8657142858,280.69,2.99
465,2612809.365,1266066.705,280.68,3.19
466,2612820.4066666667,1266099.6633333333,280.66,3.91
467,2612141.869310345,1266475.3041379312,280.65,6.08
468,2612142.918571429,1266326.484761905,280.64,5.17
469,2612441.262727273,1266265.4436363636,280.64,7.48
470,2612532.47,1266191.48,280.64,7.98
471,2612907.0525,1266197.705,280.64,6.38
472,2612259.41,1266345.02,280.63,5.64
473,2612432.694081633,1266338.743265306,280.63,7.9
474,2612658.3445454547,1266337.3618181818,280.63,8.37
475,2612696.365,1266046.455,280.63,3.19
476,2612224.49,1266289.58,280.62,4.07
477,2612919.93,1266216.54,280.62,5.64
478,2612290.001111111,1266400.468888889,280.6,7.57
479,2612797.772051282,1266035.4774358976,280.6,7.05
480,2612127.6566666667,1266618.58,280.59,2.76
481,2612341.79,1266209.3800000001,280.59,5.05
482,2612697.2042857143,1266022.722857143,280.59,4.22
483,2612737.8709523813,1266087.8180952382,280.58,5.17
484,2613047.424782609,1266206.5582608697,280.58,7.65
485,2612734.6566666667,1266084.6633333333,280.56,3.91
486,2612827.1566666667,1266076.7704761906,280.56,5.17
487,2612810.132857143,1266088.2942857144,280.55,5.97
488,2612852.49,1266254.8072727274,280.55,5.29
489,2612707.944545455,1266024.2163636365,280.54,3.74
490,2612801.019411765,1266045.7564705883,280.54,4.65
491,2612801.49,1266050.199047619,280.54,5.17
492,2612726.376792453,1266306.0328301887,280.52,8.21
493,2612734.49,1266079.8657142858,280.52,2.99
494,2612153.2976923077,1266462.7338461538,280.5,5.75
495,2612539.316923077,1266743.4646153846,280.5,8.14
496,2612728.99,1266049.08,280.5,3.19
497,2612765.0233333334,1266112.7133333334,280.5,4.37
498,2612374.7073913044,1266196.1452173914,280.49,5.41
499,2612806.7602702705,1266117.607027027,280.49,6.86
500,2612842.620434783,1266072.08,280.49,7.65
501,2612384.1775,1266390.205,280.48,6.38
502,2612533.4066666667,1266178.218888889,280.46,6.77
503,2612867.5733333337,1266059.705,280.46,5.53
504,2612909.471818182,1266322.2163636365,280.46,8.37
505,2612327.0035135136,1266422.7827027028,280.45,9.71
506,2612444.026585366,1266220.0434146342,280.45,7.23
507,2612680.99,1266045.58,280.45,3.57
508,2612704.7122222222,1266024.468888889,280.45,3.39
509,2612834.83,1266331.9200000002,280.45,7.98
510,2612981.956666667,1266305.1800000002,280.45,7.57
511,2613219.015423729,1266828.0884745764,280.45,8.67
512,2612276.938979592,1266396.804489796,280.44,7.9
513,2612449.1226530615,1266787.8657142858,280.44,7.9
514,2612270.6100000003,1266348.78,280.43,5.64
515,2612764.580909091,1266118.9436363636,280.43,3.74
516,2613226.054516129,1266819.58,280.43,8.88
517,2612496.4030434783,1266153.8626086956,280.42,7.65
518,2612833.0284615387,1266088.8876923078,280.42,4.07
519,2612149.8471428575,1266255.2942857144,280.41,4.22
520,2612182.3348275865,1266583.631724138,280.41,8.59
521,2612867.255957447,1266053.6863829787,280.41,7.74
522,2613372.7445454546,1266260.98,280.41,8.37
523,2612391.267777778,1266289.8022222223,280.4,5.86
524,2613090.8484905665,1266225.9573584907,280.4,8.21
525,2612617.3740579714,1266590.8263768116,280.39,9.37
526,2612977.0354545456,1266209.6936363636,280.39,7.48
527,2612731.865,1266412.0085714287,280.38,8.44
528,2612987.3924390245,1266295.336097561,280.38,7.23
529,2613155.0108333337,1266869.4758333333,280.37,7.82
