Tree_ID,X,Y,Z,Tree_Height_m,Crown_Height_m,Crown_Diameter_m,Trunk_Height_m,Trunk_Diameter_m,Crown_R,Crown_G,Crown_B,Trunk_R,Trunk_G,Trunk_B
825,2612905.8361538462,1266228.646923077,271.2799998092651,7.55,5.033334,4.55,2.516667,0.7583333333333333,42.0,49.0,46.0,139.0,69.0,19.0
826,2612212.112222222,1266439.3922222222,270.59999965667726,11.14,7.426667,3.78,3.7133336,0.6299999999999999,42.0,49.0,46.0,139.0,69.0,19.0
827,2612886.664725275,1266104.6743956043,269.62000015258786,9.16,6.1066666,5.38,3.0533333,0.8966666666666666,42.0,49.0,46.0,139.0,69.0,19.0
828,2613150.8196296296,1266307.0218518518,268.3199995422363,10.52,7.013334,6.56,3.506667,1.0933333333333333,42.0,49.0,46.0,139.0,69.0,19.0
829,2612714.403513513,1266058.0294594597,270.92999980926515,10.55,7.033334,3.43,3.516667,0.5716666666666667,42.0,49.0,46.0,139.0,69.0,19.0
830,2612544.1866101697,1266445.1575706217,268.30000015258787,10.41,6.94,7.51,3.47,1.2516666666666665,42.0,49.0,46.0,139.0,69.0,19.0
831,2612333.780804598,1266555.2596551725,268.79999969482424,9.93,6.6200004,5.26,3.3100002,0.8766666666666666,42.0,49.0,46.0,139.0,69.0,19.0
832,2612263.167777778,1266457.9332478633,269.7899998474121,9.84,6.5600004,6.1,3.2800002,1.0166666666666666,42.0,49.0,46.0,139.0,69.0,19.0
833,2612481.862826087,1266496.6623913045,268.16000034332274,10.61,7.0733333,5.41,3.5366666,0.9016666666666666,42.0,49.0,46.0,139.0,69.0,19.0
834,2612228.4431914897,1266499.0487234043,269.80000007629394,10.08,6.7200003,3.87,3.3600001,0.645,42.0,49.0,46.0,139.0,69.0,19.0
835,2612976.529534884,1266344.692093023,268.89,9.75,6.5,7.4,3.25,1.2333333333333334,42.0,49.0,46.0,139.0,69.0,19.0
836,2612164.994166666,1266415.445,271.87999992370607,8.67,5.78,3.91,2.89,0.6516666666666666,42.0,49.0,46.0,139.0,69.0,19.0
837,2612554.470128205,1266454.0988461538,268.180000038147,10.54,7.0266666,7.05,3.5133333,1.1749999999999998,42.0,49.0,46.0,139.0,69.0,19.0
838,2613296.336524064,1266829.6314973263,261.58000076293945,17.05,11.366667,7.72,5.6833334,1.2866666666666666,42.0,49.0,46.0,139.0,69.0,19.0
839,2612691.9082481754,1266456.1028467154,268.78999961853026,9.85,6.566667,6.6,3.2833335,1.0999999999999999,42.0,49.0,46.0,139.0,69.0,19.0
840,2613032.0620430107,1266012.0915053764,266.48000045776365,12.23,8.153334,5.44,4.076667,0.9066666666666667,42.0,49.0,46.0,139.0,69.0,19.0
841,2613229.269746836,1266564.7978481012,267.5499995803833,11.06,7.373334,7.09,3.686667,1.1816666666666666,42.0,49.0,46.0,139.0,69.0,19.0
842,2613163.119651163,1266402.616511628,268.3199995803833,10.31,6.873334,7.4,3.436667,1.2333333333333334,42.0,49.0,46.0,139.0,69.0,19.0
843,2612428.934117648,1266512.0920588237,268.5299997711182,10.51,7.006667,4.65,3.5033336,0.775,42.0,49.0,46.0,139.0,69.0,19.0
844,2612426.371481481,1266606.7690740742,268.51000026702883,11.03,7.3533335,5.86,3.6766667,0.9766666666666667,42.0,49.0,46.0,139.0,69.0,19.0
845,2612742.9044927536,1266079.5120289857,272.0500001335144,7.14,4.76,4.69,2.38,0.7816666666666667,42.0,49.0,46.0,139.0,69.0,19.0
846,2612195.532857143,1266524.0087755104,269.77000007629397,11.58,7.7200003,3.95,3.8600001,0.6583333333333333,42.0,49.0,46.0,139.0,69.0,19.0
847,2613374.691470589,1266803.2170588237,257.8899991607666,21.12,14.080001,4.65,7.0400004,0.775,42.0,49.0,46.0,139.0,69.0,19.0
848,2612426.058789809,1266688.136878981,268.1099998474121,10.59,7.0600004,7.07,3.5300002,1.1783333333333332,42.0,49.0,46.0,139.0,69.0,19.0
849,2612448.7642138368,1266404.4347798745,268.75000034332277,9.86,6.5733333,7.11,3.2866666,1.185,42.0,49.0,46.0,139.0,69.0,19.0
850,2613141.510689656,1266338.4320689656,268.35000003814696,10.29,6.86,6.79,3.43,1.1316666666666666,42.0,49.0,46.0,139.0,69.0,19.0
851,2612250.0742105264,1266497.0349122807,269.5700000762939,11.08,7.386667,4.26,3.6933334,0.71,42.0,49.0,46.0,139.0,69.0,19.0
852,2612774.222608696,1266402.2352173913,269.1400002670288,9.53,6.3533335,8.56,3.1766667,1.4266666666666667,42.0,49.0,46.0,139.0,69.0,19.0
853,2612401.5932967034,1266471.267802198,268.65999996185303,9.96,6.6400003,5.38,3.3200002,0.8966666666666666,42.0,49.0,46.0,139.0,69.0,19.0
854,2612384.3292857143,1266761.1414285714,267.59000045776367,10.98,7.3199997,6.68,3.6599998,1.1133333333333333,42.0,49.0,46.0,139.0,69.0,19.0
855,2612331.6703030304,1266570.0321212122,268.81000019073485,9.95,6.633333,4.58,3.3166666,0.7633333333333333,42.0,49.0,46.0,139.0,69.0,19.0
856,2612560.207857143,1266229.7057142858,269.10999977111817,9.51,6.34,6.68,3.17,1.1133333333333333,42.0,49.0,46.0,139.0,69.0,19.0
857,2612210.2233333336,1266521.1700000002,269.71999954223634,10.77,7.1800003,3.09,3.5900002,0.5149999999999999,42.0,49.0,46.0,139.0,69.0,19.0
858,2612951.224572491,1266444.9194423791,267.9999995422363,10.77,7.1800003,9.25,3.5900002,1.5416666666666665,42.0,49.0,46.0,139.0,69.0,19.0
859,2612450.209587629,1266571.2246391752,268.40999961853026,10.35,6.9000006,5.56,3.4500003,0.9266666666666665,42.0,49.0,46.0,139.0,69.0,19.0
860,2613193.9461797755,1266787.9351685394,265.8700004577637,12.73,8.486667,7.53,4.2433333,1.255,42.0,49.0,46.0,139.0,69.0,19.0
861,2612881.573333333,1266100.7422222225,269.7700002288818,9.99,6.66,5.35,3.33,0.8916666666666666,42.0,49.0,46.0,139.0,69.0,19.0
862,2612895.646097561,1266222.813902439,271.3299999046326,7.4,4.9333334,5.11,2.4666667,0.8516666666666667,42.0,49.0,46.0,139.0,69.0,19.0
863,2612157.2746153846,1266571.4161538463,269.39000038146975,11.4,7.6,3.52,3.8,0.5866666666666667,42.0,49.0,46.0,139.0,69.0,19.0
864,2612971.1205194807,1266635.6251948052,267.4200003814697,11.15,7.4333334,7.0,3.7166667,1.1666666666666665,42.0,49.0,46.0,139.0,69.0,19.0
865,2613278.070147059,1266307.856764706,267.0399998092651,11.55,7.7000003,6.58,3.8500001,1.0966666666666667,42.0,49.0,46.0,139.0,69.0,19.0
866,2612454.9033333333,1266014.29,273.3899999809265,6.48,4.32,4.89,2.16,0.815,42.0,49.0,46.0,139.0,69.0,19.0
867,2612804.1656410256,1266384.0764102566,268.43999965667723,10.14,6.76,7.05,3.38,1.1749999999999998,42.0,49.0,46.0,139.0,69.0,19.0
868,2613407.835754717,1266781.6902830189,250.46999908447265,28.04,18.693335,8.21,9.346667,1.3683333333333334,42.0,49.0,46.0,139.0,69.0,19.0
869,2613478.793940887,1266674.2818226602,257.3999991607666,21.12,14.080001,8.04,7.0400004,1.3399999999999999,42.0,49.0,46.0,139.0,69.0,19.0
870,2612619.630740741,1266292.921851852,268.6199995422363,10.02,6.6800003,5.08,3.3400002,0.8466666666666667,42.0,49.0,46.0,139.0,69.0,19.0
871,2613206.369553904,1266610.7317100372,267.31000019073485,11.2,7.4666667,9.25,3.7333333,1.5416666666666665,42.0,49.0,46.0,139.0,69.0,19.0
872,2612734.092312139,1266283.515086705,268.28000045776366,10.23,6.8199997,7.42,3.4099998,1.2366666666666666,42.0,49.0,46.0,139.0,69.0,19.0
873,2612173.614489796,1266445.0495918368,270.71999961853027,10.1,6.7333336,3.95,3.3666668,0.6583333333333333,42.0,49.0,46.0,139.0,69.0,19.0
874,2613261.976283186,1266785.1607079646,266.1900001525879,12.41,8.273334,8.48,4.136667,1.4133333333333333,42.0,49.0,46.0,139.0,69.0,19.0
875,2612271.768787879,1266304.5927272728,272.9099999809265,5.73,3.8200002,4.58,1.9100001,0.7633333333333333,42.0,49.0,46.0,139.0,69.0,19.0
876,2612819.266190476,1266467.3795238095,268.2399998855591,10.38,6.92,5.78,3.46,0.9633333333333334,42.0,49.0,46.0,139.0,69.0,19.0
877,2612218.232857143,1266478.1414285714,270.04000045776365,11.73,7.8199997,3.34,3.9099998,0.5566666666666666,42.0,49.0,46.0,139.0,69.0,19.0
878,2612171.111649485,1266577.2864948455,269.069999961853,9.71,6.4733334,5.56,3.2366667,0.9266666666666665,42.0,49.0,46.0,139.0,69.0,19.0
879,2612923.341871658,1266441.4523529413,268.18999980926515,10.3,6.866667,7.72,3.4333334,1.2866666666666666,42.0,49.0,46.0,139.0,69.0,19.0
880,2612569.444644809,1266330.4087978145,268.4599998474121,10.09,6.726667,7.63,3.3633335,1.2716666666666665,42.0,49.0,46.0,139.0,69.0,19.0
881,2612584.60978022,1266315.267802198,268.43999965667723,10.14,6.76,5.38,3.38,0.8966666666666666,42.0,49.0,46.0,139.0,69.0,19.0
882,2613264.0290532545,1266351.7031360948,259.1600001525879,19.41,12.940001,7.33,6.4700003,1.2216666666666667,42.0,49.0,46.0,139.0,69.0,19.0
883,2612489.6291304347,1266278.6414285714,269.73999961853025,8.85,5.9000006,7.16,2.9500003,1.1933333333333334,42.0,49.0,46.0,139.0,69.0,19.0
884,2612465.9017647062,1266262.3582352942,270.7200003051758,8.32,5.5466666,5.2,2.7733333,0.8666666666666667,42.0,49.0,46.0,139.0,69.0,19.0
885,2613129.0924390247,1266734.5870731708,266.30000022888186,12.24,8.16,8.08,4.08,1.3466666666666667,42.0,49.0,46.0,139.0,69.0,19.0
886,2613108.530410959,1266795.8610958904,265.88999992370606,12.67,8.446667,6.82,4.2233334,1.1366666666666667,42.0,49.0,46.0,139.0,69.0,19.0
887,2612221.308367347,1266584.906734694,269.44999996185305,9.21,6.1400003,3.95,3.0700002,0.6583333333333333,42.0,49.0,46.0,139.0,69.0,19.0
888,2612331.8755072467,1266563.0844927535,268.7999999237061,9.92,6.6133337,4.69,3.3066669,0.7816666666666667,42.0,49.0,46.0,139.0,69.0,19.0
889,2612713.515,1266041.340833333,271.30000022888186,8.74,5.826667,3.91,2.9133334,0.6516666666666666,42.0,49.0,46.0,139.0,69.0,19.0
890,2612119.8791304347,1266402.1026086956,271.7500003814697,8.4,5.6,3.83,2.8,0.6383333333333333,42.0,49.0,46.0,139.0,69.0,19.0
891,2612562.39,1266457.9240145986,268.3500001907349,10.2,6.8,6.6,3.4,1.0999999999999999,42.0,49.0,46.0,139.0,69.0,19.0
892,2612606.2068316834,1266416.5799009902,268.16999980926516,10.3,6.866667,5.67,3.4333334,0.945,42.0,49.0,46.0,139.0,69.0,19.0
893,2613251.9684883724,1266786.0641860466,266.0999997711182,12.51,8.34,7.4,4.17,1.2333333333333334,42.0,49.0,46.0,139.0,69.0,19.0
894,2612404.2574242423,1266322.778333333,270.749999961853,7.71,5.1400003,6.48,2.5700002,1.08,42.0,49.0,46.0,139.0,69.0,19.0
895,2612866.9821052635,1266433.0338157895,268.63000030517577,9.82,6.5466666,6.96,3.2733333,1.16,42.0,49.0,46.0,139.0,69.0,19.0
896,2612192.8096428574,1266460.2932142855,270.3900004577637,9.23,6.153333,4.22,3.0766666,0.7033333333333333,42.0,49.0,46.0,139.0,69.0,19.0
897,2612504.823070866,1266360.5857480315,268.7399998474121,10.09,6.726667,6.36,3.3633335,1.06,42.0,49.0,46.0,139.0,69.0,19.0
898,2613353.6387309646,1266727.3847208123,256.7400004577637,21.73,14.486667,7.92,7.2433333,1.3199999999999998,42.0,49.0,46.0,139.0,69.0,19.0
899,2612756.82452381,1266074.706904762,277.43999995708464,1.08,0.72,5.17,0.36,0.8616666666666666,42.0,49.0,46.0,139.0,69.0,19.0
900,2612575.836280992,1266410.024545455,268.32000019073485,10.2,6.8,6.21,3.4,1.035,42.0,49.0,46.0,139.0,69.0,19.0
901,2612396.8682608698,1266572.0844927535,268.94000022888184,10.74,7.16,4.69,3.58,0.7816666666666667,42.0,49.0,46.0,139.0,69.0,19.0
902,2612763.616993865,1266303.1926993865,268.5899995803833,9.81,6.5400004,7.2,3.2700002,1.2,42.0,49.0,46.0,139.0,69.0,19.0
903,2612862.970188679,1266004.2633962266,269.83999965667726,8.64,5.76,5.81,2.88,0.9683333333333333,42.0,49.0,46.0,139.0,69.0,19.0
904,2612504.3200000003,1266931.23,264.6700001525879,13.91,9.273334,3.99,4.636667,0.665,42.0,49.0,46.0,139.0,69.0,19.0
905,2612864.463529412,1266337.8052941177,269.6299995803833,8.81,5.873334,6.58,2.936667,1.0966666666666667,42.0,49.0,46.0,139.0,69.0,19.0
906,2612333.9685714287,1266548.5771428572,268.710000038147,10.04,6.6933336,4.72,3.3466668,0.7866666666666666,42.0,49.0,46.0,139.0,69.0,19.0
907,2612369.50875,1266796.96375,266.8199996566772,11.89,7.926667,5.05,3.9633336,0.8416666666666666,42.0,49.0,46.0,139.0,69.0,19.0
908,2613089.2037254903,1266069.8347058825,265.41000003814696,13.04,8.693334,6.98,4.346667,1.1633333333333333,42.0,49.0,46.0,139.0,69.0,19.0
909,2613367.004864865,1266772.5395945946,257.87000007629393,20.58,13.72,6.86,6.86,1.1433333333333333,42.0,49.0,46.0,139.0,69.0,19.0
910,2612795.444054054,1266153.4382432434,264.6300000762939,13.83,9.22,6.86,4.61,1.1433333333333333,42.0,49.0,46.0,139.0,69.0,19.0
911,2612235.571818182,1266445.751818182,270.23000045776365,10.48,6.9866667,3.74,3.4933333,0.6233333333333333,42.0,49.0,46.0,139.0,69.0,19.0
912,2613342.7547798743,1266799.3310062897,253.75000007629393,24.83,16.553333,7.11,8.276667,1.185,42.0,49.0,46.0,139.0,69.0,19.0
913,2612174.181666666,1266549.7135185185,268.8299996566773,10.14,6.76,5.86,3.38,0.9766666666666667,42.0,49.0,46.0,139.0,69.0,19.0
914,2613440.3703921568,1266782.3771895426,250.64999954223634,28.77,19.18,6.98,9.59,1.1633333333333333,42.0,49.0,46.0,139.0,69.0,19.0
915,2612480.817835052,1266913.1627835052,265.0900001525879,14.91,9.940001,5.56,4.9700003,0.9266666666666665,42.0,49.0,46.0,139.0,69.0,19.0
916,2612797.180625,1266309.3262500002,268.78999965667725,9.64,6.426667,7.14,3.2133336,1.19,42.0,49.0,46.0,139.0,69.0,19.0
917,2612187.82220339,1266524.163220339,269.560000038147,11.04,7.36,6.13,3.68,1.0216666666666665,42.0,49.0,46.0,139.0,69.0,19.0
918,2612186.3168292684,1266506.4846341463,270.00000007629393,10.08,6.7200003,3.61,3.3600001,0.6016666666666666,42.0,49.0,46.0,139.0,69.0,19.0
919,2612240.8608737867,1266534.57,269.5999998855591,8.88,5.92,5.73,2.96,0.9550000000000001,42.0,49.0,46.0,139.0,69.0,19.0
920,2612987.298396947,1266338.287557252,268.9800003051758,9.57,6.38,6.46,3.19,1.0766666666666667,42.0,49.0,46.0,139.0,69.0,19.0
921,2613067.954516129,1266571.362626728,267.6900004577637,10.73,7.153333,8.31,3.5766666,1.385,42.0,49.0,46.0,139.0,69.0,19.0
922,2612594.4147524755,1266560.8472277229,269.17000045776365,9.23,6.153333,5.67,3.0766666,0.945,42.0,49.0,46.0,139.0,69.0,19.0
923,2612225.556666666,1266526.282962963,269.66999969482424,10.68,7.1200004,5.86,3.5600002,0.9766666666666667,42.0,49.0,46.0,139.0,69.0,19.0
924,2612144.6130769234,1266586.5123076923,268.88999996185305,9.46,6.306667,6.43,3.1533334,1.0716666666666665,42.0,49.0,46.0,139.0,69.0,19.0
925,2612184.3835064936,1266527.7323376625,269.03000045776366,9.98,6.653333,4.95,3.3266666,0.825,42.0,49.0,46.0,139.0,69.0,19.0
926,2612228.916086957,1266564.3917391305,269.3500003051758,9.07,6.0466666,6.05,3.0233333,1.0083333333333333,42.0,49.0,46.0,139.0,69.0,19.0
927,2612743.953380282,1266063.922112676,271.88999977111814,7.26,4.84,4.75,2.42,0.7916666666666666,42.0,49.0,46.0,139.0,69.0,19.0
928,2612865.90875,1266094.65125,270.29999965667724,8.64,5.76,5.05,2.88,0.8416666666666666,42.0,49.0,46.0,139.0,69.0,19.0
929,2612794.494712042,1266262.7977486912,269.25999984741213,9.09,6.0600004,7.8,3.0300002,1.2999999999999998,42.0,49.0,46.0,139.0,69.0,19.0
930,2613145.341515152,1266402.776060606,268.1599998092651,10.3,6.866667,7.25,3.4333334,1.2083333333333333,42.0,49.0,46.0,139.0,69.0,19.0
931,2612591.9134375,1266317.73015625,270.38000019073485,7.95,5.3,6.38,2.65,1.0633333333333332,42.0,49.0,46.0,139.0,69.0,19.0
932,2613482.590460829,1266693.2497235024,257.19000068664553,21.47,14.3133335,8.31,7.1566668,1.385,42.0,49.0,46.0,139.0,69.0,19.0
933,2612465.711138212,1266723.5781300813,267.9200001525879,10.41,6.94,6.26,3.47,1.0433333333333332,42.0,49.0,46.0,139.0,69.0,19.0
934,2612981.141592357,1266513.019044586,268.1099997329712,10.22,6.8133335,7.07,3.4066668,1.1783333333333332,42.0,49.0,46.0,139.0,69.0,19.0
935,2612347.237826087,1266486.5192753624,268.94999980926514,9.55,6.366667,4.69,3.1833334,0.7816666666666667,42.0,49.0,46.0,139.0,69.0,19.0
936,2612586.946818182,1266232.098409091,268.8100003814697,9.65,6.4333334,5.29,3.2166667,0.8816666666666666,42.0,49.0,46.0,139.0,69.0,19.0
937,2612556.120088496,1266386.645221239,268.45000034332276,10.11,6.74,6.0,3.37,1.0,42.0,49.0,46.0,139.0,69.0,19.0
938,2613135.138427673,1266824.247672956,265.6700004196167,12.69,8.46,10.06,4.23,1.6766666666666667,42.0,49.0,46.0,139.0,69.0,19.0
939,2613429.056666666,1266754.8286206897,250.44999938964844,28.61,19.073334,5.26,9.536667,0.8766666666666666,42.0,49.0,46.0,139.0,69.0,19.0
940,2613161.6525000003,1266815.504375,265.8399996948242,12.68,8.453334,7.14,4.226667,1.19,42.0,49.0,46.0,139.0,69.0,19.0
941,2612924.2978014187,1266403.389148936,268.4199998474121,10.09,6.726667,6.7,3.3633335,1.1166666666666667,42.0,49.0,46.0,139.0,69.0,19.0
942,2612248.2908264464,1266400.5906611572,271.0300001525879,7.41,4.94,6.21,2.47,1.035,42.0,49.0,46.0,139.0,69.0,19.0
943,2613474.718244275,1266771.9364122138,250.8099991607666,27.62,18.413334,9.13,9.206667,1.5216666666666667,42.0,49.0,46.0,139.0,69.0,19.0
944,2612216.6164150946,1266399.5228301887,271.26999954223635,10.02,6.6800003,4.11,3.3400002,0.685,42.0,49.0,46.0,139.0,69.0,19.0
945,2612898.5688990825,1266497.329174312,268.2299997711182,10.26,6.84,8.33,3.42,1.3883333333333332,42.0,49.0,46.0,139.0,69.0,19.0
946,2612208.515,1266397.5075,271.3699998283386,7.82,5.2133336,3.19,2.6066668,0.5316666666666666,42.0,49.0,46.0,139.0,69.0,19.0
947,2613445.691587302,1266079.2948677249,262.18000061035156,16.14,10.76,7.76,5.38,1.2933333333333332,42.0,49.0,46.0,139.0,69.0,19.0
948,2612595.265,1266235.581904762,268.7000004196167,9.69,6.46,5.17,3.23,0.8616666666666666,42.0,49.0,46.0,139.0,69.0,19.0
949,2612652.29625,1266191.96375,267.9900002670288,10.53,7.02,5.05,3.51,0.8416666666666666,42.0,49.0,46.0,139.0,69.0,19.0
950,2612259.024715026,1266530.5130051814,269.55,9.0,6.0,7.84,3.0,1.3066666666666666,42.0,49.0,46.0,139.0,69.0,19.0
951,2612785.727563452,1266248.6689847717,269.67,8.75,5.8333335,7.92,2.9166667,1.3199999999999998,42.0,49.0,46.0,139.0,69.0,19.0
952,2612189.073333333,1266527.8866666667,269.09000003814697,9.54,6.36,4.37,3.18,0.7283333333333333,42.0,49.0,46.0,139.0,69.0,19.0
953,2612196.2471428574,1266518.8965306124,269.10999977111817,10.76,7.1733336,3.95,3.5866668,0.6583333333333333,42.0,49.0,46.0,139.0,69.0,19.0
954,2612693.0263636364,1266136.32,264.48999977111816,14.01,9.34,5.92,4.67,0.9866666666666666,42.0,49.0,46.0,139.0,69.0,19.0
955,2612506.687413793,1266660.1346551725,268.15,10.25,6.8333335,6.08,3.4166667,1.0133333333333332,42.0,49.0,46.0,139.0,69.0,19.0
956,2612211.009047619,1266544.8557142855,269.0199996948242,10.68,7.1200004,3.66,3.5600002,0.61,42.0,49.0,46.0,139.0,69.0,19.0
957,2612826.7189473687,1266206.0963157895,270.91000038146973,8.9,5.9333334,6.02,2.9666667,1.0033333333333332,42.0,49.0,46.0,139.0,69.0,19.0
958,2613463.892762431,1266039.523038674,260.4200008392334,17.88,11.92,7.59,5.96,1.265,42.0,49.0,46.0,139.0,69.0,19.0
959,2612258.503207547,1266482.1549056603,269.64000022888183,9.99,6.66,4.11,3.33,0.685,42.0,49.0,46.0,139.0,69.0,19.0
960,2612166.0495744683,1266501.07,269.9999996185303,10.6,7.066667,3.87,3.5333335,0.645,42.0,49.0,46.0,139.0,69.0,19.0
961,2613042.783292683,1266838.743780488,266.18000007629394,12.08,8.053333,7.23,4.0266666,1.205,42.0,49.0,46.0,139.0,69.0,19.0
962,2613432.1242857142,1266622.475714286,256.2099991607666,22.12,14.746668,7.46,7.373334,1.2433333333333332,42.0,49.0,46.0,139.0,69.0,19.0
963,2612352.009047619,1266168.7009523811,273.59000034332274,9.36,6.24,3.66,3.12,0.61,42.0,49.0,46.0,139.0,69.0,19.0
964,2612172.467464789,1266250.7847887324,274.37000005722047,4.06,2.7066667,6.72,1.3533334,1.1199999999999999,42.0,49.0,46.0,139.0,69.0,19.0
965,2612232.4003092786,1266576.5132989693,269.3000002670288,9.03,6.02,5.56,3.01,0.9266666666666665,42.0,49.0,46.0,139.0,69.0,19.0
966,2612464.39,1266912.9546153846,265.3000002670288,15.03,10.02,4.55,5.01,0.7583333333333333,42.0,49.0,46.0,139.0,69.0,19.0
967,2612937.7691208795,1266019.3062637362,268.8600001525879,9.41,6.2733335,7.61,3.1366668,1.2683333333333333,42.0,49.0,46.0,139.0,69.0,19.0
968,2613461.0322764227,1266243.8301626018,261.50000007629393,17.08,11.386667,6.26,5.6933336,1.0433333333333332,42.0,49.0,46.0,139.0,69.0,19.0
969,2612451.725526316,1266342.622631579,269.4699996948242,8.93,5.953334,4.92,2.976667,0.82,42.0,49.0,46.0,139.0,69.0,19.0
970,2612249.756666667,1266437.5033333334,270.5799995803833,10.06,6.706667,3.78,3.3533335,0.6299999999999999,42.0,49.0,46.0,139.0,69.0,19.0
971,2612251.745670103,1266431.88443299,269.6899995422363,9.77,6.513334,5.56,3.256667,0.9266666666666665,42.0,49.0,46.0,139.0,69.0,19.0
972,2612548.3682608698,1266534.1786956522,268.42000007629395,10.08,6.7200003,4.69,3.3600001,0.7816666666666667,42.0,49.0,46.0,139.0,69.0,19.0
973,2613266.215757576,1266332.32,259.18000007629394,19.83,13.22,4.58,6.61,0.7633333333333333,42.0,49.0,46.0,139.0,69.0,19.0
974,2612388.123333333,1266895.1616666666,265.9600002288818,12.74,8.493334,4.37,4.246667,0.7283333333333333,42.0,49.0,46.0,139.0,69.0,19.0
975,2612602.8534146342,1266310.045609756,268.5599995803833,10.31,6.873334,5.11,3.436667,0.8516666666666667,42.0,49.0,46.0,139.0,69.0,19.0
976,2612188.143521127,1266454.274225352,270.60000007629395,11.33,7.5533333,4.75,3.7766666,0.7916666666666666,42.0,49.0,46.0,139.0,69.0,19.0
977,2612659.886240601,1266319.6414285714,268.7299995803833,9.56,6.373334,6.51,3.186667,1.085,42.0,49.0,46.0,139.0,69.0,19.0
978,2612151.6985106384,1266492.3465957448,270.0799995803833,12.81,8.540001,3.87,4.2700005,0.645,42.0,49.0,46.0,139.0,69.0,19.0
979,2612207.8455555555,1266519.0811111112,269.73,11.0,7.3333335,3.78,3.6666667,0.6299999999999999,42.0,49.0,46.0,139.0,69.0,19.0
980,2612335.7883050847,1266541.5615254238,268.76000022888184,9.74,6.4933333,4.33,3.2466667,0.7216666666666667,42.0,49.0,46.0,139.0,69.0,19.0
981,2612488.89,1266922.9886046513,265.0200002288818,14.99,9.993334,3.7,4.996667,0.6166666666666667,42.0,49.0,46.0,139.0,69.0,19.0
982,2613146.758852459,1266315.5740983607,268.4000003051758,9.82,6.5466666,6.23,3.2733333,1.0383333333333333,42.0,49.0,46.0,139.0,69.0,19.0
983,2613105.431666666,1266758.72625,265.9199995803833,12.31,8.206667,7.82,4.1033335,1.3033333333333332,42.0,49.0,46.0,139.0,69.0,19.0
984,2612544.8990909094,1266461.8184848486,268.3100001525879,10.41,6.94,7.25,3.47,1.2083333333333333,42.0,49.0,46.0,139.0,69.0,19.0
985,2613464.82939394,1266241.304848485,261.2100006103516,17.64,11.76,4.58,5.88,0.7633333333333333,42.0,49.0,46.0,139.0,69.0,19.0
986,2612561.622758621,1266091.2337931036,264.9000004196167,14.94,9.96,4.3,4.98,0.7166666666666666,42.0,49.0,46.0,139.0,69.0,19.0
987,2612590.967319588,1266322.7864948455,268.4299995422363,9.77,6.513334,5.56,3.256667,0.9266666666666665,42.0,49.0,46.0,139.0,69.0,19.0
988,2613060.245029586,1266822.220887574,265.6699995422363,12.52,8.346667,7.33,4.1733336,1.2216666666666667,42.0,49.0,46.0,139.0,69.0,19.0
989,2613393.081449814,1266656.1424907064,256.5900001525879,21.66,14.440001,9.25,7.2200003,1.5416666666666665,42.0,49.0,46.0,139.0,69.0,19.0
990,2613131.506071429,1266308.052142857,268.3399997329712,10.47,6.9800005,4.22,3.4900002,0.7033333333333333,42.0,49.0,46.0,139.0,69.0,19.0
991,2612276.072835821,1266526.3013432836,269.3899998474121,9.09,6.0600004,6.53,3.0300002,1.0883333333333334,42.0,49.0,46.0,139.0,69.0,19.0
992,2612846.806666666,1266436.3943243243,268.71,9.5,6.3333335,8.41,3.1666667,1.4016666666666666,42.0,49.0,46.0,139.0,69.0,19.0
993,2612764.009631902,1266494.8061963192,268.390000076294,9.83,6.5533333,7.2,3.2766666,1.2,42.0,49.0,46.0,139.0,69.0,19.0
994,2612399.558181818,1266330.5063636363,270.74000020980833,7.72,5.1466665,5.92,2.5733333,0.9866666666666666,42.0,49.0,46.0,139.0,69.0,19.0
995,2612152.038026316,1266574.0535526318,269.3500001525879,8.91,5.94,6.96,2.97,1.16,42.0,49.0,46.0,139.0,69.0,19.0
996,2612692.210945946,1266973.9889189189,254.7400008392334,23.63,15.753333,6.86,7.8766665,1.1433333333333333,42.0,49.0,46.0,139.0,69.0,19.0
997,2612943.9971428574,1266521.2747619047,268.130000038147,10.04,6.6933336,8.18,3.3466668,1.3633333333333333,42.0,49.0,46.0,139.0,69.0,19.0
998,2612212.667777778,1266395.444074074,271.45000005722045,6.81,4.54,6.56,2.27,1.0933333333333333,42.0,49.0,46.0,139.0,69.0,19.0
999,2613112.1413368983,1266753.6020855615,266.10000007629395,12.08,8.053333,7.72,4.0266666,1.2866666666666666,42.0,49.0,46.0,139.0,69.0,19.0
1000,2613050.071818182,1266101.5154545456,263.3100004196167,14.94,9.96,5.92,4.98,0.9866666666666666,42.0,49.0,46.0,139.0,69.0,19.0
1001,2612804.3603703706,1266282.9255555556,269.08000022888183,9.24,6.16,6.56,3.08,1.0933333333333333,42.0,49.0,46.0,139.0,69.0,19.0
1002,2612634.190847458,1266513.4598305086,268.38000026702883,9.78,6.52,6.13,3.26,1.0216666666666665,42.0,49.0,46.0,139.0,69.0,19.0
1003,2612323.526792453,1266940.3577358492,265.8499998092651,12.3,8.200001,5.81,4.1000004,0.9683333333333333,42.0,49.0,46.0,139.0,69.0,19.0
1004,2613161.615352113,1266334.1615492958,268.3000004196167,10.69,7.1266665,4.75,3.5633333,0.7916666666666666,42.0,49.0,46.0,139.0,69.0,19.0
