Tree_ID,E,N,Height_m,Crown_Diameter_m
39,2612110.1469162996,1266251.5139207048,284.91,8.5
40,2612794.277272727,1266052.8981818182,284.9,4.58
41,2612217.749074074,1266078.0753703704,284.88,5.86
42,2612254.2658273377,1266137.508057554,284.87,6.65
43,2612739.8260416663,1266004.4914583333,284.85,5.53
44,2612248.0711267604,1266130.9567605634,284.79,6.72
45,2612111.6556910565,1266258.616585366,284.76,6.26
46,2612281.0637614676,1266235.3047706422,284.76,5.89
47,2613257.5784090906,1266816.73625,284.75,10.59
48,2612186.8833333333,1266302.1772222223,284.74,3.39
49,2612244.277941176,1266160.348382353,284.66,6.58
50,2612758.7615384613,1266027.5559615386,284.65,5.75
51,2612312.3178571425,1266095.472857143,284.62,2.99
52,2612636.8463709676,1266005.5497580646,284.62,8.88
53,2612189.7909090905,1266130.7936363637,284.6,5.92
54,2612258.608333333,1266083.9591666667,284.56,6.18
55,2612726.273076923,1266028.5646153847,284.54,4.55
56,2612124.366793893,1266200.9960305344,284.49,6.46
57,2612115.919565217,1266197.484347826,284.48,6.05
58,2612141.529289941,1266213.6480473373,284.48,7.33
59,2612179.354347826,1266309.1017391304,284.48,2.71
60,2613245.6538461535,1266728.3011538463,284.38,9.1
61,2612105.943103448,1266239.6627586207,284.37,6.79
62,2612158.4355421686,1266316.2607228917,284.37,5.14
63,2612130.24375,1266346.4612500002,284.36,7.14
64,2612252.0041666664,1266236.6216666668,284.34,6.18
65,2612708.2347826087,1266038.6832608697,284.34,5.41
66,2612786.2384816753,1266004.3260732985,284.33,7.8
67,2612185.07247191,1266098.4957303372,284.32,5.32
68,2612627.036842105,1266008.2510526318,284.29,3.48
69,2612111.564705882,1266184.3189705883,284.27,6.58
70,2612275.7470443347,1266222.0159605911,284.26,8.04
71,2612777.4994949494,1266033.4537373737,284.25,5.61
72,2612173.479824561,1266252.8168421052,284.24,4.26
73,2612669.3747422677,1266007.3583505156,284.2,7.86
74,2612191.411538461,1266176.1107692309,284.18,4.55
75,2612794.959638554,1266063.0589156628,284.16,7.27
76,2612304.2523809522,1266186.4926984129,284.13,6.33
77,2612695.82027027,1266082.7962162164,284.1,3.43
78,2612271.923786408,1266248.3906796118,284.09,5.73
79,2612134.0662601623,1266334.9133333333,284.07,6.26
80,2612144.093209876,1266205.1355555556,284.03,5.08
81,2612724.271830986,1266044.83,284.03,6.72
82,2612759.25,1266016.78,284.01,2.19
83,2612262.054,1266089.672,283.97,6.31
84,2612522.1068181815,1266012.636818182,283.95,6.48
85,2612655.6824786323,1266042.297948718,283.92,6.1
86,2612513.283333333,1266008.1466666667,283.9,2.19
87,2612300.0537313432,1266180.132238806,283.88,6.53
88,2612143.719398907,1266439.0417486338,283.83,7.63
89,2612201.0666666664,1266231.4966666668,283.81,4.37
90,2612130.1875,1266288.5050000001,283.78,3.57
91,2612715.619892473,1266007.7412903227,283.78,5.44
92,2612273.995054945,1266135.7503296705,283.73,5.38
93,2612674.9420454544,1266049.455,283.73,7.48
94,2612537.416013072,1266013.6649673204,283.7,6.98
95,2612530.2142335763,1266020.7296350366,283.66,6.6
96,2612431.495945946,1266112.5462162164,283.65,6.86
97,2612225.795689655,1266167.8731034484,283.62,6.08
98,2612228.0058823526,1266211.124117647,283.62,3.29
99,2612784.568181818,1266070.261818182,283.61,4.18
100,2612220.6443396225,1266199.004528302,283.6,4.11
101,2612162.425,1266262.17375,283.59,3.91
102,2612163.6292682923,1266244.7629268293,283.59,5.11
103,2612438.3693548385,1266115.3703225807,283.58,7.02
104,2612764.8887096774,1266089.7735483872,283.56,3.14
105,2612725.19516129,1266018.2251612905,283.55,3.14
106,2612177.6928571425,1266234.83,283.54,3.66
107,2612649.233333333,1266007.5466666666,283.52,3.09
108,2612393.613829787,1266158.884964539,283.5,6.7
109,2612714.8785714284,1266029.8157142857,283.5,4.72
110,2612720.7267676764,1266036.2820202021,283.5,5.61
111,2612278.7375,1266170.42375,283.49,3.19
112,2612905.9645077717,1266217.7095336788,283.45,7.84
113,2612318.4286127165,1266624.6291329481,283.41,7.42
114,2612292.65,1266161.0466666666,283.39,3.09
115,2612732.248863636,1266015.6595454547,283.39,5.29
116,2612746.3170454544,1266011.6765909093,283.38,5.29
117,2612788.509459459,1266032.5394594595,283.37,3.43
118,2612694.201685393,1266051.7316853933,283.33,5.32
119,2612117.581578947,1266341.5747368422,283.32,5.5
120,2612270.483962264,1266371.5988679247,283.32,4.11
121,2612405.2184782606,1266115.6017391304,283.32,5.41
122,2612391.6379120876,1266126.8931868132,283.29,5.38
123,2612685.9785714285,1266018.4269387757,283.29,3.95
124,2612734.3499999996,1266009.7466666668,283.26,3.09
125,2612685.4499999997,1266089.58,283.25,3.78
126,2612417.922641509,1266105.1224528302,283.23,5.81
127,2612109.8820610684,1266275.6487022901,283.22,6.46
128,2612323.0107843135,1266306.33,283.17,5.7
129,2612310.4279527557,1266287.4067716536,283.16,6.36
130,2612738.380258302,1266110.8770479707,283.16,9.29
131,2612260.364285714,1266185.2942857144,283.15,3.34
132,2612779.4893939393,1266059.1254545455,283.13,4.58
133,2612369.709090909,1266079.9512121212,283.07,4.58
134,2612398.246078431,1266134.1535294119,283.06,5.7
135,2613039.723076923,1266950.235982906,283.06,8.63
136,2612387.6337988824,1266294.482234637,283.03,10.67
137,2612313.943617021,1266143.0693617023,283.02,3.87
138,2612901.898920863,1266080.3965467627,282.99,6.65
139,2612730.6679775277,1266075.5462921348,282.98,5.32
140,2612191.9824324325,1266221.9516216216,282.96,4.85
141,2612229.2234693877,1266193.7534693878,282.96,3.95
142,2612299.7558823526,1266154.6388235295,282.95,2.33
143,2612404.36547619,1266128.5621428571,282.94,5.17
144,2612786.438888889,1266056.33,282.92,2.39
145,2612517.275806451,1266023.58,282.91,7.02
146,2612733.6347457627,1266040.08,282.9,4.33
147,2612121.437096774,1266267.7816129033,282.88,4.44
148,2612318.806578947,1266164.5536842106,282.87,4.92
149,2612336.7919354835,1266177.2896774195,282.87,4.44
150,2612703.589772727,1266093.7902272728,282.83,5.29
151,2612257.760526316,1266250.9115789474,282.82,5.5
152,2612742.682,1266031.364,282.82,6.31
153,2612616.1125,1266004.2317857144,282.8,4.22
154,2612334.1928571425,1266170.7764285714,282.79,5.17
155,2612531.219491525,1266004.3172881356,282.79,4.33
156,2612195.3735294114,1266377.1976470589,282.78,5.7
157,2612341.6779069765,1266077.5567441862,282.78,3.7
158,2612709.1601694915,1266088.0376271186,282.78,4.33
159,2612808.786111111,1266045.9827777778,282.78,6.77
160,2612486.3108695652,1266130.4650931677,282.76,7.16
161,2612726.98,1266004.7333333334,282.75,6.91
162,2612251.124074074,1266193.542962963,282.73,2.93
163,2612679.4666666663,1266030.949047619,282.73,5.17
164,2612157.3717054264,1266202.7582945738,282.72,6.41
165,2612842.2252767524,1266086.7977121773,282.7,9.29
166,2612423.6719512194,1266099.5312195122,282.69,5.11
167,2612481.4293103446,1266136.1618965517,282.69,6.08
168,2612419.377272727,1266116.4436363636,282.67,5.92
169,2612305.6136363633,1266175.48,282.66,4.18
170,2612108.1482142857,1266354.9014285714,282.63,7.31
171,2612392.9287878787,1266139.1507070707,282.63,5.61
172,2612439.5040229885,1266108.0742528737,282.63,5.26
173,2612390.273809524,1266302.9919047619,282.62,8.18
174,2612706.0548076923,1266083.8059615386,282.62,5.75
175,2612832.5098214285,1266075.0219642858,282.61,5.97
176,2612155.7793233083,1266227.8168421052,282.58,6.51
177,2612177.701685393,1266296.153033708,282.58,5.32
178,2612682.8348837206,1266007.5276744186,282.58,5.23
179,2612750.1125,1266085.705,282.58,2.26
180,2612326.2797297295,1266087.471891892,282.57,3.43
181,2612992.1255813953,1266191.2456976746,282.55,7.4
182,2612410.7558823526,1266123.3270588235,282.54,5.2
183,2612266.3810185185,1266368.880925926,282.57,8.29
184,2612743.3136363635,1266103.9345454546,282.52,5.92
185,2612750.036013986,1266038.177902098,282.51,6.75
186,2612759.4875,1266040.53,282.51,5.05
187,2612411.690625,1266110.9497916668,282.49,5.53
188,2612262.6464467,1266233.0952284264,282.47,7.92
189,2612424.114516129,1266111.7735483872,282.47,6.28
190,2612902.262765957,1266238.2821276595,282.47,5.47
191,2612750.959090909,1266055.2527272727,282.44,4.18
192,2612711.034939759,1266018.9083132532,282.43,7.27
193,2612312.1125,1266169.785357143,282.4,4.22
194,2612659.0569444443,1266024.9480555556,282.39,4.79
195,2612142.742446043,1266547.2652517986,282.37,9.41
196,2612386.4923076923,1266131.612051282,282.36,4.98
197,2612687.119767442,1266057.4520930233,282.36,3.7
198,2612117.158208955,1266425.1994029852,282.34,6.53
199,2612385.970689655,1266186.3455172414,282.34,6.79
200,2612767.473076923,1266069.5223076923,282.34,2.88
201,2612115.83125,1266298.955,282.33,2.26
202,2612959.4450276243,1266298.3258563536,282.31,7.59
203,2612776.3,1266022.08,282.3,2.26
204,2612103.2615384613,1266168.2723076923,282.86,4.07
205,2612300.4736842103,1266598.08,282.29,7.78
206,2612398.8108695652,1266120.819130435,282.28,4.69
207,2612724.64375,1266068.1425,282.27,3.19
208,2613135.845597484,1266164.7372327044,282.27,7.11
209,2612759.645238095,1266036.1752380952,282.26,2.59
210,2612431.555376344,1266103.2466666668,282.22,5.44
211,2612378.962621359,1266139.0508737864,282.21,5.73
212,2612699.9287878787,1266053.3527272728,282.18,3.24
213,2612735.8434782606,1266023.6452173914,282.17,3.83
214,2612664.8239726024,1266042.4019178082,282.13,4.82
215,2612183.5197986574,1266373.5967785236,282.12,6.89
216,2612380.617961165,1266191.147961165,282.12,5.73
217,2612733.997368421,1266067.1194736843,282.12,3.48
218,2612776.3299999996,1266041.36,282.11,2.82
219,2612503.6731884056,1266149.0473913045,282.09,6.63
220,2612784.189240506,1266079.6559493672,282.07,5.01
221,2613356.621005917,1266098.5947928994,282.07,7.33
222,2612973.2258474575,1266284.675338983,282.03,8.67
223,2612782.446551724,1266044.7524137932,282.02,3.04
224,2612939.4450276243,1266296.5965745857,282.01,7.59
225,2612121.767391304,1266414.1669565218,281.99,3.83
226,2612309.4483050844,1266410.9076836158,281.99,7.51
227,2612329.339473684,1266132.132631579,281.99,2.46
228,2612793.297340425,1266083.710319149,281.99,7.74
229,2612282.442361111,1266367.1390277778,281.98,6.77
230,2612442.1963414634,1266585.8056097561,281.98,7.23
231,2612140.4868131867,1266482.4701098902,281.97,7.61
232,2612185.7318181815,1266244.08,281.97,2.65
233,2612223.3099999996,1266272.24,281.96,2.82
234,2612114.4304347825,1266282.525652174,281.95,3.83
235,2612663.8978260867,1266032.8408695653,281.95,3.83
236,2612404.1148148146,1266171.380925926,281.94,5.86
237,2612774.03,1266066.8800000001,281.94,2.82
238,2612123.280769231,1266294.503076923,281.93,2.88
239,2612722.792424242,1266091.0345454547,281.93,3.24
240,2612873.5421465966,1266218.5695287958,281.93,7.8
241,2613324.7206349205,1266298.6375396827,281.93,8.96
242,2612717.7919354835,1266098.9832258066,281.91,3.14
243,2612183.5039473684,1266406.695131579,281.9,6.96
244,2612650.022222222,1266033.4966666668,281.89,2.39
245,2612691.8166666664,1266058.4633333334,281.88,3.09
246,2612709.9136363636,1266053.7315151517,281.88,3.24
247,2612721.161111111,1266022.3355555555,281.88,3.78
248,2612142.8357142857,1266414.3657142858,281.87,4.48
249,2612509.445348837,1266157.7776744186,281.86,6.41
250,2612740.785849056,1266016.2120754719,281.85,4.11
251,2612685.5058823526,1266061.2564705883,281.83,3.29
252,2612168.928205128,1266318.188974359,281.79,4.98
253,2612193.9041666663,1266238.0591666668,281.79,2.76
254,2612133.708469945,1266513.6619672133,281.78,7.63
255,2612676.05,1266024.0693617023,281.76,5.47
256,2613390.01124031,1266281.0102325582,281.74,6.41
257,2612192.219230769,1266369.056923077,281.73,4.55
258,2612394.146638655,1266181.2900840337,281.73,6.15
259,2613111.9817180615,1266149.5711894273,281.73,8.5
260,2612735.691891892,1266047.302972973,281.72,4.85
261,2612683.610344827,1266053.7437931036,281.71,4.3
262,2612802.433333333,1266088.2466666668,281.71,4.37
263,2612263.261340206,1266380.0748453608,281.69,5.56
264,2612915.286842105,1266224.724736842,281.68,4.92
265,2612969.1977272728,1266310.5421212122,281.67,6.48
266,2612117.959722222,1266538.0452777778,281.66,6.77
267,2612654.3576923073,1266004.7851282053,281.65,3.52
268,2612680.180952381,1266089.6930952382,281.62,5.17
269,2612689.3885416663,1266035.0279166668,281.61,5.53
270,2612872.2558823526,1266182.4402941177,281.61,4.65
271,2612501.6125,1266161.5126923078,281.6,5.75
272,2613013.6055555553,1266177.0505882353,281.6,6.98
273,2612463.11617647,1266686.859411765,281.58,6.58
274,2612817.068656716,1266093.1397014926,281.58,6.53
275,2612359.144488189,1266337.520944882,281.57,6.36
276,2612385.1203125,1266145.6034375,281.55,4.51
277,2613024.233098591,1266181.139859155,281.55,6.72
278,2612270.7358407076,1266376.5224778762,281.53,6.0
279,2612714.7907407405,1266079.2837037037,281.53,2.93
280,2612182.209090909,1266381.8224242425,281.51,4.58
281,2612663.8136363635,1266066.1118181818,281.51,5.92
282,2613039.7947552446,1266216.6464335665,281.51,6.75
283,2612121.506521739,1266276.8626086956,281.5,2.71
284,2612855.568018018,1266072.8863063063,281.5,5.94
285,2612895.8842696627,1266052.686741573,281.5,7.53
286,2612906.988596491,1266075.6150877194,281.49,6.02
287,2612334.859210526,1266319.987894737,281.48,4.92
288,2612687.4810344824,1266092.5972413793,281.48,3.04
289,2612862.6360655734,1266070.4652459016,281.48,6.23
290,2612320.438888889,1266319.2133333334,281.47,5.35
291,2612389.6719512194,1266151.64097561,281.47,5.11
292,2613017.440243902,1266184.9062195122,281.47,7.23
293,2612488.742028985,1266146.3952173914,281.45,6.63
294,2612679.02368421,1266039.1545614037,281.45,6.02
295,2612817.6841463414,1266052.6257317073,281.44,7.23
296,2612134.308064516,1266428.5316129033,281.41,6.28
297,2612182.8755813953,1266440.7776744186,281.41,3.7
298,2612493.7318181815,1266139.9941414143,281.41,5.61
299,2612665.9968085103,1266054.1225531916,281.4,3.87
300,2612966.9866666663,1266270.9766666668,281.4,6.91
301,2613336.557518797,1266203.0048120301,281.39,6.51
302,2612873.6771929823,1266058.0229824563,281.38,6.02
303,2612805.8208333333,1266039.5747916668,281.34,5.53
304,2612930.5382352937,1266262.7447058824,281.34,5.2
305,2612370.2280821917,1266347.0594520548,281.33,4.82
306,2612724.846296296,1266101.9133333333,281.33,2.93
307,2612930.2213483145,1266309.9479775282,281.33,7.53
308,2612129.8499999996,1266543.2550000001,281.32,6.68
309,2612525.995833333,1266171.0966666667,281.32,6.18
310,2612697.3136363635,1266031.3890909092,281.31,4.18
311,2612728.8,1266058.4436363636,281.31,2.65
312,2612740.4054216864,1266056.7306024097,281.31,5.14
313,2612172.7249999996,1266382.8216666668,281.3,6.18
314,2612832.988596491,1266065.4484210527,281.3,4.26
315,2613330.9633858264,1266199.8240944883,281.3,6.36
316,2613366.5538167935,1266240.1868702292,281.3,6.46
317,2612107.375242718,1266430.902815534,281.29,8.1
318,2612192.7568965517,1266388.028275862,281.29,3.04
319,2613324.575773196,1266200.461443299,281.28,5.56
320,2612400.152040816,1266165.3810204081,281.27,5.59
321,2612427.539208633,1266199.982877698,281.27,6.65
322,2612701.469642857,1266005.2139285714,281.27,4.22
323,2612103.3181159417,1266265.623478261,281.83,4.69
324,2612509.2798850574,1266170.671954023,281.26,5.26
325,2613025.827777778,1266299.9827777778,281.26,3.39
326,2612774.621428571,1266060.6276190476,281.25,2.59
327,2612544.96875,1266012.8925,281.24,5.05
328,2612698.672641509,1266039.938490566,281.24,4.11
329,2612176.9499999997,1266399.1942857143,281.23,4.72
330,2612421.2653846154,1266192.2415384615,281.23,6.43
331,2612785.2296875,1266378.1503125,281.23,7.82
332,2612399.7255319147,1266176.0427659575,281.22,5.47
333,2612882.454624277,1266078.418150289,281.22,7.42
334,2612342.9141975306,1266337.870123457,281.21,5.08
335,2613370.9020710057,1266253.3551479292,281.2,7.33
336,2612136.012686567,1266423.4158208957,281.19,4.62
337,2612240.5909836064,1266787.5881967214,281.17,7.63
338,2612289.943617021,1266419.0392198581,281.17,9.47
339,2612934.3958646613,1266256.0987969926,281.17,6.51
340,2612173.842207792,1266434.644935065,281.16,4.95
341,2612704.5865853657,1266012.08,281.16,3.61
342,2612146.976056338,1266464.963802817,281.15,6.72
343,2612164.8031645566,1266390.8837974684,281.15,5.01
344,2612707.9749999996,1266057.5050000001,281.15,3.57
345,2612752.525,1266043.9966666668,281.15,4.37
346,2612285.164361702,1266394.1438297874,281.14,7.74
347,2613144.1439393936,1266161.6951515153,281.14,7.25
348,2613380.906321839,1266277.7466666668,281.12,5.26
349,2612883.4428571425,1266202.8835714287,281.11,5.17
350,2612191.5227272725,1266403.0981818181,281.1,4.18
351,2612449.8338709674,1266227.7251612905,281.1,7.02
352,2612813.4594827583,1266255.1231034484,281.1,6.08
353,2613065.027272727,1266251.0897402598,281.1,7.0
354,2612431.9631578946,1266592.2642105264,281.09,7.78
355,2612900.4738410595,1266072.1561589404,281.09,6.93
356,2612956.491340782,1266311.7783240224,281.09,7.55
357,2612658.4,1266082.605,281.08,2.52
358,2612695.8055555555,1266089.3022222223,281.06,3.78
359,2612801.870855615,1266465.9596791444,281.06,7.72
360,2612912.180136986,1266247.9293150685,281.06,4.82
361,2612517.236746988,1266165.3691566265,281.04,5.14
362,2612657.05,1266059.4930434783,281.04,2.71
363,2612675.161111111,1266060.343888889,281.04,4.79
364,2612359.828125,1266354.4175,281.01,7.14
365,2612121.839473684,1266399.632631579,281.0,2.46
366,2612716.2612299463,1266109.2377540108,280.98,7.72
367,2612787.565625,1266095.033125,280.98,3.19
368,2612848.2514388487,1266065.6915107914,280.98,6.65
369,2612352.0554945054,1266339.2997802198,280.97,5.38
370,2612756.736046511,1266113.3823255815,280.97,3.7
371,2612913.768309859,1266076.551830986,280.95,4.75
372,2612159.8576923073,1266425.2723076923,280.94,2.03
373,2612896.07734375,1266042.49015625,280.94,6.38
374,2612124.190625,1266258.5096875,280.93,4.51
375,2612622.1166666667,1266007.5133333334,280.93,3.09
376,2612720.354347826,1266055.3843478262,280.92,2.71
377,2612337.3978260867,1266305.2321739132,280.91,5.41
378,2612151.863432836,1266434.3785074628,280.86,4.62
379,2612699.1009708736,1266541.485339806,280.86,8.1
380,2612438.912804878,1266213.229390244,280.85,7.23
381,2612135.8833333333,1266408.0712280702,280.84,4.26
382,2612432.509375,1266207.76125,280.84,7.14
383,2612724.0749999997,1266083.53,280.82,2.52
384,2612763.2461325964,1266343.4418784531,280.82,7.59
385,2612164.1528571425,1266986.24,280.81,7.46
386,2612346.063888889,1266325.7119444446,280.81,4.79
387,2612675.6546511627,1266106.364883721,280.8,7.4
388,2612812.9124999996,1266203.73625,280.8,5.05
389,2613214.3,1266910.7069841272,280.79,6.33
390,2612983.224796748,1266236.1897560977,280.78,6.26
391,2612711.344117647,1266075.83,280.77,3.29
392,2612444.3051020405,1266279.498367347,280.76,7.9
393,2612837.172222222,1266105.218888889,280.73,5.35
394,2612205.5350746266,1266454.6770149255,280.72,4.62
395,2612993.8157657655,1266288.0034234235,280.72,5.94
396,2612788.351886792,1266104.2356603774,280.71,5.81
397,2613365.3520304565,1266231.077461929,280.68,7.92
398,2612128.4499999997,1266404.5550000002,280.67,3.57
399,2612142.2166666663,1266475.670909091,280.65,5.61
400,2612820.7375,1266100.08,280.65,2.26
401,2612143.2087301584,1266326.8895238095,280.64,4.48
402,2612187.44,1266392.9200000002,280.64,3.99
403,2612441.703846154,1266265.433846154,280.64,6.43
404,2612532.91163522,1266191.5642767297,280.64,7.11
405,2612907.3449999997,1266197.7550000001,280.64,5.64
406,2612259.8308219174,1266345.2923287672,280.63,4.82
407,2612433.0434210524,1266339.0832894738,280.63,6.96
408,2612658.4499999997,1266337.5829411766,280.63,7.36
409,2612695.9188524587,1266066.2931147541,280.63,4.41
410,2612920.1205128203,1266216.862051282,280.62,4.98
411,2613058.7960317456,1266245.576031746,280.62,6.33
412,2612290.304901961,1266400.6518954248,280.6,6.98
413,2612798.4304347825,1266036.6017391304,280.6,3.83
414,2612127.83125,1266618.83,280.59,2.26
415,2612341.9428571425,1266209.4996428571,280.58,4.22
416,2613047.45530303,1266206.7012121212,280.58,6.48
417,2612708.8,1266067.08,280.56,3.09
418,2612852.8833333333,1266255.0105555556,280.55,4.79
419,2613045.1555555556,1266227.2911111112,280.55,7.57
420,2612801.6999999997,1266050.1585714286,280.53,4.72
421,2612725.7547619045,1266303.2244444445,280.52,10.01
422,2612842.05,1266095.08,280.51,2.71
423,2612153.5243589743,1266463.0287179488,280.5,4.98
424,2612540.740384615,1266745.6530769232,280.5,9.1
425,2612807.214122137,1266116.51129771,280.49,6.46
426,2612842.898920863,1266072.518848921,280.49,6.65
427,2612384.4009615383,1266390.531923077,280.48,5.75
428,2612697.3,1266022.83,280.46,2.65
429,2612765.432352941,1266113.124117647,280.46,3.29
430,2612867.6533653843,1266056.125673077,280.46,8.14
431,2612909.720391061,1266322.5688268158,280.46,7.55
432,2612327.421794872,1266423.0137606838,280.45,8.63
433,2612444.2962686564,1266220.3561194031,280.45,6.53
434,2612681.032142857,1266045.6157142858,280.45,2.99
435,2612705.3416666663,1266024.3925,280.45,2.76
436,2612734.7791666663,1266084.6841666668,280.45,2.76
437,2612835.0848837206,1266332.228255814,280.45,7.4
438,2612982.1986486483,1266305.471891892,280.45,6.86
439,2613219.2650259067,1266828.3390673576,280.45,7.84
440,2612277.708333333,1266397.7175,280.44,6.18
441,2612449.348742138,1266788.1397484278,280.44,7.11
442,2612270.647402597,1266349.0150649352,280.43,4.95
443,2612764.8227272728,1266119.1936363636,280.43,2.65
444,2613226.217525773,1266819.5825773196,280.43,7.86
445,2612150.1409090906,1266255.761818182,280.41,3.24
446,2612182.65,1266583.9421621622,280.41,7.67
447,2613371.9413043475,1266261.632173913,280.41,6.05
448,2613091.1505917157,1266226.2131360949,280.4,7.33
449,2612532.1516949153,1266177.5376271186,280.39,4.33
450,2612618.011956522,1266591.2892391304,280.39,7.65
451,2612977.2552238805,1266210.1397014926,280.39,6.53
452,2612732.1703208555,1266412.390160428,280.38,7.72
453,2612987.645419847,1266295.5380152673,280.38,6.46
454,2612374.8967741933,1266196.136451613,280.37,4.44
455,2613155.362121212,1266869.676969697,280.37,7.25
456,2613370.3182119206,1266246.4111258278,280.36,6.93
457,2612496.5135036493,1266154.1894890512,280.35,6.6
458,2612924.0891304347,1266088.9973913045,280.35,8.56
459,2612939.43028169,1266095.065915493,280.35,6.72
460,2612899.5380952377,1266264.7407142858,280.34,5.17
461,2612803.946551724,1266100.4363218392,280.32,5.26
462,2612458.394370861,1266596.2190728479,280.31,6.93
463,2612158.444039735,1266553.0203973511,280.29,6.93
464,2612220.429120879,1266464.3107692308,280.29,5.38
465,2612667.443939394,1266025.4436363636,280.28,3.24
466,2612757.8499999996,1266102.3800000001,280.27,2.19
467,2613053.094520548,1266986.8197260275,280.26,6.82
468,2613165.773333333,1266798.26,280.26,9.77
469,2612117.3862068965,1266591.8616091956,280.25,7.44
470,2612768.7672413792,1266497.08,280.25,6.79
471,2612152.027272727,1266419.2390909093,280.23,3.74
472,2612479.4567796607,1266098.7918644068,280.23,4.33
473,2612835.6653846153,1266088.6876923079,280.23,4.55
474,2612388.374324324,1266377.453873874,280.22,5.94
475,2612464.154278075,1266049.6682352943,280.22,7.72
476,2612708.175,1266003.781923077,280.22,4.07
477,2612737.444736842,1266087.7642105264,280.22,3.48
478,2612514.3957943926,1266660.3603738318,280.21,5.84
479,2612774.462408759,1266120.6347445257,280.2,6.6
480,2612804.3760869564,1266057.7539130435,280.2,2.71
481,2612984.961764706,1266272.4983006536,280.2,6.98
482,2612715.932352941,1266089.609411765,280.19,2.33
483,2612189.7583333333,1266444.205,280.18,2.76
484,2612472.1512269937,1266390.4480981596,280.18,7.2
485,2612771.077777778,1266072.593888889,280.18,3.39
486,2613280.621428571,1266775.2628571428,280.18,7.46
487,2612526.097008547,1266184.5757264958,280.17,6.1
488,2612891.9287878787,1266239.1481818182,280.17,4.58
489,2612887.8060975606,1266224.567804878,280.16,5.11
490,2613387.1978260865,1266264.6408695653,280.15,6.05
491,2612519.3,1266667.4429032258,280.14,4.44
492,2613244.9913793104,1266811.1972413794,280.13,6.79
493,2612577.742090395,1266670.150621469,280.12,7.51
494,2612809.3444162435,1266092.6865989848,280.55,7.92
495,2613193.301282051,1266802.003076923,280.12,7.88
496,2612201.735483871,1266673.9697849464,280.11,7.69
497,2612662.8466101694,1266014.3427118645,280.1,4.33
498,2612739.337878788,1266073.2921212122,280.1,3.24
499,2612269.213716814,1266411.991504425,280.09,6.0
500,2612877.0668067224,1266101.479159664,280.09,6.15
501,2613216.629365079,1266223.9371428571,280.09,4.48
502,2612151.7129834252,1266555.1462983426,280.08,7.59
503,2612915.86,1266099.8900000001,280.08,5.64
504,2612883.9985294114,1266099.6939705883,280.07,6.58
505,2612891.3434782606,1266254.7647826087,280.07,5.41
506,2612745.1999999997,1266043.7112500002,280.06,5.05
507,2612160.0023809522,1266438.2704761906,280.04,2.59
508,2612154.399557522,1266562.0844247788,280.03,6.0
509,2612436.3363247863,1266269.7167521368,280.03,6.1
510,2612179.095774648,1266576.2067605634,280.02,6.72
511,2612202.514285714,1266417.6335714287,280.02,2.99
512,2612860.1374999997,1266184.48,280.01,5.05
513,2612937.3060975606,1266248.567804878,280.01,5.11
514,2612734.94244186,1266318.2456976746,280.0,7.4
515,2612773.0967032965,1266348.8602197804,280.0,7.61
516,2612108.4166666665,1266588.3508333333,279.99,6.18
517,2612608.6277027023,1266599.5056756758,279.99,6.86
