X coordinate;Y coordinate;Z coordinate;Red color (0-1);Green color (0-1);Blue color (0-1);X scan dir;Y scan dir;Z scan dir;Color Cluster;Reclump_Adjazenz
2613499.44;1266857.49;266.49;89;74;72;-0.38;-0.92;0.08;50;18
2613500.19;1266857.78;267.05;81;60;56;-0.19;-0.4;0.9;50;18
2613498.4;1266857.98;266.51;87;71;69;-0.46;-0.87;0.2;50;18
2613499.51;1266857.97;266.94;83;61;59;0.28;-0.37;0.89;50;18
2613500.19;1266858.33;267.2;82;59;54;-0.18;-0.44;0.88;50;18
2613500.62;1266857.53;267.04;72;52;46;-0.49;-0.41;0.77;50;18
2613500.86;1266856.88;266.52;76;54;45;-0.47;-0.28;0.84;50;18
2613500.12;1266857.26;266.29;98;83;79;-0.23;-0.94;0.24;50;18
2613499.14;1266857.96;267.06;88;63;60;-0.04;-0.35;0.94;50;18
2613498.95;1266857.61;266.56;86;73;72;-0.29;-0.96;0.01;50;18
2613500.19;1266858.03;267.06;81;58;55;-0.34;-0.3;0.89;50;18
2613499.82;1266857.79;266.81;84;62;59;0.1;-0.45;0.89;50;18
2613499.88;1266858.27;267.13;82;58;53;-0.16;-0.45;0.88;50;18
2613498.4;1266858.4;266.78;86;62;58;-0.18;-0.34;0.92;50;18
2613497.97;1266858.28;266.77;78;57;54;-0.46;-0.73;0.51;50;18
2613500.86;1266857.9;267.24;75;55;48;-0.23;-0.4;0.89;50;18
2613497.9;1266858.18;266.28;97;83;81;-0.46;-0.88;0.08;50;18
2613499.88;1266857.42;266.79;80;59;57;-0.19;-0.8;0.56;50;18
2613498.4;1266858.04;266.7;82;61;58;-0.3;-0.57;0.76;50;18
2613500.86;1266857.6;267.04;59;41;32;-0.23;-0.56;0.8;50;18
2613497.91;1266858.52;266.97;78;56;51;-0.2;-0.56;0.8;50;18
2613500.99;1266857.78;267.17;61;41;32;0.05;-0.61;0.79;50;18
2613499.32;1266858.51;267.27;82;55;51;0.08;-0.43;0.9;50;18
2613500.86;1266858.02;267.24;76;56;49;-0.05;-0.5;0.87;50;18
2613499.82;1266857.97;266.87;83;62;60;0.12;-0.46;0.88;50;18
2613499.94;1266857.26;266.29;101;88;86;-0.41;-0.91;0.11;50;18
2613501.05;1266858.32;267.31;72;47;37;-0.02;-0.62;0.78;50;18
2613500.43;1266857.54;266.85;76;57;53;-0.2;-0.52;0.83;50;18
2613499.2;1266858.32;267.26;83;60;57;-0.01;-0.25;0.97;50;18
2613501.11;1266858.48;267.94;68;45;31;-0.57;-0.71;0.42;50;18
2613497.66;1266858.47;266.78;78;57;53;-0.42;-0.62;0.66;50;18
2613499.69;1266857.54;266.8;81;61;58;-0.22;-0.75;0.62;50;18
2613499.94;1266858.03;267.0;83;61;59;-0.15;-0.4;0.91;50;18
2613500.62;1266858.26;267.31;78;56;51;-0.3;-0.45;0.84;50;18
2613497.72;1266858.35;266.71;78;59;57;-0.45;-0.75;0.49;50;18
2613499.69;1266857.32;266.35;99;86;85;-0.46;-0.89;0.04;50;18
2613499.14;1266858.28;266.83;87;59;55;-0.25;-0.18;0.95;50;18
2613501.42;1266858.32;267.44;61;37;26;-0.23;-0.72;0.65;50;18
2613500.86;1266857.78;267.17;66;46;38;-0.18;-0.46;0.87;50;18
2613500.86;1266858.49;267.69;68;45;35;-0.46;-0.6;0.66;50;18
2613500.68;1266858.38;267.44;76;55;50;-0.44;-0.42;0.79;50;18
2613500.56;1266857.52;267.35;72;52;46;-0.85;0.49;0.17;50;18
2613497.47;1266858.37;266.22;99;84;83;-0.38;-0.91;0.18;50;18
2613497.41;1266858.35;266.53;84;68;65;-0.38;-0.91;0.15;50;18
2613499.2;1266857.56;266.31;101;89;89;-0.32;-0.94;-0.11;50;18
2613496.98;1266858.53;266.73;82;63;60;-0.4;-0.9;0.19;50;18
2613500.62;1266857.41;266.97;73;53;48;-0.67;-0.28;0.69;50;18
2613500.18;1266857.54;266.79;83;62;58;-0.08;-0.6;0.79;50;18
2613499.63;1266857.37;266.54;90;72;70;-0.39;-0.91;0.15;50;18
2613500.43;1266857.07;266.28;95;80;79;-0.3;-0.93;0.2;50;18
2613499.2;1266858.51;267.33;79;56;51;-0.0;-0.24;0.97;50;18
2613497.91;1266858.47;266.78;82;59;57;-0.42;-0.64;0.64;50;18
2613500.25;1266857.3;266.72;80;61;57;-0.08;-0.67;0.74;50;18
2613498.15;1266858.05;266.33;100;86;85;-0.47;-0.88;0.04;50;18
2613500.62;1266857.18;266.59;79;60;57;-0.38;-0.79;0.48;50;18
2613499.63;1266858.33;267.07;81;57;52;-0.21;-0.35;0.91;50;18
2613500.37;1266857.24;266.6;80;64;61;-0.1;-0.77;0.64;50;18
2613499.01;1266857.79;266.81;80;59;56;-0.23;-0.64;0.73;50;18
2613501.11;1266857.06;266.58;64;43;31;0.02;-0.52;0.86;50;18
2613499.38;1266858.4;267.02;83;58;53;-0.38;-0.38;0.85;50;18
2613498.64;1266857.74;266.5;88;74;72;-0.31;-0.95;0.11;50;18
2613500.43;1266857.12;266.53;86;71;69;-0.16;-0.88;0.46;50;18
2613500.86;1266858.32;267.38;78;54;46;-0.1;-0.58;0.81;50;18
2613496.92;1266858.54;266.48;90;74;72;-0.43;-0.9;-0.08;50;18
2613501.17;1266857.36;266.78;61;39;25;0.28;-0.58;0.77;50;18
2613499.38;1266857.5;266.3;96;83;83;-0.36;-0.93;-0.04;50;18
2613497.66;1266858.41;266.53;84;65;63;-0.42;-0.81;0.41;50;18
2613498.71;1266858.04;266.7;82;61;59;-0.22;-0.43;0.88;50;18
2613500.62;1266857.36;266.85;76;55;50;-0.28;-0.56;0.78;50;18
2613501.42;1266858.32;267.44;61;37;26;-0.23;-0.72;0.65;50;18
2613501.05;1266858.02;267.24;71;48;39;0.17;-0.68;0.71;50;18
2613501.42;1266858.32;267.44;61;37;26;-0.23;-0.72;0.65;50;18
2613498.46;1266858.26;267.26;89;68;65;-0.32;0.08;0.94;50;18
2613500.86;1266858.38;267.5;73;51;43;-0.39;-0.6;0.7;50;18
2613498.15;1266858.28;266.77;82;60;57;-0.44;-0.69;0.58;50;18
2613497.91;1266858.23;266.52;86;69;67;-0.48;-0.84;0.25;50;18
2613498.46;1266857.86;266.51;87;72;70;-0.39;-0.92;-0.04;50;18
2613499.63;1266858.03;267.0;81;59;54;-0.05;-0.5;0.86;50;18
2613500.37;1266858.08;267.18;79;57;53;-0.32;-0.28;0.91;50;18
2613497.23;1266858.48;266.54;84;68;66;-0.37;-0.93;0.04;50;18
2613499.2;1266857.61;266.74;85;67;62;-0.2;-0.64;0.75;50;18
2613499.38;1266857.54;266.8;85;65;62;-0.15;-0.65;0.74;50;18
2613500.62;1266857.84;267.17;76;56;51;-0.46;-0.2;0.87;50;18
2613500.68;1266856.95;266.34;89;67;62;-0.63;-0.75;0.19;50;18
2613500.92;1266857.01;266.4;75;56;46;-0.54;-0.67;0.52;50;18
2613500.55;1266857.48;266.91;75;54;50;-0.38;-0.5;0.78;50;18
2613499.63;1266857.44;266.36;91;77;76;-0.46;-0.89;-0.01;50;18
2613500.61;1266857.12;266.53;81;60;56;-0.43;-0.83;0.36;50;18
2613498.46;1266858.26;267.26;88;67;65;-0.23;-0.03;0.97;50;18
2613498.64;1266858.34;266.77;86;61;56;-0.2;-0.31;0.93;50;18
2613500.56;1266857.52;267.35;72;52;46;-0.85;0.49;0.17;50;18
2613500.37;1266858.32;267.32;80;58;54;-0.24;-0.46;0.86;50;18
2613500.99;1266857.6;267.04;50;33;23;-0.11;-0.5;0.86;50;18
2613498.83;1266858.32;267.26;87;64;61;-0.03;-0.32;0.95;50;18
2613499.94;1266857.31;266.48;88;71;69;-0.24;-0.92;0.32;50;18
2613498.71;1266858.32;267.26;88;66;63;-0.15;-0.19;0.97;50;18
2613498.89;1266858.52;266.96;85;58;54;-0.36;-0.43;0.83;50;18
2613497.72;1266858.24;266.28;99;85;83;-0.38;-0.92;0.07;50;18
2613500.56;1266858.08;267.25;78;57;52;-0.29;-0.42;0.86;50;18
2613499.69;1266858.27;267.2;79;57;49;-0.19;-0.47;0.86;50;18
2613500.61;1266857.01;266.34;89;70;67;-0.47;-0.87;0.16;50;18
2613500.86;1266857.06;266.71;71;49;41;-0.2;-0.78;0.59;50;18
2613500.12;1266857.25;266.53;85;68;65;-0.22;-0.89;0.39;50;18
2613501.05;1266858.49;267.75;66;43;31;-0.46;-0.67;0.58;50;18
2613498.4;1266858.28;266.77;83;62;59;-0.21;-0.4;0.89;50;18
2613499.88;1266858.33;267.2;81;58;52;-0.17;-0.43;0.89;50;18
2613500.92;1266857.0;266.58;71;51;41;-0.31;-0.65;0.7;50;18
2613497.41;1266858.53;266.72;76;56;52;-0.32;-0.75;0.58;50;18
2613500.31;1266857.84;267.05;80;59;54;-0.2;-0.25;0.95;50;18
2613500.37;1266857.3;266.78;77;57;54;-0.0;-0.47;0.88;50;18
2613500.99;1266857.96;267.18;70;47;38;0.19;-0.68;0.71;50;18
2613501.29;1266857.43;266.72;57;37;25;0.08;-0.49;0.87;50;18
2613493.66;1266866.92;269.24;78;53;49;0.33;-0.08;0.94;24;18
2613500.17;1266871.34;266.75;67;53;58;0.37;0.55;0.75;24;18
2613500.67;1266867.19;268.85;82;76;84;0.9;0.25;0.36;24;18
2613494.64;1266865.3;268.37;77;50;47;0.63;-0.66;0.42;24;18
2613497.78;1266860.89;267.74;87;59;52;-0.29;-0.24;0.93;50;18
2613498.94;1266869.62;268.16;74;52;51;0.18;0.17;0.97;24;18
2613495.45;1266868.36;270.34;56;39;33;-0.14;0.21;0.97;24;18
2613498.09;1266858.7;267.04;82;57;51;-0.13;-0.59;0.8;50;18
2613497.79;1266865.96;270.36;79;58;57;-0.21;-0.28;0.94;24;18
2613500.24;1266868.19;268.59;68;51;51;0.41;0.49;0.77;24;18
2613496.78;1266872.19;267.11;71;49;48;0.48;0.64;0.59;24;18
2613494.75;1266872.78;267.57;68;52;54;-0.06;0.61;0.79;24;18
2613500.17;1266870.14;267.68;71;55;60;0.58;0.47;0.66;24;18
2613492.42;1266862.39;267.15;85;57;53;-0.25;-0.05;0.97;50;18
2613500.49;1266865.61;269.9;70;56;56;0.6;0.22;0.77;24;18
2613500.67;1266869.09;267.76;85;77;88;0.79;0.31;0.53;24;18
2613497.28;1266870.63;267.66;65;49;52;-0.17;-0.16;0.97;24;18
2613499.12;1266871.39;267.0;65;50;51;0.47;0.62;0.63;24;18
2613494.52;1266861.53;267.17;78;55;49;-0.01;-0.68;0.73;50;18
2613493.84;1266864.12;268.45;82;60;59;-0.12;-0.72;0.69;24;18
2613496.8;1266866.88;270.34;69;50;52;0.04;0.2;0.98;24;18
2613500.72;1266870.11;266.94;92;85;92;0.92;0.13;0.38;24;18
2613490.95;1266863.12;267.31;84;59;55;-0.15;-0.45;0.88;50;18
2613489.96;1266862.1;266.6;80;60;55;-0.69;-0.2;0.7;50;18
2613493.41;1266865.53;268.57;83;59;55;0.16;-0.25;0.96;24;18
2613495.3;1266872.24;267.36;73;58;62;-0.19;0.38;0.9;24;18
2613495.56;1266869.58;269.1;74;55;59;-0.74;0.29;0.61;24;18
2613495.08;1266865.73;269.74;94;74;75;-0.06;-0.59;0.81;24;18
2613499.01;1266867.74;268.88;67;52;53;0.01;0.74;0.67;24;18
2613499.12;1266871.4;266.94;66;51;52;0.37;0.72;0.58;24;18
2613491.81;1266867.04;269.26;76;60;58;-0.84;0.14;0.53;24;18
2613493.54;1266866.42;269.47;77;56;54;0.1;-0.5;0.86;24;18
2613491.69;1266863.91;267.53;80;55;50;0.04;-0.62;0.78;24;18
2613498.4;1266859.28;266.5;78;57;52;0.67;-0.21;0.71;50;18
2613493.28;1266870.33;268.83;60;45;49;-0.58;0.66;0.48;24;18
2613497.52;1266871.57;267.26;68;52;50;-0.09;0.57;0.81;24;18
2613492.67;1266862.63;267.34;80;57;50;-0.25;-0.1;0.96;50;18
2613498.71;1266858.87;267.47;79;56;48;-0.26;-0.63;0.74;50;18
2613496.68;1266865.12;269.59;81;55;51;-0.08;0.28;0.96;24;18
2613498.95;1266867.29;269.48;71;51;51;-0.01;0.76;0.66;24;18
2613497.1;1266861.17;266.96;76;55;50;-0.58;-0.81;0.07;50;18
2613500.62;1266859.04;267.78;75;53;45;-0.33;-0.42;0.85;50;18
2613498.52;1266860.1;267.52;76;55;54;-0.14;-0.16;0.98;50;18
2613497.78;1266860.77;267.74;87;59;54;-0.26;-0.25;0.93;50;18
2613498.4;1266864.0;268.61;81;56;49;-0.63;-0.21;0.75;24;18
2613493.04;1266869.37;269.53;66;50;50;0.11;0.57;0.81;24;18
2613489.96;1266862.59;266.55;81;63;59;-0.8;0.03;0.61;50;18
2613498.46;1266863.26;268.58;82;57;51;-0.83;0.02;0.56;50;18
2613494.28;1266868.12;270.03;69;51;54;-0.07;0.32;0.95;24;18
2613498.82;1266870.45;267.4;69;53;54;-0.01;0.41;0.91;24;18
2613498.62;1266872.53;266.31;54;45;50;0.33;0.83;0.45;24;18
2613495.67;1266873.3;266.97;70;55;56;0.39;0.7;0.6;24;18
2613493.29;1266868.12;270.1;75;57;57;-0.04;-0.03;1.0;24;18
2613493.84;1266870.08;268.88;70;50;51;0.51;0.58;0.63;24;18
2613493.47;1266864.14;268.08;84;60;56;-0.34;-0.8;0.49;24;18
2613492.86;1266867.57;269.95;87;67;66;-0.12;-0.28;0.95;24;18
2613501.3;1266861.75;269.3;66;42;25;0.05;-0.25;0.97;50;18
2613492.42;1266862.2;267.14;85;57;53;-0.25;-0.1;0.96;50;18
2613490.08;1266863.13;266.88;79;66;61;-0.78;-0.03;0.63;50;18
2613497.59;1266868.67;268.68;68;50;46;0.56;0.72;0.42;24;18
2613495.63;1266862.26;268.73;84;56;52;-0.63;-0.6;0.49;50;18
2613496.25;1266867.68;270.43;65;43;38;-0.0;-0.74;0.67;24;18
2613490.51;1266861.55;266.45;85;67;65;-0.55;-0.73;0.41;50;18
2613498.7;1266865.12;268.35;84;56;52;0.02;-0.92;0.4;24;18
2613493.47;1266865.82;269.08;78;52;48;0.18;-0.93;0.33;24;18
2613493.53;1266865.16;267.2;77;51;50;0.63;-0.71;0.32;24;18
2613501.54;1266864.18;270.14;44;29;15;-0.74;-0.63;-0.23;24;18
2613499.57;1266862.19;269.02;83;58;54;-0.07;-0.46;0.89;50;18
2613500.62;1266861.27;268.98;82;60;53;-0.38;-0.48;0.79;50;18
2613498.52;1266861.25;268.06;90;59;54;-0.09;-0.57;0.82;50;18
2613491.81;1266866.79;269.31;75;58;57;-0.84;0.13;0.53;24;18
2613499.57;1266860.33;267.9;81;58;54;-0.51;-0.12;0.85;50;18
2613498.64;1266860.23;267.22;91;67;65;-0.84;-0.2;0.5;50;18
2613501.23;1266859.4;268.16;39;22;12;-0.28;-0.34;0.9;50;18
2613498.38;1266871.45;267.13;75;57;60;0.18;0.76;0.62;24;18
2613491.63;1266866.07;269.03;82;59;57;-0.85;-0.01;0.53;24;18
2613498.77;1266866.77;269.95;70;52;54;0.29;0.57;0.77;24;18
2613498.15;1266859.81;266.96;89;65;63;-0.5;0.16;0.85;50;18
2613494.7;1266869.02;269.26;70;51;54;0.17;0.65;0.74;24;18
2613500.37;1266861.58;268.93;84;61;57;-0.36;-0.53;0.77;50;18
2613496.49;1266860.43;266.93;86;61;56;-0.42;0.05;0.91;50;18
2613497.21;1266871.81;267.4;65;50;51;0.36;0.53;0.77;24;18
2613499.51;1266864.7;269.62;80;56;52;-0.15;-0.37;0.92;24;18
2613490.7;1266861.67;266.57;78;58;56;-0.34;-0.56;0.76;50;18
2613499.88;1266863.76;269.95;85;65;56;0.1;0.1;0.99;24;18
2613498.69;1266872.09;266.48;69;58;64;0.2;0.32;0.93;24;18
2613495.08;1266867.37;270.24;73;55;58;-0.18;-0.03;0.98;24;18
2613498.03;1266864.74;270.06;81;60;59;-0.01;-0.23;0.97;24;18
2613494.75;1266873.04;267.27;68;51;55;-0.38;0.77;0.52;24;18
2613491.94;1266864.3;268.59;84;59;56;-0.03;-0.1;0.99;24;18
2613496.85;1266870.27;267.33;69;48;50;0.56;0.35;0.75;24;18
2613493.34;1266870.32;268.95;62;48;54;-0.5;0.66;0.55;24;18
2613493.47;1266870.57;268.84;61;47;54;-0.57;0.64;0.52;24;18
2613496.17;1266870.98;267.92;76;59;69;0.34;0.04;0.94;24;18
2613495.31;1266868.81;268.33;75;56;60;0.46;0.07;0.88;24;18
2613499.68;1266870.9;267.16;70;52;53;0.35;0.66;0.66;24;18
2613499.73;1266871.66;266.64;73;50;51;0.07;0.6;0.79;24;18
2613489.9;1266863.09;266.39;87;75;69;-0.86;0.09;0.5;50;18
2613497.83;1266871.58;266.95;66;47;43;0.04;-0.58;0.81;24;18
2613500.12;1266867.24;269.29;69;50;51;0.5;0.43;0.75;24;18
2613497.23;1266859.06;267.24;75;56;49;0.17;-0.77;0.61;50;18
2613490.52;1266862.63;267.05;82;58;53;-0.34;-0.5;0.8;50;18
2613496.66;1266870.39;267.34;69;50;50;0.56;0.35;0.75;24;18
2613495.81;1266859.62;267.08;83;56;52;-0.12;-0.61;0.78;50;18
2613491.63;1266866.56;269.05;71;57;56;-0.8;0.14;0.59;24;18
2613495.01;1266865.26;269.17;85;61;58;-0.19;-0.01;0.98;24;18
2613493.6;1266868.55;270.05;68;49;51;0.16;0.26;0.95;24;18
2613492.48;1266861.67;266.69;82;58;52;-0.12;-0.25;0.96;50;18
2613495.88;1266862.15;268.6;83;55;51;-0.47;-0.88;0.04;50;18
2613499.02;1266865.53;270.33;74;55;57;0.05;-0.24;0.97;24;18
2613500.93;1266860.37;268.39;81;64;61;-0.02;-0.63;0.78;50;18
2613498.94;1266868.88;268.32;71;53;53;0.0;0.44;0.9;24;18
2613494.5;1266872.79;267.33;60;46;48;-0.54;0.67;0.51;24;18
2613498.09;1266861.9;268.77;87;58;52;-0.33;-0.74;0.58;50;18
2613497.58;1266872.83;266.39;64;52;57;0.35;0.65;0.68;24;18
2613496.37;1266867.1;269.48;72;55;48;-0.0;-0.86;0.5;24;18
2613496.41;1266873.58;266.24;66;53;53;0.46;0.69;0.56;24;18
2613500.73;1266868.65;267.93;83;78;84;0.93;0.23;0.28;24;18
2613495.32;1266863.17;269.2;82;54;51;-0.42;0.3;0.85;50;18
2613490.39;1266863.86;267.16;83;69;67;-0.93;0.21;0.3;50;18
2613496.55;1266868.07;269.83;67;49;47;0.49;0.66;0.57;24;18
2613491.57;1266864.06;268.33;90;60;56;-0.76;0.64;0.12;24;18
2613498.52;1266867.02;269.9;67;48;44;0.34;0.7;0.63;24;18
2613493.41;1266860.68;266.71;78;57;52;-0.2;-0.46;0.87;50;18
2613501.05;1266858.56;267.57;68;42;32;-0.11;-0.63;0.77;50;18
2613498.34;1266863.63;268.47;81;56;50;-0.64;-0.08;0.77;24;18
2613497.04;1266866.74;269.22;72;53;49;-0.28;-0.63;0.72;24;18
2613490.02;1266861.69;266.15;91;79;78;-0.66;-0.75;0.05;50;18
2613498.34;1266862.89;268.5;82;58;53;-0.93;-0.05;0.35;50;18
2613499.2;1266860.71;267.67;83;59;52;-0.75;-0.44;0.49;50;18
2613496.43;1266861.57;267.59;83;58;53;-0.82;0.38;0.43;50;18
2613494.4;1266861.64;267.42;76;56;55;-0.79;-0.5;0.36;50;18
2613497.4;1266869.25;268.09;68;49;45;0.36;0.71;0.61;24;18
2613493.11;1266867.87;270.02;81;62;62;-0.06;-0.31;0.95;24;18
2613493.1;1266862.62;267.47;76;53;54;-0.4;-0.64;0.65;50;18
2613498.22;1266858.93;267.48;78;55;47;-0.01;-0.79;0.62;50;18
2613491.5;1266866.32;268.8;73;59;58;-0.88;0.1;0.47;24;18
2613496.37;1266866.02;270.18;87;64;63;-0.21;-0.5;0.84;24;18
2613499.5;1266868.11;268.96;68;48;47;-0.19;0.47;0.86;24;18
2613500.43;1266866.16;269.86;70;57;64;0.59;0.68;0.44;24;18
2613499.55;1266871.21;266.99;68;51;50;0.36;0.68;0.64;24;18
2613498.46;1266858.57;267.21;83;61;56;-0.14;-0.47;0.87;50;18
2613493.6;1266864.31;268.4;82;59;55;-0.18;-0.61;0.77;24;18
2613495.38;1266862.7;267.03;88;64;62;0.0;0.05;1.0;50;18
2613492.12;1266866.6;269.61;83;56;54;-0.49;-0.04;0.87;24;18
2613500.86;1266861.04;268.6;94;85;89;0.67;-0.22;0.71;50;18
2613494.89;1266868.82;269.5;68;52;55;0.03;0.66;0.75;24;18
2613496.37;1266867.67;270.56;65;42;27;-0.77;-0.33;0.55;24;18
2613496.84;1266872.89;266.58;68;55;62;0.3;0.51;0.81;24;18
2613491.69;1266866.86;269.06;74;60;60;-0.91;0.26;0.33;24;18
2613493.84;1266864.36;268.64;80;58;56;-0.18;-0.46;0.87;24;18
2613492.12;1266866.9;269.68;85;66;65;-0.59;-0.09;0.8;24;18
2613493.83;1266871.46;268.26;58;44;46;-0.73;0.54;0.42;24;18
2613497.89;1266872.27;266.55;69;54;58;0.26;0.5;0.83;24;18
2613490.95;1266863.6;267.52;82;59;56;-0.0;-0.41;0.91;50;18
2613496.8;1266868.45;269.66;71;51;50;-0.37;0.34;0.86;24;18
2613494.4;1266865.9;268.64;83;56;52;-0.29;-0.88;0.39;24;18
2613498.87;1266872.28;266.48;67;54;56;0.2;0.51;0.84;24;18
2613495.74;1266870.15;268.69;70;51;52;0.05;0.77;0.64;24;18
2613494.08;1266870.9;268.3;67;51;55;0.5;0.44;0.75;24;18
2613499.51;1266866.67;269.64;68;52;54;0.75;0.42;0.52;24;18
2613495.81;1266859.62;267.02;78;53;49;-0.3;-0.67;0.68;50;18
2613498.76;1266869.62;268.1;77;53;51;0.27;0.05;0.96;24;18
2613495.94;1266866.4;269.95;76;57;55;-0.35;-0.45;0.82;24;18
2613494.64;1266863.4;268.05;79;60;59;-0.49;0.06;0.87;50;18
2613498.15;1266862.44;267.44;83;58;51;0.16;-0.65;0.74;50;18
2613499.68;1266869.56;268.22;77;53;52;-0.05;0.16;0.99;24;18
2613497.66;1266859.99;267.15;76;55;54;-0.55;-0.04;0.83;50;18
2613493.96;1266861.41;266.92;81;55;51;-0.04;-0.39;0.92;50;18
2613490.95;1266862.33;266.91;89;61;56;-0.08;-0.58;0.81;50;18
2613490.08;1266863.32;266.77;85;74;71;-0.86;0.23;0.45;50;18
2613497.17;1266860.49;267.05;79;56;52;-0.56;-0.24;0.79;50;18
2613497.03;1266872.32;266.86;70;50;48;0.23;0.6;0.76;24;18
2613500.86;1266860.02;268.06;79;58;53;0.14;-0.3;0.94;50;18
2613500.86;1266859.1;267.96;65;42;32;-0.45;-0.46;0.77;50;18
2613495.01;1266861.48;266.92;88;59;55;-0.15;-0.21;0.97;50;18
2613494.64;1266865.28;268.86;86;66;63;-0.56;-0.44;0.7;24;18
2613497.17;1266862.5;267.63;83;58;52;-0.41;0.11;0.91;50;18
2613496.04;1266873.31;266.66;73;55;56;0.37;0.43;0.82;24;18
2613499.87;1266867.74;268.94;71;51;52;0.18;0.67;0.72;24;18
2613496.0;1266866.92;269.23;87;67;66;-0.04;-0.6;0.8;24;18
2613498.95;1266865.79;268.56;86;65;64;0.11;-0.84;-0.54;24;18
2613497.54;1266864.55;270.05;78;57;54;0.07;0.43;0.9;24;18
2613496.74;1266866.2;270.37;83;62;63;0.07;0.22;0.97;24;18
2613494.83;1266867.13;270.29;80;62;62;-0.09;0.1;0.99;24;18
2613497.97;1266860.16;267.4;77;56;55;-0.42;0.05;0.91;50;18
2613492.8;1266867.33;269.82;86;63;61;-0.11;-0.25;0.96;24;18
2613495.81;1266868.26;269.66;71;51;52;0.23;0.5;0.84;24;18
2613500.06;1266863.11;269.24;81;55;53;-0.35;-0.16;0.92;50;18
2613495.13;1266863.77;266.46;87;63;61;-0.71;0.45;0.54;50;18
2613498.28;1266866.45;270.31;69;50;50;0.05;0.16;0.99;24;18
2613500.86;1266862.93;269.17;84;77;80;0.86;0.17;0.48;50;18
2613496.85;1266870.27;267.33;69;48;50;0.56;0.35;0.75;24;18
2613499.24;1266872.16;266.36;56;47;51;0.39;0.76;0.52;24;18
2613498.77;1266863.55;268.9;82;57;49;-0.64;-0.1;0.77;24;18
2613498.63;1266870.43;267.89;64;48;49;0.08;0.5;0.86;24;18
2613494.71;1266865.73;269.68;95;76;76;0.0;-0.65;0.76;24;18
2613495.57;1266862.56;268.93;86;58;54;-0.5;-0.6;0.62;50;18
2613500.47;1266871.09;266.86;69;56;63;0.81;0.46;0.36;24;18
2613501.11;1266858.74;267.58;67;43;34;-0.13;-0.67;0.73;50;18
2613497.28;1266869.25;268.15;67;49;45;0.48;0.72;0.51;24;18
2613499.33;1266864.49;270.04;91;66;60;-0.18;-0.26;0.95;24;18
2613495.51;1266863.67;269.04;83;55;52;-0.64;0.05;0.76;24;18
2613500.17;1266869.38;268.08;70;52;53;0.45;0.4;0.8;24;18
2613494.52;1266861.74;267.92;82;54;50;-0.33;-0.82;0.47;50;18
2613493.72;1266862.73;267.9;83;56;52;-0.02;-0.57;0.82;50;18
2613493.78;1266869.56;269.41;66;48;48;0.03;0.5;0.86;24;18
2613493.34;1266870.45;268.84;63;50;58;-0.44;0.65;0.62;24;18
2613493.47;1266861.72;266.87;83;58;53;-0.1;-0.57;0.81;50;18
