X coordinate;Y coordinate;Z coordinate;Red color (0-1);Green color (0-1);Blue color (0-1);X scan dir;Y scan dir;Z scan dir;Color Cluster;Reclump_Adjazenz
2613313.49;1266898.06;263.2;103;81;82;0.03;0.16;0.99;37;14
2613312.56;1266902.43;263.38;83;56;51;-0.08;-0.1;0.99;37;14
2613313.8;1266895.63;262.54;81;61;55;-0.61;-0.43;0.67;70;14
2613314.54;1266894.1;262.35;88;74;71;-0.85;-0.53;0.06;70;14
2613310.28;1266905.49;263.83;79;57;56;-0.43;-0.59;0.68;37;14
2613309.3;1266904.29;262.86;82;69;67;-0.52;-0.18;0.84;37;14
2613309.36;1266903.17;261.82;115;101;97;-0.87;-0.49;0.07;37;14
2613312.38;1266900.05;262.91;76;56;52;-0.32;-0.18;0.93;37;14
2613313.18;1266902.06;263.49;83;54;50;-0.44;-0.27;0.86;37;14
2613313.37;1266896.73;262.59;77;58;53;0.06;0.06;1.0;37;14
2613308.99;1266903.9;261.86;115;103;102;-0.86;-0.5;-0.06;37;14
2613311.27;1266901.22;262.84;87;61;54;-0.34;-0.24;0.91;37;14
2613313.12;1266897.15;262.85;85;67;63;-0.47;-0.15;0.87;37;14
2613310.35;1266902.94;262.86;94;78;81;-0.42;-0.21;0.88;37;14
2613313.12;1266905.37;263.87;82;57;52;-0.07;-0.43;0.9;37;14
2613312.75;1266897.3;262.24;93;78;74;-0.85;-0.52;0.05;37;14
2613312.2;1266903.27;263.85;87;57;53;-0.71;0.12;0.69;37;14
2613313.24;1266903.21;263.9;84;65;66;0.1;-0.66;0.74;37;14
2613314.84;1266898.76;262.73;76;55;50;-0.12;-0.04;0.99;37;14
2613308.8;1266904.21;261.81;116;105;103;-0.88;-0.48;-0.02;37;14
2613312.38;1266898.32;262.84;78;59;53;-0.68;-0.29;0.67;37;14
2613314.91;1266893.43;262.07;107;92;88;-0.85;-0.52;0.09;70;14
2613312.26;1266904.31;263.95;83;55;52;-0.39;-0.59;0.71;37;14
2613310.65;1266902.2;262.89;89;72;71;-0.25;-0.14;0.96;37;14
2613312.63;1266897.31;261.94;114;100;94;-0.82;-0.58;0.05;37;14
2613313.74;1266895.47;261.98;118;103;99;-0.85;-0.52;0.05;70;14
2613310.47;1266901.17;262.41;80;61;55;-0.86;-0.45;0.26;37;14
2613311.58;1266899.26;262.39;81;65;61;-0.83;-0.52;0.22;37;14
2613310.65;1266900.81;262.21;91;75;70;-0.87;-0.49;0.06;37;14
2613314.54;1266894.33;262.54;84;67;63;-0.63;-0.31;0.71;70;14
2613314.6;1266897.83;262.81;75;55;52;-0.06;0.06;1.0;37;14
2613313.74;1266899.41;263.37;76;52;45;-0.06;-0.4;0.91;37;14
2613314.41;1266899.12;262.93;80;58;52;0.13;-0.12;0.98;37;14
2613309.73;1266905.68;263.65;78;57;55;-0.67;-0.3;0.68;37;14
2613315.46;1266899.54;263.25;80;56;51;-0.24;-0.68;0.69;37;14
2613312.81;1266899.06;262.87;81;61;57;-0.15;0.08;0.99;37;14
2613314.85;1266896.1;263.05;78;56;48;-0.23;-0.32;0.92;70;14
2613315.28;1266894.39;262.79;79;55;50;-0.01;-0.12;0.99;70;14
2613313.31;1266896.33;262.02;109;96;92;-0.87;-0.49;0.02;37;14
2613314.97;1266897.14;263.28;78;55;50;-0.45;-0.05;0.89;37;14
2613314.35;1266894.42;262.06;108;95;93;-0.88;-0.48;0.06;70;14
2613308.99;1266903.89;262.1;102;91;89;-0.87;-0.49;-0.06;37;14
2613314.79;1266896.58;263.44;91;72;72;-0.57;-0.29;0.77;37;14
2613314.84;1266898.76;262.73;76;55;50;-0.12;-0.04;0.99;37;14
2613314.48;1266898.57;262.84;82;55;48;-0.14;-0.22;0.97;37;14
2613314.42;1266896.72;263.01;80;54;49;-0.46;0.32;0.83;37;14
2613311.21;1266901.58;262.98;85;60;53;-0.26;-0.12;0.96;37;14
2613309.54;1266903.14;262.44;80;61;57;-0.54;-0.49;0.69;37;14
2613312.75;1266901.99;263.61;91;69;66;-0.07;-0.23;0.97;37;14
2613312.25;1266903.97;263.45;80;56;50;-0.45;-0.31;0.84;37;14
2613315.65;1266892.49;262.53;82;66;64;-0.62;-0.46;0.64;70;14
2613312.69;1266902.91;263.65;75;50;45;-0.33;-0.54;0.78;37;14
2613313.86;1266901.98;263.73;78;53;48;-0.2;-0.22;0.95;37;14
2613314.66;1266901.06;263.75;79;54;50;-0.37;-0.1;0.92;37;14
2613308.56;1266905.64;263.04;85;65;62;-0.46;-0.12;0.88;27;14
2613309.48;1266904.72;263.06;82;61;59;-0.24;-0.44;0.86;37;14
2613308.8;1266904.34;261.81;113;104;104;-0.89;-0.45;-0.08;37;14
2613313.55;1266900.83;263.43;82;57;51;-0.34;-0.16;0.93;37;14
2613309.73;1266904.96;263.25;85;66;65;-0.26;-0.35;0.9;37;14
2613311.76;1266901.58;262.98;82;60;53;-0.26;-0.21;0.94;37;14
2613314.23;1266901.86;263.72;77;54;48;-0.13;-0.38;0.92;37;14
2613314.85;1266893.62;262.02;108;94;89;-0.85;-0.52;0.01;70;14
2613312.44;1266903.47;263.43;78;55;50;-0.79;0.21;0.58;37;14
2613313.12;1266897.27;262.92;77;56;50;-0.51;-0.17;0.84;37;14
2613310.22;1266905.13;263.5;72;52;51;-0.24;-0.53;0.81;37;14
2613313.18;1266896.39;262.02;113;100;97;-0.87;-0.49;0.02;37;14
2613313.92;1266899.71;263.63;83;60;54;-0.68;0.06;0.73;37;14
2613315.4;1266892.98;262.55;78;59;56;-0.62;-0.35;0.7;70;14
2613314.17;1266899.67;263.08;80;58;55;-0.31;-0.34;0.89;37;14
2613314.6;1266898.31;263.2;83;57;51;-0.34;0.01;0.94;37;14
2613312.2;1266902.73;263.58;83;55;50;-0.16;-0.19;0.97;37;14
2613313.24;1266902.72;263.7;75;51;45;-0.21;-0.49;0.84;37;14
2613309.3;1266903.69;262.59;79;56;51;-0.68;-0.42;0.6;37;14
2613311.33;1266899.75;262.66;79;59;55;-0.87;-0.29;0.4;37;14
2613312.44;1266897.84;262.58;73;56;52;-0.8;-0.42;0.43;37;14
2613315.47;1266896.09;263.29;78;55;48;-0.54;-0.69;0.48;70;14
2613313.49;1266894.84;260.78;107;98;92;-0.66;-0.41;0.63;70;14
2613312.93;1266904.26;263.89;77;52;46;-0.26;-0.15;0.95;37;14
2613309.73;1266904.36;262.8;74;58;58;-0.46;-0.39;0.8;37;14
2613315.83;1266895.61;263.08;81;54;48;-0.07;-0.61;0.79;70;14
2613313.49;1266900.04;263.16;79;60;58;-0.21;-0.32;0.92;37;14
2613314.85;1266895.5;262.78;81;58;52;-0.35;-0.14;0.92;70;14
2613314.85;1266894.63;262.74;80;57;50;-0.19;-0.12;0.97;70;14
2613313.37;1266897.88;263.25;92;65;59;0.15;-0.08;0.99;37;14
2613311.64;1266903.32;262.74;85;60;53;-0.07;0.51;0.86;37;14
2613313.98;1266902.41;263.81;83;55;52;-0.28;-0.17;0.95;37;14
2613313.98;1266899.97;263.21;78;58;55;-0.24;-0.34;0.91;37;14
2613314.05;1266897.4;262.98;78;54;50;-0.27;-0.14;0.95;37;14
2613312.07;1266898.3;261.92;116;104;101;-0.88;-0.48;0.04;37;14
2613311.58;1266901.58;263.04;83;58;50;-0.35;-0.1;0.93;37;14
2613309.17;1266903.47;261.9;115;99;94;-0.84;-0.53;0.04;37;14
2613312.81;1266900.04;262.97;89;69;68;-0.25;-0.25;0.94;37;14
2613314.84;1266899.43;263.0;76;55;50;-0.25;-0.55;0.8;37;14
2613315.53;1266892.56;262.34;82;62;57;-0.72;-0.48;0.5;70;14
2613309.24;1266905.09;263.08;76;55;52;-0.31;-0.44;0.84;37;14
2613310.28;1266901.48;262.43;81;62;60;-0.86;-0.48;0.17;37;14
2613313.8;1266896.05;262.74;76;57;54;-0.38;-0.31;0.88;37;14
2613314.42;1266897.52;262.99;78;53;47;-0.21;-0.14;0.97;37;14
2613313.55;1266895.77;261.99;110;100;97;-0.88;-0.48;-0.01;70;14
2613313.12;1266896.56;262.27;97;81;79;-0.85;-0.53;0.01;37;14
2613312.75;1266902.85;263.58;78;52;48;-0.35;-0.55;0.76;37;14
2613312.75;1266901.8;263.6;76;55;51;-0.63;-0.46;0.62;37;14
2613314.72;1266900.76;263.67;77;53;48;-0.41;-0.02;0.91;37;14
2613313.86;1266895.93;262.68;76;54;50;-0.28;-0.32;0.9;70;14
2613310.04;1266905.73;264.02;81;58;58;-0.53;-0.4;0.75;37;14
2613314.11;1266897.63;263.18;82;53;46;-0.19;0.13;0.97;37;14
2613311.52;1266900.48;262.69;78;54;48;-0.08;-0.19;0.98;37;14
2613314.79;1266893.85;262.34;88;70;65;-0.72;-0.41;0.57;70;14
2613313.8;1266900.28;263.35;79;57;54;-0.2;-0.09;0.98;37;14
2613310.04;1266901.97;262.39;85;67;61;-0.86;-0.46;0.23;37;14
2613311.09;1266900.06;262.43;80;62;56;-0.84;-0.48;0.24;37;14
2613314.29;1266894.83;262.57;78;58;53;-0.39;-0.27;0.88;70;14
2613314.05;1266895.14;262.52;76;58;53;-0.78;-0.36;0.51;70;14
2613313.8;1266899.35;263.43;85;59;53;-0.53;-0.19;0.83;37;14
2613315.65;1266894.26;262.85;84;59;52;-0.08;-0.14;0.99;70;14
2613315.53;1266892.4;261.78;117;104;101;-0.84;-0.54;0.03;70;14
2613312.63;1266897.78;262.7;77;59;55;-0.63;-0.42;0.65;37;14
2613315.28;1266897.31;263.53;78;51;46;-0.58;0.06;0.82;37;14
2613315.34;1266896.33;263.42;76;49;44;-0.74;-0.24;0.63;70;14
2613312.69;1266902.91;263.65;74;50;45;-0.33;-0.5;0.8;37;14
2613312.51;1266898.02;262.71;74;54;49;-0.61;-0.24;0.75;37;14
2613307.94;1266905.8;262.06;111;97;94;-0.89;-0.46;0.02;27;14
2613313.06;1266900.96;263.26;81;56;49;-0.41;-0.27;0.87;37;14
2613312.25;1266902.94;263.03;85;60;53;-0.07;0.51;0.86;37;14
2613314.17;1266897.94;263.13;84;59;52;-0.11;0.11;0.99;37;14
2613311.02;1266902.2;262.95;80;60;57;-0.36;-0.11;0.93;37;14
2613314.85;1266894.09;262.53;82;63;58;-0.32;-0.2;0.93;70;14
2613314.54;1266901.06;263.69;78;54;50;-0.27;-0.11;0.96;37;14
2613312.32;1266904.02;263.51;80;56;51;-0.46;-0.44;0.78;37;14
2613310.28;1266901.96;262.63;73;55;50;-0.41;-0.25;0.88;37;14
2613311.27;1266900.91;262.71;83;64;62;-0.22;-0.3;0.93;37;14
2613311.21;1266900.06;262.61;81;62;57;-0.69;-0.34;0.64;37;14
2613313.31;1266897.33;263.11;75;51;44;-0.65;-0.2;0.73;37;14
2613314.11;1266896.6;262.76;72;47;42;-0.42;0.32;0.85;37;14
2613308.31;1266905.65;262.86;83;63;61;-0.68;-0.28;0.68;27;14
2613310.35;1266902.7;262.79;88;69;68;-0.21;-0.03;0.98;37;14
2613312.38;1266898.81;262.92;77;57;49;-0.5;-0.32;0.81;37;14
2613311.76;1266904.22;263.34;80;57;51;-0.26;-0.29;0.92;37;14
2613310.16;1266903.74;262.89;82;60;56;-0.52;-0.19;0.83;37;14
2613311.58;1266903.67;263.19;80;53;49;-0.07;-0.3;0.95;37;14
2613313.31;1266896.32;262.2;97;83;79;-0.82;-0.56;0.08;37;14
2613314.36;1266894.64;262.56;80;61;57;-0.44;-0.18;0.88;70;14
2613310.78;1266901.04;262.59;78;58;51;-0.53;-0.3;0.79;37;14
2613311.83;1266899.07;262.63;88;71;66;-0.67;-0.3;0.68;37;14
2613314.85;1266896.34;263.24;78;56;49;-0.32;-0.32;0.89;70;14
2613308.74;1266904.32;262.12;102;89;85;-0.86;-0.51;-0.04;37;14
2613309.73;1266902.42;262.1;97;82;77;-0.86;-0.49;-0.14;37;14
2613310.72;1266901.53;262.74;82;63;60;-0.46;-0.12;0.88;37;14
2613311.82;1266904.88;263.73;80;55;50;-0.04;-0.46;0.89;37;14
2613308.06;1266905.66;262.55;81;63;63;-0.83;-0.5;0.25;27;14
2613311.09;1266900.73;262.64;80;62;56;-0.28;-0.25;0.93;37;14
2613314.17;1266894.88;262.63;79;59;54;-0.65;-0.42;0.64;70;14
2613315.22;1266897.89;262.94;77;55;51;-0.28;0.01;0.96;37;14
2613315.22;1266892.95;261.81;117;105;101;-0.88;-0.47;0.07;70;14
2613309.79;1266902.65;262.48;77;59;52;-0.73;-0.45;0.51;37;14
2613309.98;1266905.44;263.58;73;53;51;-0.23;-0.59;0.77;37;14
2613314.85;1266899.72;263.51;80;56;51;-0.56;-0.25;0.79;37;14
2613312.26;1266900.78;263.01;81;58;53;-0.2;-0.23;0.95;37;14
2613312.07;1266901.27;263.15;79;53;47;-0.19;-0.28;0.94;37;14
2613315.03;1266899.9;263.51;80;56;52;-0.42;-0.55;0.72;37;14
2613310.78;1266900.74;262.4;81;63;56;-0.81;-0.44;0.4;37;14
2613314.85;1266893.9;262.53;83;62;55;-0.42;-0.29;0.86;70;14
2613315.53;1266893.35;262.62;84;63;59;-0.56;-0.02;0.83;70;14
2613309.97;1266904.17;262.91;74;54;53;-0.42;-0.31;0.85;37;14
2613315.28;1266898.19;263.26;83;58;52;-0.2;-0.04;0.98;37;14
2613313.49;1266902.17;263.61;81;58;52;-0.11;-0.16;0.98;37;14
2613310.78;1266901.16;262.66;78;57;51;-0.53;-0.29;0.8;37;14
2613310.53;1266901.9;262.69;78;56;52;-0.36;-0.23;0.9;37;14
2613310.65;1266901.04;262.59;82;62;57;-0.6;-0.37;0.71;37;14
2613315.71;1266892.15;261.77;115;103;99;-0.82;-0.57;0.01;70;14
2613310.53;1266901.53;262.68;79;59;55;-0.64;-0.29;0.71;37;14
2613313.92;1266898.33;262.77;76;54;49;-0.0;0.02;1.0;37;14
2613309.48;1266904.9;263.07;74;50;47;-0.21;-0.52;0.83;37;14
2613313.62;1266895.64;262.3;97;81;77;-0.86;-0.48;0.14;70;14
2613314.54;1266898.81;262.98;80;56;51;-0.29;-0.13;0.95;37;14
2613315.71;1266892.19;262.27;78;60;56;-0.84;-0.5;0.23;70;14
2613309.54;1266903.44;262.64;84;61;55;-0.45;-0.31;0.84;37;14
2613315.46;1266894.58;262.55;86;68;66;0.04;-0.45;0.89;70;14
2613314.05;1266895.69;262.6;80;58;54;-0.48;-0.41;0.78;70;14
2613310.22;1266901.55;262.12;101;85;82;-0.87;-0.49;-0.0;37;14
2613314.6;1266895.86;262.98;74;49;42;-0.15;-0.35;0.93;70;14
2613315.16;1266896.64;263.5;76;50;44;-0.67;-0.19;0.71;37;14
2613312.63;1266897.59;262.63;79;61;57;-0.77;-0.5;0.39;37;14
2613313.0;1266903.02;263.9;72;50;44;-0.23;-0.67;0.7;37;14
2613313.0;1266899.06;262.93;82;63;59;-0.18;-0.0;0.98;37;14
2613310.35;1266905.54;264.01;88;67;66;-0.54;-0.47;0.69;37;14
2613312.01;1266903.28;263.67;85;55;51;-0.65;0.07;0.76;37;14
2613313.8;1266898.43;263.21;85;63;60;-0.07;-0.11;0.99;37;14
2613315.28;1266892.93;262.3;83;66;61;-0.86;-0.47;0.18;70;14
2613314.29;1266900.33;263.47;77;57;55;-0.29;-0.28;0.91;37;14
2613315.4;1266895.92;263.04;79;56;50;-0.42;-0.72;0.56;70;14
2613312.32;1266898.03;262.46;79;60;55;-0.8;-0.47;0.36;37;14
2613309.61;1266904.17;262.85;85;65;61;-0.43;-0.42;0.8;37;14
2613311.52;1266901.21;262.9;83;59;51;-0.37;-0.28;0.89;37;14
2613314.79;1266893.69;261.84;118;106;106;-0.84;-0.54;0.04;70;14
2613308.74;1266904.31;262.37;87;70;68;-0.85;-0.47;0.24;37;14
2613311.83;1266902.61;263.33;81;54;49;-0.53;-0.15;0.84;37;14
2613314.79;1266898.61;263.4;84;59;53;-0.92;-0.39;0.08;37;14
