X coordinate;Y coordinate;Z coordinate;Red color (0-1);Green color (0-1);Blue color (0-1);X scan dir;Y scan dir;Z scan dir;Color Cluster;Reclump_Adjazenz
2613495.37;1266957.74;267.39;104;91;86;-0.65;-0.73;-0.21;61;20
2613499.38;1266954.05;267.47;108;98;98;-0.69;-0.72;-0.1;61;20
2613493.83;1266962.38;268.33;88;60;56;-0.17;-0.48;0.86;45;20
2613493.03;1266965.07;268.87;70;49;46;-0.51;0.52;0.69;45;20
2613498.31;1266968.58;267.64;60;47;51;0.46;0.57;0.68;45;20
2613497.28;1266959.11;268.55;86;65;65;-0.27;-0.21;0.94;61;20
2613498.2;1266966.67;268.92;70;50;48;0.2;0.14;0.97;45;20
2613496.73;1266962.15;269.54;101;81;80;-0.64;-0.39;0.66;45;20
2613498.63;1266965.48;269.48;59;40;32;0.01;0.46;0.89;45;20
2613494.38;1266964.46;268.72;92;66;67;-0.08;-0.53;0.84;45;20
2613498.52;1266956.65;268.62;84;62;60;-0.09;-0.3;0.95;61;20
2613496.23;1266962.49;268.75;89;63;62;0.05;-0.2;0.98;45;20
2613496.42;1266965.17;269.48;87;65;67;-0.38;-0.54;0.75;45;20
2613494.69;1266959.62;268.21;88;62;57;-0.38;-0.05;0.92;61;20
2613498.89;1266962.05;270.45;83;65;66;-0.31;-0.2;0.93;45;20
2613499.38;1266960.86;269.53;86;60;58;-0.54;-0.1;0.83;61;20
2613493.46;1266963.98;268.27;90;68;71;-0.16;-0.35;0.92;45;20
2613498.21;1266959.1;268.97;85;63;64;-0.31;0.09;0.95;61;20
2613497.22;1266962.49;268.75;86;66;68;0.11;-0.5;0.86;45;20
2613500.12;1266960.54;269.89;84;60;61;-0.48;-0.17;0.86;61;20
2613498.2;1266961.5;268.83;90;67;69;-0.65;-0.22;0.72;45;20
2613494.74;1266968.51;267.65;61;44;39;-0.55;0.45;0.7;45;20
2613495.25;1266961.44;268.78;86;62;60;-0.04;-0.08;1.0;45;20
2613498.14;1266960.64;268.91;88;63;60;-0.51;0.15;0.85;61;20
2613494.75;1266966.35;269.1;67;46;42;-0.39;0.57;0.72;45;20
2613497.72;1266955.56;268.15;81;63;61;-0.64;-0.68;0.36;61;20
2613498.39;1266958.78;269.08;87;65;67;-0.37;0.01;0.93;61;20
2613499.75;1266954.38;268.34;85;63;61;-0.16;-0.17;0.97;61;20
2613492.71;1266966.36;267.45;60;45;41;-0.52;0.54;0.66;45;20
2613493.03;1266964.94;268.93;72;53;51;-0.62;0.33;0.72;45;20
2613493.64;1266967.03;267.72;60;43;43;-0.49;0.62;0.62;45;20
