X coordinate;Y coordinate;Z coordinate;Red color (0-1);Green color (0-1);Blue color (0-1);X scan dir;Y scan dir;Z scan dir;Color Cluster;Reclump_Adjazenz
2613487.75;1266910.53;255.92;81;58;47;-0.2;-0.54;0.81;44;-1
2613487.69;1266912.16;256.67;76;54;51;0.45;0.36;0.81;44;-1
2613486.53;1266910.73;256.86;77;56;55;0.04;-0.35;0.93;44;-1
2613488.74;1266912.44;255.93;87;71;81;0.05;0.32;0.95;44;-1
2613487.45;1266911.9;256.9;77;58;57;0.29;0.26;0.92;44;-1
2613487.51;1266910.92;256.86;83;61;58;0.08;-0.36;0.93;44;-1
2613486.96;1266909.65;256.26;80;54;47;-0.93;-0.33;0.18;44;-1
2613488.99;1266911.17;256.68;81;59;55;0.14;-0.06;0.99;44;-1
2613488.37;1266912.36;256.36;76;58;58;0.23;0.24;0.94;44;-1
2613488.8;1266909.31;255.56;73;48;42;-0.07;-0.43;0.9;44;-1
2613487.76;1266908.08;255.57;67;45;40;-0.07;-0.44;0.89;44;-1
2613488.31;1266908.38;255.64;78;56;52;0.27;-0.04;0.96;44;-1
2613485.97;1266911.67;256.41;57;46;46;-0.99;0.1;0.11;44;-1
2613489.05;1266908.81;255.66;66;42;38;-0.53;-0.04;0.85;44;-1
2613487.32;1266909.18;255.62;73;49;42;-0.02;-0.16;0.99;44;-1
2613488.49;1266912.17;256.35;79;62;68;0.01;0.59;0.81;44;-1
2613488.99;1266909.25;255.62;77;51;44;0.06;-0.3;0.95;44;-1
2613487.02;1266908.21;255.33;76;54;48;-0.09;-0.59;0.8;44;-1
2613488.42;1266914.31;255.21;58;46;45;0.03;0.77;0.64;44;-1
2613486.77;1266912.15;256.73;74;56;55;-0.07;0.58;0.81;44;-1
2613487.32;1266909.73;255.89;80;53;47;-0.3;-0.72;0.63;44;-1
2613485.96;1266913.43;255.68;57;47;46;-0.72;0.28;0.63;44;-1
2613487.32;1266910.08;256.21;78;53;47;0.05;-0.39;0.92;44;-1
2613486.71;1266912.66;256.38;75;59;61;0.07;0.67;0.74;44;-1
2613485.84;1266912.95;255.41;78;72;69;-1.0;-0.06;0.07;44;-1
2613486.22;1266910.98;256.87;74;57;58;-0.56;0.17;0.81;44;-1
2613488.0;1266911.72;256.83;82;62;65;0.17;0.37;0.91;44;-1
2613488.92;1266912.43;255.99;86;69;80;-0.15;0.4;0.9;44;-1
2613488.24;1266913.18;255.78;86;73;91;0.65;0.25;0.72;44;-1
2613486.64;1266914.56;255.11;65;60;64;0.12;0.92;0.36;44;-1
2613488.0;1266911.04;256.86;84;62;59;0.09;-0.52;0.85;44;-1
2613486.95;1266913.42;255.86;74;52;48;0.07;0.17;0.98;44;-1
2613486.46;1266912.22;256.67;71;56;55;-0.11;0.7;0.71;44;-1
2613485.78;1266914.56;255.17;71;71;76;-0.15;-0.66;0.73;44;-1
2613488.74;1266910.99;256.74;82;58;53;0.11;-0.21;0.97;44;-1
2613487.2;1266912.85;256.33;74;57;57;-0.09;0.66;0.74;44;-1
2613488.06;1266910.64;256.17;72;48;44;-0.43;-0.88;0.2;44;-1
2613488.31;1266907.84;255.25;57;38;35;-0.28;-0.95;0.1;44;-1
2613486.28;1266912.41;256.37;71;58;63;-0.34;0.53;0.78;44;-1
2613485.84;1266913.13;255.42;78;72;68;-1.0;0.0;0.06;44;-1
2613486.46;1266911.9;256.91;74;58;59;-0.03;0.4;0.92;44;-1
2613488.12;1266913.31;255.73;82;60;63;-0.32;0.78;0.54;44;-1
2613487.5;1266913.11;255.97;73;52;48;0.2;0.54;0.82;44;-1
2613488.74;1266910.45;256.22;74;48;43;-0.44;-0.56;0.7;44;-1
2613485.97;1266909.9;256.21;75;56;53;-0.48;-0.41;0.78;44;-1
2613488.8;1266912.83;255.46;84;73;89;0.62;0.26;0.74;44;-1
2613487.26;1266911.65;256.95;81;64;63;0.12;0.16;0.98;44;-1
2613487.69;1266913.93;255.63;76;56;54;-0.27;0.4;0.87;44;-1
2613487.02;1266911.16;257.0;84;62;62;0.04;-0.16;0.99;44;-1
2613488.25;1266910.08;256.27;80;54;48;0.04;-0.6;0.8;44;-1
2613486.03;1266908.46;255.23;68;54;49;-0.91;-0.25;0.33;44;-1
2613486.22;1266910.67;256.8;75;55;53;-0.55;-0.28;0.79;44;-1
2613486.96;1266909.65;256.32;80;54;47;-0.91;-0.35;0.22;44;-1
2613486.09;1266908.28;255.16;65;52;47;-0.93;-0.24;0.26;44;-1
2613486.09;1266908.51;255.35;68;54;50;-0.82;-0.17;0.54;44;-1
2613486.83;1266908.69;255.48;72;51;45;-0.46;-0.23;0.86;44;-1
2613487.13;1266914.11;255.64;75;66;66;0.03;0.5;0.86;44;-1
2613487.01;1266914.44;255.16;60;50;54;0.28;0.87;0.4;44;-1
2613487.63;1266913.05;256.02;74;52;49;0.17;0.62;0.77;44;-1
2613488.0;1266910.83;256.05;84;61;57;0.22;-0.4;0.89;44;-1
2613488.98;1266914.18;255.39;69;57;61;-0.22;0.59;0.78;44;-1
2613487.99;1266914.12;255.45;69;55;55;-0.05;0.7;0.71;44;-1
2613487.51;1266910.7;256.11;85;63;58;0.22;-0.4;0.89;44;-1
2613488.43;1266910.92;256.73;80;55;52;-0.02;-0.29;0.96;44;-1
2613488.8;1266908.27;255.45;83;74;71;0.01;-0.7;0.71;44;-1
2613487.02;1266912.47;256.56;76;60;63;-0.14;0.73;0.67;44;-1
2613486.03;1266912.29;256.31;61;49;51;-0.65;0.45;0.61;44;-1
2613486.52;1266910.82;256.31;82;58;55;-0.77;-0.51;-0.39;44;-1
2613488.43;1266912.74;256.01;89;72;82;0.52;0.29;0.81;44;-1
2613486.03;1266909.19;255.44;61;47;44;-0.89;-0.19;0.41;44;-1
2613487.02;1266909.48;255.82;82;55;49;-0.77;-0.49;0.41;44;-1
2613488.92;1266913.08;255.22;83;72;87;0.56;0.2;0.81;44;-1
2613487.63;1266912.84;256.51;80;59;58;-0.48;0.84;0.25;44;-1
2613486.22;1266912.23;256.43;69;55;57;-0.34;0.64;0.69;44;-1
2613486.22;1266909.48;255.94;79;58;54;-0.24;-0.48;0.84;44;-1
2613486.28;1266911.47;256.89;79;61;62;-0.21;-0.1;0.97;44;-1
2613485.84;1266913.38;255.37;72;66;64;-0.98;0.05;0.17;44;-1
2613487.63;1266913.18;255.85;78;60;65;0.07;0.45;0.89;44;-1
2613487.75;1266914.05;255.57;73;55;55;-0.23;0.46;0.86;44;-1
2613486.21;1266913.23;255.98;68;52;51;-0.19;0.5;0.84;44;-1
2613486.89;1266908.57;255.6;72;50;45;-0.15;-0.13;0.98;44;-1
2613487.19;1266914.37;255.34;68;58;61;0.01;0.86;0.52;44;-1
2613488.68;1266910.34;255.97;70;46;42;-0.15;-0.83;0.54;44;-1
2613486.21;1266912.92;256.15;68;53;53;-0.37;0.39;0.84;44;-1
2613486.22;1266909.71;256.14;81;58;53;-0.13;-0.59;0.8;44;-1
2613488.49;1266909.72;255.95;80;52;45;0.0;-0.61;0.79;44;-1
2613486.77;1266908.08;255.33;72;49;43;0.34;-0.52;0.78;44;-1
2613486.22;1266908.76;255.36;71;54;48;-0.5;-0.3;0.81;44;-1
2613488.18;1266909.07;255.49;76;53;46;0.0;-0.12;0.99;44;-1
2613486.95;1266912.41;256.62;75;59;60;-0.13;0.68;0.73;44;-1
2613487.26;1266910.53;255.92;76;54;46;-0.09;-0.59;0.8;44;-1
2613486.03;1266912.17;256.37;57;46;46;-0.69;0.48;0.54;44;-1
2613487.38;1266910.4;255.92;82;59;51;0.08;-0.47;0.88;44;-1
2613486.28;1266911.72;256.9;76;58;60;-0.11;0.1;0.99;44;-1
2613487.26;1266913.49;255.8;79;64;72;0.09;0.49;0.87;44;-1
2613486.46;1266912.86;256.15;75;59;60;-0.08;0.52;0.85;44;-1
2613486.08;1266914.62;255.3;67;68;72;-0.15;-0.66;0.73;44;-1
2613487.51;1266907.78;255.19;67;49;43;-0.04;-1.0;-0.0;44;-1
2613486.96;1266911.72;256.9;78;59;62;0.0;0.11;0.99;44;-1
2613485.97;1266912.61;256.08;55;43;43;-0.83;0.17;0.52;44;-1
2613488.24;1266914.38;255.15;62;52;54;-0.02;0.66;0.75;44;-1
2613487.45;1266912.4;256.68;75;55;53;0.18;0.56;0.81;44;-1
2613488.25;1266911.54;256.82;83;63;67;0.19;0.18;0.96;44;-1
2613488.43;1266910.5;256.59;81;53;46;0.02;-0.42;0.91;44;-1
2613488.06;1266910.64;256.17;72;48;44;-0.43;-0.88;0.2;44;-1
2613485.78;1266914.56;255.17;71;71;76;-0.16;-0.65;0.74;44;-1
2613486.52;1266914.24;255.52;64;52;53;0.02;0.6;0.8;44;-1
2613486.71;1266912.92;256.21;71;55;56;-0.08;0.51;0.85;44;-1
2613488.13;1266910.02;256.21;78;54;47;-0.04;-0.73;0.68;44;-1
2613487.2;1266911.9;256.9;78;60;61;0.2;0.31;0.93;44;-1
2613486.96;1266911.47;256.95;80;62;64;-0.0;0.02;1.0;44;-1
2613488.25;1266910.93;256.67;80;54;50;0.04;-0.46;0.89;44;-1
2613488.49;1266911.97;256.65;81;63;60;0.03;0.27;0.96;44;-1
2613486.83;1266907.97;255.2;68;51;46;-0.14;-0.77;0.62;44;-1
2613486.27;1266914.37;255.35;59;51;57;-0.45;0.69;0.57;44;-1
2613488.43;1266910.15;256.21;75;52;46;-0.11;-0.82;0.56;44;-1
2613487.51;1266910.44;256.41;80;53;47;-0.14;-0.68;0.72;44;-1
2613486.59;1266910.75;256.37;83;60;57;-0.63;-0.76;-0.16;44;-1
2613488.18;1266913.18;255.84;78;63;72;0.27;0.29;0.92;44;-1
2613488.12;1266912.92;256.02;75;52;50;0.3;0.55;0.78;44;-1
2613486.76;1266913.61;255.81;76;56;54;-0.13;0.3;0.94;44;-1
2613488.92;1266912.25;256.05;90;71;80;-0.16;0.29;0.94;44;-1
2613487.75;1266909.8;255.7;72;48;43;0.27;-0.6;0.75;44;-1
2613488.19;1266911.79;256.65;74;55;54;0.46;0.54;0.7;44;-1
2613488.25;1266907.95;255.63;70;47;41;-0.4;-0.49;0.78;44;-1
2613488.0;1266913.11;255.9;75;57;64;-0.15;0.34;0.93;44;-1
2613488.92;1266909.43;255.62;76;51;43;0.0;-0.51;0.86;44;-1
2613488.0;1266911.92;256.53;72;53;49;0.65;0.61;0.46;44;-1
2613488.0;1266910.92;256.74;80;55;51;0.1;-0.58;0.81;44;-1
2613488.13;1266909.96;256.2;77;53;47;0.0;-0.76;0.65;44;-1
2613486.21;1266913.11;256.03;67;52;50;-0.21;0.5;0.84;44;-1
2613489.04;1266913.69;255.49;82;68;80;-0.11;0.02;0.99;44;-1
2613486.21;1266914.51;254.98;65;58;60;-0.46;0.81;0.37;44;-1
2613487.45;1266909.73;255.77;70;45;41;0.21;-0.51;0.83;44;-1
2613488.55;1266912.17;256.35;79;62;69;-0.01;0.62;0.79;44;-1
2613487.01;1266912.86;256.14;73;54;53;-0.2;0.67;0.72;44;-1
2613485.97;1266911.93;256.17;61;51;48;-0.97;0.09;0.22;44;-1
2613487.32;1266912.72;256.57;77;61;60;-0.01;0.54;0.84;44;-1
