X coordinate;Y coordinate;Z coordinate;Red color (0-1);Green color (0-1);Blue color (0-1);X scan dir;Y scan dir;Z scan dir;Color Cluster;Reclump_Adjazenz
2613262.81;1266724.77;272.39;77;62;58;-0.52;-0.84;0.13;84;3
2613263.36;1266724.4;272.43;77;60;57;-0.56;-0.8;0.22;84;3
2613262.31;1266727.4;272.62;62;46;44;-0.49;0.34;0.8;3;3
2613264.28;1266730.36;272.62;70;52;49;-0.65;0.36;0.67;3;3
2613263.3;1266728.33;272.66;71;54;50;-0.35;0.21;0.92;3;3
2613264.84;1266727.72;272.5;75;59;61;0.03;0.17;0.98;3;3
2613263.06;1266724.59;272.2;95;83;80;-0.55;-0.83;0.07;84;3
2613261.39;1266726.37;272.4;63;49;47;-0.68;0.27;0.68;84;3
2613265.26;1266731.53;272.72;66;50;48;-0.58;0.21;0.79;3;3
2613263.92;1266723.97;272.41;90;72;69;-0.57;-0.78;0.27;84;3
2613263.3;1266729.33;272.33;62;47;44;-0.68;0.4;0.61;3;3
2613261.39;1266726.36;272.59;69;54;52;-0.41;0.33;0.85;84;3
2613262.56;1266727.65;272.63;66;50;47;-0.52;0.38;0.76;3;3
2613264.4;1266730.67;272.63;67;51;49;-0.61;0.47;0.63;3;3
2613263.48;1266728.64;272.67;69;51;48;-0.37;0.18;0.91;3;3
2613263.36;1266729.26;272.45;66;48;45;-0.61;0.37;0.7;3;3
2613264.83;1266731.22;272.71;72;53;49;-0.6;0.6;0.53;3;3
2613263.61;1266724.21;272.43;81;65;62;-0.56;-0.81;0.18;84;3
2613262.93;1266724.7;272.39;83;68;65;-0.57;-0.81;0.12;84;3
2613264.1;1266723.85;272.16;102;86;83;-0.6;-0.79;0.12;84;3
2613265.21;1266723.06;272.12;109;93;91;-0.63;-0.76;0.16;84;3
2613261.21;1266726.56;272.1;59;54;51;-0.7;0.44;0.56;84;3
2613264.09;1266730.57;272.07;54;43;41;-0.75;0.59;0.31;3;3
2613262.37;1266727.85;272.33;58;44;42;-0.64;0.43;0.63;3;3
2613261.39;1266726.8;272.3;60;52;50;-0.52;0.47;0.72;84;3
2613264.34;1266730.75;272.32;60;45;43;-0.8;0.55;0.23;3;3
2613261.58;1266725.8;272.56;67;50;47;-0.6;-0.56;0.58;84;3
2613262.56;1266728.09;272.34;60;44;42;-0.67;0.43;0.6;3;3
2613264.52;1266731.05;272.4;61;45;43;-0.75;0.6;0.28;3;3
2613262.13;1266727.61;272.08;50;41;40;-0.72;0.48;0.51;3;3
2613261.7;1266727.05;272.3;60;50;47;-0.63;0.41;0.66;84;3
2613265.34;1266723.1;272.43;77;56;51;-0.6;-0.76;0.23;84;3
2613262.38;1266725.07;272.4;77;62;59;-0.53;-0.84;0.11;84;3
2613262.19;1266727.8;272.09;53;44;43;-0.69;0.51;0.51;3;3
2613261.21;1266725.89;272.07;87;79;78;-0.67;-0.71;0.22;84;3
2613262.07;1266727.1;272.61;62;45;43;-0.42;0.31;0.86;84;3
2613262.44;1266728.04;272.28;60;46;44;-0.69;0.46;0.56;3;3
2613263.23;1266729.14;272.38;63;46;44;-0.71;0.48;0.52;3;3
2613263.48;1266729.64;272.16;57;46;44;-0.76;0.49;0.43;3;3
2613267.06;1266721.21;272.04;73;64;62;-0.97;0.06;-0.22;84;3
2613264.1;1266730.05;272.73;64;50;45;-0.57;0.24;0.78;3;3
2613262.87;1266728.53;272.36;58;44;43;-0.7;0.39;0.6;3;3
2613262.5;1266727.9;272.46;63;46;44;-0.62;0.42;0.67;3;3
2613264.83;1266731.55;272.35;60;44;41;-0.76;0.53;0.37;3;3
2613264.46;1266730.87;272.39;61;45;44;-0.78;0.55;0.3;3;3
2613262.38;1266727.84;272.52;64;49;47;-0.46;0.34;0.82;3;3
2613265.2;1266731.84;272.61;68;50;47;-0.68;0.45;0.58;3;3
2613264.34;1266730.74;272.57;64;48;46;-0.8;0.48;0.36;3;3
2613263.3;1266728.83;272.56;67;49;46;-0.46;0.25;0.85;3;3
2613263.73;1266729.63;272.4;65;48;45;-0.64;0.36;0.68;3;3
2613262.07;1266725.33;272.11;94;83;79;-0.61;-0.79;0.09;84;3
2613263.18;1266724.41;272.13;111;96;96;-0.59;-0.78;0.2;84;3
2613263.05;1266728.08;272.65;72;53;50;-0.33;0.29;0.9;3;3
2613264.03;1266730.06;272.6;69;52;49;-0.68;0.36;0.64;3;3
2613266.07;1266722.5;272.16;90;73;68;-0.56;-0.82;0.09;84;3
2613264.84;1266727.72;272.5;75;59;61;0.03;0.17;0.98;3;3
2613264.84;1266727.72;272.5;75;59;61;0.03;0.17;0.98;3;3
2613264.35;1266723.73;272.22;99;85;82;-0.61;-0.79;0.02;84;3
2613263.17;1266729.21;272.08;59;47;44;-0.81;0.51;0.3;3;3
2613261.14;1266726.38;272.09;60;54;51;-0.85;0.27;0.45;84;3
2613264.03;1266730.38;272.12;50;39;39;-0.72;0.65;0.26;3;3
2613261.82;1266726.92;272.42;57;42;41;-0.63;0.4;0.66;84;3
2613262.07;1266727.36;272.13;49;38;37;-0.76;0.47;0.45;3;3
2613262.87;1266724.65;272.2;99;85;83;-0.58;-0.81;0.09;84;3
2613264.59;1266731.05;272.52;67;50;47;-0.77;0.56;0.31;3;3
2613263.54;1266729.13;272.57;70;51;48;-0.46;0.38;0.8;3;3
2613265.95;1266722.56;272.16;87;72;64;-0.56;-0.82;0.1;84;3
2613261.95;1266725.33;272.11;95;84;80;-0.6;-0.8;0.05;84;3
2613262.62;1266728.54;272.05;60;47;45;-0.75;0.5;0.43;3;3
2613264.84;1266723.42;272.2;91;77;73;-0.59;-0.79;0.14;84;3
2613266.88;1266721.51;272.24;67;58;54;-0.91;-0.42;0.02;84;3
2613263.11;1266728.58;272.55;67;51;48;-0.47;0.29;0.83;3;3
2613264.66;1266723.48;272.14;96;81;77;-0.57;-0.82;0.1;84;3
2613261.94;1266727.36;272.13;57;46;44;-0.66;0.47;0.58;3;3
2613264.71;1266731.37;272.1;51;41;40;-0.8;0.52;0.31;3;3
2613263.85;1266730.26;272.06;56;46;43;-0.78;0.57;0.28;3;3
2613261.64;1266725.62;272.55;68;55;52;-0.62;-0.7;0.35;84;3
2613261.64;1266725.45;272.12;87;80;78;-0.51;-0.86;0.05;84;3
2613261.64;1266725.57;272.37;77;63;60;-0.62;-0.76;0.19;84;3
2613264.6;1266723.6;272.46;73;56;51;-0.59;-0.79;0.16;84;3
2613263.6;1266729.82;272.29;60;45;42;-0.74;0.43;0.51;3;3
2613265.83;1266722.62;272.17;84;66;61;-0.58;-0.8;0.14;84;3
2613266.81;1266721.7;272.18;64;53;49;-0.86;-0.51;-0.03;84;3
2613262.13;1266727.35;272.56;60;45;42;-0.5;0.39;0.78;3;3
2613264.96;1266731.35;272.59;70;51;48;-0.65;0.45;0.62;3;3
2613264.1;1266730.31;272.55;67;50;47;-0.76;0.45;0.47;3;3
2613264.77;1266731.1;272.77;72;54;51;-0.52;0.48;0.7;3;3
2613262.69;1266724.89;272.4;73;57;54;-0.53;-0.84;0.12;84;3
2613262.13;1266725.14;272.16;94;83;81;-0.59;-0.8;0.06;84;3
2613265.15;1266723.18;272.19;94;79;75;-0.64;-0.75;0.15;84;3
2613265.64;1266722.8;272.42;78;59;54;-0.58;-0.79;0.21;84;3
2613263.92;1266723.91;272.17;112;97;95;-0.61;-0.77;0.21;84;3
2613261.14;1266726.07;272.08;74;65;64;-0.84;-0.44;0.33;84;3
2613265.2;1266731.6;272.66;68;50;47;-0.66;0.27;0.7;3;3
2613263.05;1266729.09;272.08;54;44;42;-0.81;0.49;0.31;3;3
2613267.06;1266721.21;272.16;71;62;59;-0.99;0.09;-0.13;84;3
2613262.99;1266728.91;272.07;52;41;40;-0.81;0.49;0.33;3;3
2613261.27;1266726.81;272.11;61;56;53;-0.66;0.42;0.62;84;3
2613262.62;1266724.84;272.15;100;88;85;-0.54;-0.84;0.05;84;3
2613263.05;1266728.33;272.6;69;52;49;-0.39;0.26;0.89;3;3
2613262.87;1266728.33;272.54;66;49;47;-0.44;0.31;0.84;3;3
2613264.77;1266731.29;272.53;69;50;48;-0.72;0.52;0.46;3;3
2613262.56;1266728.35;272.11;59;47;44;-0.76;0.49;0.43;3;3
2613264.65;1266731.31;272.04;55;44;42;-0.77;0.56;0.29;3;3
2613266.69;1266722.01;272.2;71;57;53;-0.78;-0.62;0.05;84;3
2613262.8;1266728.66;272.12;53;41;41;-0.79;0.51;0.35;3;3
2613264.77;1266731.56;272.05;55;43;40;-0.77;0.57;0.3;3;3
2613264.9;1266723.24;272.19;103;87;84;-0.59;-0.79;0.16;84;3
2613261.64;1266726.54;272.59;66;49;48;-0.43;0.36;0.83;84;3
2613263.79;1266724.16;272.18;97;83;80;-0.59;-0.8;0.0;84;3
2613265.52;1266722.87;272.18;89;72;67;-0.57;-0.81;0.15;84;3
2613261.64;1266726.86;272.36;56;43;42;-0.54;0.46;0.7;84;3
2613262.68;1266728.4;272.3;61;47;45;-0.71;0.42;0.56;3;3
2613264.95;1266731.8;272.12;55;42;39;-0.78;0.58;0.24;3;3
2613263.72;1266730.14;272.05;58;45;42;-0.79;0.54;0.28;3;3
2613261.7;1266727.3;272.13;62;54;51;-0.59;0.42;0.69;3;3
2613262.81;1266724.78;272.14;96;84;81;-0.53;-0.85;0.02;84;3
2613263.54;1266729.77;272.1;57;45;42;-0.75;0.51;0.41;3;3
2613263.54;1266729.57;272.34;62;46;43;-0.67;0.37;0.64;3;3
2613261.57;1266726.93;272.12;49;40;38;-0.62;0.48;0.62;84;3
2613261.94;1266727.55;272.08;58;51;49;-0.64;0.48;0.6;3;3
2613262.07;1266725.32;272.42;69;53;50;-0.63;-0.77;0.11;84;3
2613263.18;1266724.46;272.38;87;70;68;-0.57;-0.79;0.24;84;3
2613261.58;1266726.61;272.41;59;44;44;-0.57;0.45;0.69;84;3
2613262.81;1266727.9;272.64;70;52;48;-0.3;0.35;0.89;3;3
2613263.05;1266728.83;272.37;60;45;43;-0.7;0.37;0.61;3;3
2613262.07;1266727.36;272.32;55;41;40;-0.71;0.5;0.49;3;3
2613261.15;1266726.24;272.34;64;56;52;-0.72;0.14;0.68;84;3
2613264.03;1266730.32;272.31;58;43;41;-0.74;0.6;0.31;3;3
2613262.31;1266727.6;272.39;57;43;41;-0.71;0.44;0.55;3;3
2613262.5;1266724.9;272.15;99;87;85;-0.54;-0.84;0.07;84;3
2613263.79;1266729.38;272.64;67;51;49;-0.57;0.2;0.8;3;3
2613261.33;1266725.82;272.13;85;76;74;-0.67;-0.69;0.28;84;3
2613265.4;1266722.99;272.18;98;82;78;-0.6;-0.79;0.11;84;3
2613264.84;1266723.41;272.39;76;59;55;-0.56;-0.8;0.21;84;3
2613263.36;1266729.01;272.5;67;48;46;-0.59;0.38;0.71;3;3
2613261.89;1266725.38;272.36;71;56;53;-0.61;-0.77;0.15;84;3
2613262.93;1266728.77;272.31;57;44;43;-0.77;0.43;0.46;3;3
2613262.8;1266728.4;272.42;58;44;42;-0.7;0.4;0.59;3;3
2613264.71;1266731.36;272.35;60;45;43;-0.78;0.53;0.32;3;3
2613263.85;1266730.19;272.24;58;46;42;-0.74;0.45;0.5;3;3
2613261.88;1266727.36;272.32;60;48;46;-0.55;0.5;0.67;3;3
2613263.3;1266724.41;272.13;102;88;87;-0.55;-0.82;0.14;84;3
2613263.73;1266729.82;272.35;63;47;43;-0.68;0.39;0.62;3;3
2613261.39;1266726.81;272.11;56;50;47;-0.66;0.47;0.59;84;3
2613264.28;1266730.82;272.08;58;45;42;-0.75;0.58;0.31;3;3
2613261.39;1266726.17;272.58;67;50;48;-0.48;0.15;0.86;84;3
2613263.36;1266729.52;272.09;60;50;45;-0.81;0.5;0.3;3;3
2613265.02;1266731.8;272.3;59;43;40;-0.79;0.49;0.36;3;3
2613261.21;1266725.88;272.26;80;71;69;-0.75;-0.58;0.32;84;3
2613262.31;1266727.86;272.09;50;39;38;-0.75;0.48;0.45;3;3
2613262.13;1266725.2;272.41;77;63;60;-0.56;-0.82;0.1;84;3
2613263.54;1266729.32;272.51;68;51;48;-0.56;0.41;0.72;3;3
2613265.09;1266723.23;272.44;82;61;58;-0.56;-0.79;0.24;84;3
2613264.17;1266723.84;272.41;85;66;64;-0.53;-0.81;0.26;84;3
2613261.15;1266726.12;272.33;65;55;52;-0.79;-0.11;0.6;84;3
2613261.39;1266725.69;272.31;69;62;60;-0.57;-0.75;0.33;84;3
2613261.33;1266726.62;272.1;53;46;44;-0.7;0.46;0.54;84;3
2613261.88;1266727.04;272.55;63;48;46;-0.5;0.26;0.83;84;3
2613265.58;1266722.86;272.42;71;51;46;-0.59;-0.78;0.22;84;3
2613262.07;1266727.17;272.37;55;41;40;-0.72;0.49;0.48;3;3
2613263.97;1266730.13;272.42;64;48;45;-0.7;0.53;0.47;3;3
2613262.81;1266728.08;272.59;69;51;49;-0.28;0.27;0.92;3;3
2613264.71;1266731.11;272.58;67;50;48;-0.68;0.48;0.56;3;3
2613263.17;1266729.02;272.32;58;44;42;-0.73;0.42;0.54;3;3
2613264.84;1266727.72;272.5;75;59;61;0.03;0.17;0.98;3;3
2613264.35;1266723.72;272.4;82;63;60;-0.54;-0.82;0.18;84;3
2613261.58;1266725.58;272.12;92;80;79;-0.57;-0.81;0.13;84;3
2613264.6;1266723.55;272.15;93;80;75;-0.61;-0.79;0.03;84;3
2613263.8;1266724.15;272.42;81;62;59;-0.58;-0.8;0.12;84;3
2613264.97;1266723.29;272.38;86;67;64;-0.56;-0.8;0.21;84;3
2613263.29;1266729.27;272.14;57;46;43;-0.79;0.46;0.41;3;3
2613265.64;1266722.75;272.17;90;74;69;-0.57;-0.81;0.15;84;3
2613262.43;1266728.29;272.05;61;52;48;-0.73;0.49;0.48;3;3
2613261.45;1266725.87;272.5;67;53;50;-0.61;-0.52;0.59;84;3
2613261.82;1266727.11;272.37;58;44;43;-0.63;0.45;0.63;84;3
2613264.65;1266731.17;272.4;59;45;44;-0.79;0.54;0.3;3;3
2613263.79;1266730.07;272.3;62;48;44;-0.77;0.46;0.44;3;3
2613265.26;1266731.84;272.67;68;50;47;-0.66;0.39;0.65;3;3
2613266.69;1266721.95;272.19;70;58;53;-0.79;-0.61;-0.02;84;3
2613263.91;1266730.06;272.48;70;52;49;-0.76;0.41;0.51;3;3
2613274.74;1266728.73;272.25;53;40;39;0.77;-0.62;0.16;3;3
2613270.81;1266722.81;272.27;53;44;44;0.88;-0.44;0.17;84;3
2613272.9;1266731.72;272.76;67;49;51;0.34;0.51;0.79;3;3
2613272.72;1266726.0;272.52;57;42;39;0.78;-0.58;0.23;3;3
2613273.14;1266731.73;272.69;57;43;44;0.35;0.53;0.77;3;3
2613274.43;1266731.32;272.24;60;49;51;0.48;0.64;0.59;3;3
2613270.26;1266721.7;272.23;59;52;53;0.73;-0.66;-0.17;84;3
2613272.35;1266725.34;272.25;56;45;43;0.83;-0.54;0.15;3;3
2613273.57;1266731.61;272.56;62;49;49;0.37;0.71;0.6;3;3
2613274.81;1266730.74;272.71;69;55;58;0.32;0.47;0.82;3;3
2613271.18;1266723.6;272.43;52;39;38;0.85;-0.5;0.17;84;3
2613272.78;1266725.95;272.27;54;43;41;0.81;-0.55;0.2;3;3
2613270.87;1266723.0;272.22;49;41;41;0.87;-0.46;0.18;84;3
2613270.14;1266721.76;272.3;59;52;57;0.86;-0.49;0.11;84;3
2613272.66;1266725.77;272.26;54;44;42;0.81;-0.55;0.21;3;3
2613274.56;1266728.48;272.18;57;45;44;0.79;-0.57;0.23;3;3
2613273.82;1266727.43;272.27;47;37;34;0.82;-0.54;0.18;3;3
2613271.8;1266724.47;272.28;58;43;42;0.83;-0.53;0.16;84;3
2613270.69;1266722.56;272.26;54;45;46;0.86;-0.47;0.17;84;3
2613275.11;1266729.46;272.47;62;47;46;0.84;-0.47;0.26;3;3
2613273.15;1266726.56;272.48;55;40;38;0.77;-0.56;0.31;3;3
2613270.44;1266722.19;272.25;52;45;48;0.86;-0.5;0.12;84;3
2613274.19;1266728.04;272.48;58;45;45;0.77;-0.58;0.27;3;3
2613275.66;1266730.46;272.14;59;52;50;0.87;-0.09;0.48;3;3
2613273.88;1266731.23;272.73;62;45;47;0.4;0.62;0.67;3;3
2613273.08;1266731.86;272.58;59;44;44;0.36;0.54;0.76;3;3
2613274.5;1266728.42;272.24;52;40;39;0.79;-0.57;0.23;3;3
2613274.07;1266727.8;272.28;49;39;37;0.84;-0.52;0.19;3;3
2613271.3;1266723.74;272.25;49;39;37;0.83;-0.54;0.17;84;3
2613275.05;1266730.88;272.34;58;50;51;0.56;0.64;0.53;3;3
2613275.17;1266730.56;272.58;71;57;57;0.41;0.6;0.69;3;3
2613273.33;1266726.75;272.43;55;41;39;0.79;-0.56;0.24;3;3
2613274.87;1266730.75;272.52;62;51;55;0.49;0.54;0.68;3;3
2613272.47;1266725.52;272.26;56;45;44;0.81;-0.55;0.2;3;3
2613275.42;1266729.95;272.49;69;53;53;0.77;-0.39;0.5;3;3
2613274.56;1266731.38;272.12;54;47;50;0.39;0.61;0.69;3;3
2613272.53;1266725.7;272.51;54;43;40;0.82;-0.51;0.27;3;3
2613270.57;1266722.44;272.26;50;42;43;0.86;-0.48;0.2;84;3
2613274.25;1266731.18;272.6;62;48;50;0.33;0.58;0.74;3;3
2613269.95;1266721.28;272.09;60;58;63;0.82;-0.56;0.15;84;3
2613274.68;1266731.32;272.05;67;62;69;0.54;0.7;0.47;3;3
2613274.06;1266731.43;272.43;59;47;48;0.41;0.67;0.62;3;3
2613273.02;1266726.26;272.22;52;40;38;0.8;-0.56;0.19;3;3
2613271.06;1266723.3;272.29;49;40;39;0.84;-0.51;0.16;84;3
2613274.99;1266729.16;272.27;56;43;41;0.83;-0.51;0.22;3;3
2613275.36;1266730.13;272.62;80;58;59;0.72;-0.18;0.67;3;3
2613273.58;1266727.06;272.25;47;37;34;0.81;-0.55;0.19;3;3
2613274.8;1266731.19;272.23;60;54;58;0.43;0.69;0.58;3;3
2613271.49;1266723.98;272.26;49;38;36;0.85;-0.49;0.19;84;3
2613269.95;1266721.33;272.28;52;48;52;0.89;-0.45;0.13;84;3
2613271.61;1266724.23;272.27;50;38;37;0.85;-0.49;0.19;84;3
2613275.23;1266730.69;272.46;68;56;56;0.51;0.62;0.6;3;3
2613275.3;1266729.77;272.48;63;48;48;0.8;-0.47;0.37;3;3
2613274.62;1266730.74;272.71;71;56;60;0.29;0.43;0.85;3;3
2613272.71;1266731.79;272.76;68;51;52;0.38;0.51;0.77;3;3
2613273.52;1266727.0;272.25;47;36;33;0.81;-0.55;0.19;3;3
2613274.81;1266728.78;272.44;56;43;41;0.79;-0.58;0.17;3;3
2613273.33;1266731.67;272.63;62;49;51;0.37;0.71;0.61;3;3
2613274.68;1266728.72;272.44;57;43;41;0.78;-0.6;0.18;3;3
2613271.86;1266724.71;272.47;56;42;42;0.8;-0.57;0.19;84;3
2613273.7;1266727.25;272.26;47;36;33;0.81;-0.57;0.16;3;3
2613275.6;1266730.21;272.25;62;49;48;0.88;-0.25;0.42;3;3
2613274.37;1266731.44;272.18;62;52;55;0.48;0.66;0.59;3;3
2613274.44;1266728.24;272.05;56;48;47;0.82;-0.54;0.18;3;3
2613274.32;1266728.29;272.48;56;43;41;0.8;-0.56;0.21;3;3
2613273.52;1266727.18;272.5;52;38;35;0.76;-0.58;0.3;3;3
2613272.35;1266725.39;272.44;56;42;41;0.82;-0.54;0.18;3;3
2613273.82;1266727.67;272.58;61;46;44;0.79;-0.41;0.45;3;3
2613275.48;1266729.9;272.3;59;45;44;0.83;-0.46;0.32;3;3
2613272.66;1266725.82;272.45;52;39;37;0.82;-0.53;0.23;3;3
2613273.46;1266726.99;272.5;52;38;35;0.77;-0.56;0.31;3;3
2613271.98;1266724.77;272.47;54;41;40;0.81;-0.56;0.18;84;3
2613271.67;1266724.29;272.21;54;41;41;0.84;-0.51;0.18;84;3
2613274.07;1266731.36;272.55;63;48;49;0.38;0.6;0.7;3;3
2613275.3;1266729.53;272.22;56;43;42;0.84;-0.49;0.23;3;3
2613275.29;1266730.89;272.16;72;62;69;0.52;0.59;0.62;3;3
2613275.24;1266730.56;272.58;67;56;57;0.59;0.54;0.6;3;3
2613273.69;1266731.75;272.26;64;53;56;0.48;0.63;0.6;3;3
2613274.5;1266731.06;272.54;65;52;56;0.35;0.61;0.71;3;3
2613275.11;1266729.28;272.28;58;44;43;0.84;-0.49;0.23;3;3
2613275.48;1266730.2;272.5;70;54;55;0.79;-0.19;0.58;3;3
2613269.95;1266721.27;272.28;53;50;56;0.9;-0.44;0.03;84;3
2613275.48;1266730.02;272.43;65;51;50;0.76;-0.35;0.54;3;3
2613274.62;1266731.26;272.18;56;48;52;0.44;0.66;0.61;3;3
2613273.02;1266726.21;272.04;59;52;51;0.82;-0.56;0.14;3;3
2613273.82;1266727.55;272.46;52;39;36;0.83;-0.5;0.25;3;3
2613274.37;1266731.24;272.48;63;49;50;0.36;0.65;0.67;3;3
2613273.09;1266726.33;272.22;52;42;39;0.81;-0.56;0.19;3;3
2613272.29;1266725.21;272.24;51;40;38;0.83;-0.54;0.15;3;3
2613273.88;1266731.68;272.26;65;55;59;0.48;0.67;0.57;3;3
2613274.44;1266728.47;272.49;58;44;42;0.78;-0.58;0.23;3;3
2613272.47;1266725.51;272.44;53;41;40;0.81;-0.53;0.24;3;3
2613273.03;1266726.44;272.54;58;41;39;0.74;-0.52;0.43;3;3
2613273.39;1266731.74;272.51;60;46;47;0.36;0.71;0.6;3;3
2613273.33;1266726.69;272.3;48;36;34;0.82;-0.55;0.18;3;3
2613274.93;1266731.01;272.23;67;55;58;0.39;0.72;0.57;3;3
2613275.42;1266730.52;272.26;64;53;54;0.75;0.07;0.66;3;3
2613270.94;1266723.0;272.04;59;52;54;0.87;-0.49;0.08;84;3
2613275.17;1266730.82;272.28;62;54;59;0.56;0.63;0.54;3;3
2613273.88;1266731.49;272.5;60;46;48;0.46;0.68;0.57;3;3
2613274.19;1266727.99;272.29;50;39;38;0.82;-0.52;0.24;3;3
2613272.16;1266725.03;272.24;53;43;41;0.83;-0.55;0.13;3;3
2613274.38;1266728.24;272.24;51;39;38;0.81;-0.54;0.24;3;3
2613270.51;1266722.31;272.32;50;43;45;0.86;-0.47;0.17;84;3
2613274.06;1266731.69;272.2;64;55;58;0.52;0.66;0.55;3;3
2613275.54;1266730.02;272.24;57;46;45;0.82;-0.42;0.4;3;3
2613270.38;1266722.13;272.25;59;51;54;0.82;-0.57;0.05;84;3
