X coordinate;Y coordinate;Z coordinate;Red color (0-1);Green color (0-1);Blue color (0-1);X scan dir;Y scan dir;Z scan dir;Color Cluster;Reclump_Adjazenz
2613283.77;1266950.75;266.31;77;56;56;0.0;-0.1;0.99;68;4
2613283.4;1266950.5;266.49;80;55;49;0.25;-0.39;0.89;68;4
2613281.55;1266951.99;266.13;79;59;57;-0.31;-0.06;0.95;68;4
2613284.26;1266952.46;266.81;75;58;61;0.22;0.56;0.8;68;4
2613282.29;1266952.35;266.32;82;58;53;0.01;-0.39;0.92;68;4
2613282.22;1266952.11;266.19;82;57;52;-0.11;-0.22;0.97;68;4
2613281.98;1266952.11;266.13;80;56;53;-0.09;-0.14;0.99;68;4
2613284.2;1266949.53;266.2;81;56;51;-0.16;-0.32;0.93;4;4
2613283.83;1266951.0;266.32;77;56;52;0.28;-0.06;0.96;68;4
2613284.01;1266952.47;266.63;83;57;53;-0.25;-0.02;0.97;68;4
2613281.98;1266951.93;266.18;77;56;53;-0.19;-0.01;0.98;68;4
2613282.78;1266952.78;266.46;87;63;60;-0.09;-0.54;0.84;68;4
2613284.01;1266949.77;266.21;85;57;53;-0.33;-0.42;0.85;4;4
2613283.03;1266952.42;266.32;84;57;53;-0.18;-0.24;0.96;68;4
2613282.78;1266952.78;266.46;87;63;61;-0.11;-0.54;0.83;68;4
2613284.2;1266952.46;266.75;77;58;59;0.11;0.37;0.92;68;4
2613284.07;1266949.41;266.13;80;57;54;-0.36;-0.27;0.89;4;4
2613282.96;1266951.92;266.42;81;60;57;-0.28;0.03;0.96;68;4
2613282.97;1266951.24;266.46;85;57;52;-0.2;-0.0;0.98;68;4
2613283.03;1266950.5;266.49;81;56;49;-0.17;-0.55;0.81;68;4
2613284.26;1266949.59;266.26;82;55;49;0.04;-0.31;0.95;4;4
2613282.23;1266951.74;266.36;76;56;54;-0.3;0.32;0.9;68;4
2613284.26;1266947.38;265.92;78;58;56;-0.12;-0.05;0.99;4;4
2613282.6;1266951.12;266.33;81;58;54;-0.51;0.0;0.86;68;4
2613283.7;1266952.65;266.57;81;57;52;-0.36;-0.02;0.93;68;4
2613282.04;1266951.74;266.3;75;55;54;-0.45;0.28;0.85;68;4
2613283.52;1266951.79;266.54;81;60;57;-0.01;-0.23;0.97;68;4
2613284.01;1266949.77;266.21;81;58;55;-0.25;-0.34;0.91;4;4
