Tree_ID,E,N,Height_m,Crown_Diameter_m
55,2612252.1235537194,1266236.544628099,284.34,6.21
56,2612185.0792134833,1266098.5685393258,284.32,5.32
57,2612272.017226891,1266248.5218487394,284.32,6.15
58,2612654.694755245,1266041.7618881117,284.32,9.54
59,2612103.5300000003,1266239.0999999999,284.28,2.82
60,2612111.63705036,1266184.3460431653,284.27,6.65
61,2612275.8357677907,1266221.3981273407,284.27,9.22
62,2612173.4103174605,1266252.7730158728,284.24,4.48
63,2612669.393775101,1266006.6168674699,284.2,8.9
64,2612512.9784974097,1266010.6072538858,284.19,7.84
65,2612304.206097561,1266186.432520325,284.13,6.26
66,2612134.07109375,1266334.95078125,284.07,6.38
67,2612143.680769231,1266205.6692307692,284.03,5.75
68,2612262.137969925,1266089.7834586466,284.02,6.51
69,2612521.7053763443,1266012.085483871,283.95,7.69
70,2612300.1283216784,1266180.1307692307,283.88,6.75
71,2612142.500420168,1266438.9084033612,283.83,6.15
72,2612145.9878787883,1266439.4227272726,283.83,4.58
73,2612309.298484849,1266146.5818181818,283.83,4.58
74,2612274.2338983053,1266135.247457627,283.82,6.13
75,2612201.2660919544,1266230.8310344827,283.81,5.26
76,2612129.805769231,1266287.3326923077,283.78,5.75
77,2612716.055960265,1266006.9033112582,283.78,6.93
78,2612228.0376288663,1266209.786597938,283.77,5.56
79,2612537.1325842696,1266013.5404494382,283.7,7.53
80,2612117.5987603306,1266341.420661157,283.66,6.21
81,2612530.286879433,1266020.6730496453,283.66,6.7
82,2612431.8798245615,1266112.2625730992,283.65,7.38
83,2612225.836178862,1266168.013821138,283.62,6.26
84,2612220.7040983606,1266198.9081967212,283.6,4.41
85,2612292.055263158,1266159.747368421,283.6,5.5
86,2612161.7723684213,1266261.7157894736,283.59,4.92
87,2612163.5522727272,1266244.9397727272,283.59,5.29
88,2612111.7,1266126.3375,283.58,2.26
89,2612438.502777778,1266114.9333333333,283.58,7.57
90,2612177.805263158,1266233.886842105,283.54,4.92
91,2612278.809756098,1266169.332926829,283.49,5.11
92,2612905.891025641,1266217.6948717947,283.45,7.88
93,2612664.636915888,1266002.6102803738,283.44,5.84
94,2612318.3671428575,1266624.7657142857,283.41,7.46
95,2612657.2890243903,1266026.443902439,283.33,8.08
96,2612267.1661458337,1266369.7346354167,283.32,11.06
97,2612405.45,1266115.3661016948,283.32,6.13
98,2612768.1961538466,1266053.7307692308,283.32,6.43
99,2612391.3490384617,1266127.1067307692,283.29,5.75
100,2612339.0650000004,1266177.2325,283.27,7.98
101,2612417.5113496934,1266104.7220858894,283.26,7.2
102,2612156.802071006,1266202.8319526627,283.24,7.33
103,2612109.807692308,1266275.6692307692,283.22,6.43
104,2612260.275757576,1266184.4757575756,283.2,4.58
105,2612624.764516129,1266022.6661290321,283.19,7.69
106,2612322.996728972,1266306.357943925,283.17,5.84
107,2612310.415909091,1266287.4454545453,283.16,6.48
108,2612366.8109271526,1266078.2675496687,283.07,6.93
109,2612517.2785714287,1266023.597142857,283.07,7.46
110,2612398.4780373834,1266134.068224299,283.06,5.84
111,2612119.801265823,1266268.555063291,283.05,7.09
112,2612269.7235849057,1266177.0698113206,283.05,4.11
113,2612386.076712329,1266296.4599315068,283.03,9.64
114,2612313.630327869,1266143.0967213113,283.02,4.41
115,2612298.9672413794,1266153.8655172412,283.01,4.3
116,2612363.2675675675,1266103.8256756756,283.01,4.85
117,2612901.9003546103,1266080.3929078013,282.99,6.7
118,2612192.010810811,1266222.1905405405,282.96,4.85
119,2612228.8106557378,1266193.8426229507,282.96,4.41
120,2612404.297826087,1266128.5467391303,282.94,5.41
121,2612308.405128205,1266091.508974359,282.91,4.98
122,2612651.9326086957,1266034.5434782607,282.89,8.56
123,2612318.7681818185,1266164.5623376623,282.87,4.95
124,2612103.0641304348,1266167.2913043478,282.86,5.41
125,2612674.5175675675,1266001.3324324323,282.85,4.85
126,2612806.465831135,1266043.3195250658,282.83,10.98
127,2612257.743814433,1266250.7917525773,282.82,5.56
128,2612741.4868421056,1266030.1342105262,282.82,7.78
129,2612250.45,1266193.0311475408,282.81,4.41
130,2612649.65625,1266027.875,282.8,7.14
131,2612334.4613636364,1266170.9738636364,282.79,5.29
132,2612531.1913793106,1266004.3051724136,282.79,4.3
133,2612195.5946280994,1266377.0611570247,282.78,6.21
134,2612341.3484375,1266078.0875,282.78,4.51
135,2612343.3666666667,1266079.4,282.77,1.38
136,2612486.386746988,1266130.4301204819,282.76,7.27
137,2612679.648979592,1266030.5581632652,282.73,5.59
138,2612335.088461539,1266126.3615384614,282.7,4.55
139,2612424.2177165356,1266099.9472440945,282.69,6.36
140,2612481.3694630875,1266135.6348993287,282.69,6.89
141,2612419.249270073,1266116.024087591,282.67,6.6
142,2612305.5452380953,1266175.6857142856,282.66,4.48
143,2612108.131818182,1266354.8630681818,282.63,7.48
144,2612156.1715568863,1266227.4449101796,282.63,7.29
145,2612393.017669173,1266138.4939849623,282.63,6.51
146,2612438.776771654,1266108.2425196848,282.63,6.36
147,2612390.2728699553,1266302.8708520178,282.62,8.43
148,2612326.3933962267,1266087.079245283,282.61,4.11
149,2612730.45,1266064.2,282.61,2.19
150,2612177.691758242,1266296.2351648351,282.58,5.38
151,2612683.262,1266006.936,282.58,6.31
152,2612114.6186746988,1266297.9843373492,282.55,5.14
153,2612992.0333333337,1266191.2944444444,282.55,7.57
154,2612410.643548387,1266123.2817204301,282.54,5.44
155,2612391.378571429,1266082.981632653,282.53,3.95
156,2612264.5300000003,1266232.176,282.49,6.31
157,2612411.830769231,1266110.3115384614,282.49,6.43
158,2612424.0571428575,1266111.7293650792,282.47,6.33
159,2612902.2564516133,1266238.2440860213,282.47,5.44
160,2612142.7775316457,1266547.3351265823,282.46,10.03
161,2612311.904545455,1266169.6196969696,282.4,4.58
162,2612319.73125,1266138.5666666667,282.37,3.91
163,2612386.4548076927,1266131.3807692307,282.36,5.75
164,2612689.191935484,1266003.1150537634,282.35,5.44
165,2612735.0317490497,1266023.953231939,282.35,9.15
166,2612117.2015337427,1266425.0012269937,282.34,7.2
167,2612431.484351145,1266103.0717557252,282.32,6.46
168,2612150.793137255,1266271.076470588,282.31,4.03
169,2612959.38220339,1266298.2898305084,282.31,7.51
170,2612300.3089108914,1266598.2440594058,282.29,8.02
171,2612398.796666667,1266120.66,282.28,4.89
172,2613135.779192547,1266164.704347826,282.27,7.16
173,2612518.7406976745,1266007.1906976744,282.26,5.23
174,2612626.603061225,1266028.3234693876,282.25,5.59
175,2612378.818932039,1266139.1184466018,282.21,5.73
176,2612783.5863636364,1266014.2295454545,282.17,3.74
177,2612183.573417722,1266373.5139240506,282.12,7.09
178,2612349.501724138,1266116.546551724,282.12,4.3
179,2612661.2090909095,1266033.2431818182,282.12,8.37
180,2612235.113043478,1266204.7804347826,282.11,3.83
181,2613327.817875648,1266199.1487046632,282.1,11.08
182,2612503.72,1266149.16,282.09,6.91
183,2613356.4882352944,1266098.5558823529,282.07,7.36
184,2612221.6386792455,1266215.437735849,282.06,4.11
185,2612624.1746376813,1266016.0304347826,282.03,4.69
186,2612973.105462185,1266284.6542016806,282.03,8.7
187,2612127.9236842105,1266271.2684210525,282.01,3.48
188,2612184.9182539685,1266243.392063492,282.01,4.48
189,2612638.835826772,1266021.1401574803,282.01,6.36
190,2612939.408563536,1266296.5878453038,282.01,7.59
191,2612121.184848485,1266414.15,281.99,4.58
192,2612309.361764706,1266411.0550802138,281.99,7.72
193,2612328.313013699,1266131.310958904,281.99,4.82
194,2612222.0076923077,1266242.6884615384,281.98,4.98
195,2612282.362587413,1266367.1202797203,281.98,6.75
196,2612442.1831288347,1266585.7834355826,281.98,7.2
197,2612140.417567568,1266482.4621621622,281.97,7.67
198,2612223.8424050636,1266271.0265822783,281.96,5.01
199,2612406.1166666667,1266072.4555555554,281.96,4.48
200,2612107.45,1266301.8659090907,281.95,3.74
201,2612114.6903846157,1266282.5346153844,281.95,4.07
202,2612378.07195122,1266092.619512195,281.94,3.61
203,2612122.878571429,1266293.6698412697,281.93,4.48
204,2612169.1642857143,1266318.4659340659,281.93,5.38
205,2612873.4574626866,1266218.636318408,281.93,8.0
206,2613324.639922481,1266298.6093023254,281.93,9.06
207,2612142.9025862073,1266413.4818965516,281.92,6.08
208,2613111.9605042017,1266149.500840336,281.92,8.7
209,2612135.13382353,1266283.0176470587,281.91,4.65
210,2613389.5370646766,1266280.385074627,281.91,8.0
211,2612183.195989305,1266406.846524064,281.9,7.72
212,2612509.3805555557,1266157.386111111,281.86,7.57
213,2612764.801851852,1266056.6314814815,281.86,4.15
214,2612383.147674419,1266089.1558139534,281.82,3.7
215,2612193.3923076927,1266237.5057692307,281.79,4.07
216,2612133.47,1266513.5924999998,281.78,7.98
217,2612193.129245283,1266367.0580188679,281.77,8.21
218,2612400.2743243244,1266075.8864864863,281.77,3.43
219,2612675.2,1266023.5741573032,281.76,7.53
220,2612103.2760869567,1266265.5811594203,281.83,4.69
221,2612259.655128205,1266234.6756410256,281.7,4.98
222,2612114.4265625,1266267.134375,281.69,4.51
223,2612165.7023809524,1266429.4523809522,281.69,5.78
224,2612262.995138889,1266379.68125,281.69,6.77
225,2612195.118269231,1266386.4096153844,281.68,8.14
226,2612915.239473684,1266224.8144736842,281.68,4.92
227,2612690.203125,1266035.434375,281.67,7.14
228,2612969.160526316,1266310.5466165412,281.67,6.51
229,2612117.6715568863,1266538.0017964072,281.66,7.29
230,2613027.340510949,1266298.611678832,281.62,6.6
231,2612640.3309523812,1266016.3642857142,281.61,3.66
232,2612872.175352113,1266182.4352112676,281.61,4.75
233,2612463.1283216784,1266686.9489510488,281.6,6.75
234,2612502.070155039,1266161.1325581395,281.6,6.41
235,2612643.7,1266024.875,281.6,2.52
236,2613013.5152173913,1266177.108074534,281.6,7.16
237,2612359.134615385,1266337.4153846153,281.57,6.43
238,2612385.0709677422,1266145.5693548387,281.55,4.44
239,2613023.7764705885,1266180.8205882353,281.55,7.36
240,2612370.040909091,1266099.0893939394,281.54,4.58
241,2612270.825,1266376.5088709677,281.53,6.28
242,2612197.256763285,1266397.2212560386,281.52,8.12
243,2612182.264102564,1266381.4,281.51,4.98
244,2612222.232051282,1266250.6435897434,281.51,4.98
245,2613039.788926175,1266216.655033557,281.51,6.89
246,2612122.079310345,1266276.2793103447,281.5,4.3
247,2612895.7805555556,1266052.7388888889,281.5,7.57
248,2612181.739473684,1266440.2631578946,281.49,5.5
249,2612907.182638889,1266075.0840277777,281.49,6.77
250,2612334.9433333334,1266319.9733333332,281.48,4.89
251,2612320.30106383,1266319.1925531914,281.47,5.47
252,2613017.323655914,1266184.4887096772,281.47,7.69
253,2612488.696794872,1266146.6147435897,281.45,7.05
254,2612817.5911764707,1266052.3235294116,281.44,7.36
255,2612175.52,1266398.8633333333,281.43,6.91
256,2612766.0672839507,1266046.6777777777,281.42,5.08
257,2612134.003956835,1266428.6122302157,281.41,6.65
258,2612493.7,1266139.96640625,281.41,6.38
259,2612966.842156863,1266270.8869281046,281.4,6.98
260,2613337.2042372883,1266202.6457627118,281.39,7.51
261,2612873.5091715977,1266056.9917159763,281.38,7.33
262,2612222.940740741,1266258.7148148147,281.37,4.15
263,2612142.4420634923,1266277.8523809523,281.36,4.48
264,2612930.3645728645,1266264.4376884422,281.34,7.96
265,2612370.114383562,1266346.9205479452,281.33,4.82
266,2612526.243604651,1266170.53372093,281.33,7.4
267,2612930.2041436466,1266309.991160221,281.33,7.59
268,2612129.9173202617,1266543.2921568626,281.32,6.98
269,2612172.653846154,1266382.9538461538,281.3,6.43
270,2612108.284615385,1266428.4115384615,281.29,6.43
271,2612934.9884615387,1266256.0610576922,281.29,8.14
272,2612629.35625,1266018.43125,281.28,3.19
273,2612701.7576923077,1266004.635576923,281.27,5.75
274,2612509.1522471914,1266170.753932584,281.26,5.32
275,2612545.0333333337,1266012.8464285713,281.24,5.17
276,2612421.5578431375,1266192.6091503268,281.23,6.98
277,2612785.2338541667,1266378.2359375,281.23,7.82
278,2612174.0252688173,1266434.335483871,281.22,5.44
279,2612881.61359447,1266078.485253456,281.22,8.31
280,2612285.366289593,1266393.9452488688,281.21,8.39
281,2612343.0414634147,1266337.8024390242,281.21,5.11
282,2612763.2217391306,1266051.856521739,281.21,3.83
283,2612135.596067416,1266423.6078651685,281.19,5.32
284,2612158.0429203543,1266423.7716814158,281.18,6.0
285,2612240.537912088,1266787.584065934,281.17,7.61
286,2612288.497752809,1266416.147191011,281.17,7.53
287,2612147.061486487,1266464.9506756756,281.15,6.86
288,2612163.95,1266390.856521739,281.15,6.05
289,2612192.250561798,1266401.481460674,281.15,7.53
290,2612120.5181818185,1266398.9,281.14,5.29
291,2613143.5687050363,1266162.3568345322,281.14,6.65
292,2612781.797826087,1266016.8130434782,281.12,2.71
293,2612883.406043956,1266202.6527472527,281.11,5.38
294,2612813.406140351,1266255.1061403507,281.1,6.02
295,2612431.8141025645,1266592.2,281.09,7.88
296,2612651.597727273,1266021.246590909,281.09,5.29
297,2612900.565606937,1266072.1138728324,281.09,7.42
298,2612956.4949438204,1266311.7988764043,281.09,7.53
299,2612801.80483871,1266465.905376344,281.06,7.69
300,2612912.1342105265,1266247.847368421,281.06,4.92
301,2612744.810215054,1266070.8623655913,281.05,5.44
302,2612517.2733333334,1266164.1866666665,281.04,6.91
303,2612742.0037190085,1266023.5900826445,281.03,6.21
304,2612359.7738993713,1266354.516352201,281.01,7.11
305,2612685.638172043,1266075.6903225805,280.99,7.69
306,2612352.4129629633,1266339.224074074,280.97,5.86
307,2612913.8323529414,1266076.2705882352,280.95,5.2
308,2612124.186111111,1266258.2194444444,280.94,4.79
309,2612151.8725352115,1266434.4845070422,280.94,4.75
310,2612898.0567415734,1266040.5741573032,280.94,5.32
311,2612185.984188034,1266392.947008547,280.93,6.1
312,2612337.3223404256,1266305.1819148934,280.91,5.47
313,2612894.4664835166,1266042.856043956,280.88,5.38
314,2612770.779545455,1266047.184090909,280.87,3.74
315,2612699.0385167464,1266541.5196172248,280.86,8.16
316,2613214.2324427483,1266910.6633587785,280.86,6.46
317,2612136.7652173913,1266408.285869565,280.84,5.41
318,2612763.1986911,1266343.5047120417,280.82,7.8
319,2612164.1823529415,1266986.3117647057,280.81,7.36
320,2612346.058108108,1266325.7243243242,280.81,4.85
321,2612106.6664948454,1266433.3690721649,280.8,5.56
322,2612812.95,1266203.6872340424,280.8,5.47
323,2612128.118269231,1266403.573076923,280.78,5.75
324,2612983.119354839,1266236.2508064515,280.78,6.28
325,2612444.638271605,1266280.0882716049,280.76,7.18
326,2612205.45,1266454.526506024,280.72,5.14
327,2612991.3053299496,1266288.8771573603,280.72,7.92
328,2612801.128571429,1266048.3038461537,280.71,7.61
329,2612534.11954023,1266177.4718390803,280.68,7.44
330,2612142.167821782,1266475.8257425742,280.65,5.67
331,2612143.2,1266326.728125,280.64,4.51
332,2612443.2216981133,1266267.4056603773,280.64,9.18
333,2612532.9385057474,1266191.5379310343,280.64,7.44
334,2612770.5724489796,1266039.6244897959,280.64,3.95
335,2612907.3009615387,1266197.664423077,280.64,5.75
336,2612225.152898551,1266289.320289855,280.63,4.69
337,2612259.870289855,1266345.2333333332,280.63,4.69
338,2612432.913068182,1266338.9880681818,280.63,7.48
339,2612658.48125,1266337.6708333332,280.63,7.82
340,2612920.267647059,1266216.905882353,280.62,5.2
341,2612290.29,1266400.6366666665,280.6,6.91
342,2612682.261688312,1266001.3285714285,280.6,4.95
343,2612797.6,1266034.758,280.6,8.92
344,2612127.878571429,1266618.8642857142,280.59,2.11
345,2612342.341566265,1266209.5987951807,280.59,5.14
346,2612939.3344339626,1266248.5533018867,280.58,8.21
347,2613047.720700637,1266206.8363057324,280.58,7.07
348,2612852.57962963,1266255.1283950617,280.55,5.08
349,2612726.4584269663,1266306.3044943819,280.52,7.53
350,2612153.177777778,1266462.9222222222,280.5,5.35
351,2612539.6741379313,1266743.4718390803,280.5,7.44
352,2612375.10625,1266198.7125,280.49,2.26
353,2612842.9973372784,1266072.1544378698,280.49,7.33
354,2612384.514102564,1266390.6948717947,280.48,6.1
355,2612868.299489796,1266055.5989795919,280.46,7.9
356,2612909.6554054054,1266322.5027027025,280.46,7.67
357,2612327.3985815607,1266422.9567375886,280.45,9.47
358,2612835.093274854,1266332.2684210525,280.45,7.38
359,2612982.208278146,1266305.4695364237,280.45,6.93
360,2613219.191463415,1266828.3219512193,280.45,8.08
361,2612277.2720858897,1266396.9736196317,280.44,7.2
362,2612449.3994047623,1266788.030952381,280.44,7.31
363,2612152.091975309,1266418.3814814815,280.43,5.08
364,2612270.6033333335,1266349.0066666666,280.43,4.89
365,2613226.1534313727,1266819.669607843,280.43,8.06
366,2612496.6217791415,1266154.2466257669,280.42,7.2
367,2612150.1858490566,1266255.2490566038,280.41,4.11
368,2612182.0663793106,1266583.8418103447,280.41,8.59
369,2612865.899367089,1266056.5898734175,280.41,5.01
370,2612391.369811321,1266290.3150943394,280.4,5.81
371,2613090.95,1266225.9679347826,280.4,7.65
372,2612617.2652173913,1266590.633695652,280.39,9.37
373,2612977.3400000003,1266210.0599999998,280.39,6.91
374,2612732.279207921,1266412.1400990097,280.38,8.02
375,2612987.453875969,1266295.6248062016,280.38,6.41
376,2613155.2954545454,1266869.6636363636,280.37,7.25
377,2612200.8608280257,1266416.3681528661,280.36,7.07
378,2612817.3071428575,1266062.6478991595,280.35,6.15
379,2612923.196527778,1266087.6534722222,280.35,6.77
380,2612939.4881944447,1266095.0631944444,280.35,6.77
381,2612197.264814815,1266449.4879629628,280.34,5.86
382,2612199.097887324,1266406.8624413144,280.34,8.23
383,2612224.45,1266282.9163934425,280.34,4.41
384,2612899.575,1266264.7392857142,280.34,5.17
385,2612809.5720930235,1266060.5744186046,280.33,7.4
386,2612458.384640523,1266596.1875816993,280.31,6.98
387,2612158.426973684,1266552.9526315788,280.29,6.96
388,2612220.494554456,1266464.206930693,280.29,5.67
389,2612927.1974226804,1266282.168041237,280.29,7.86
390,2612668.0323529416,1266025.7294117645,280.28,5.2
391,2612515.6340659345,1266660.3945054945,280.26,7.61
392,2613053.082867133,1266986.872027972,280.26,6.75
393,2613165.7347896444,1266798.332038835,280.26,9.92
394,2612117.4914507773,1266591.734196891,280.25,7.84
395,2612768.8765734266,1266496.9174825174,280.25,6.75
396,2612222.705555556,1266265.2999999998,280.24,3.78
397,2612479.361764706,1266098.6352941175,280.23,4.65
398,2612388.342,1266376.988,280.22,6.31
399,2612464.0883248732,1266052.1639593907,280.22,11.2
400,2612707.9816455697,1266004.1151898734,280.22,5.01
401,2612802.3054216867,1266057.993373494,280.2,7.27
402,2612985.109793815,1266272.1474226804,280.2,7.86
403,2613014.36005291,1266294.2915343915,280.2,7.76
404,2612191.363043478,1266445.318478261,280.19,5.41
405,2612225.9180851066,1266294.5063829785,280.19,3.87
406,2612516.9456140352,1266666.8298245613,280.19,8.52
407,2612743.0863636364,1266097.6954545453,280.19,3.74
408,2612223.95,1266277.3555555556,280.18,3.78
409,2612472.0536585366,1266390.4487804878,280.18,7.23
410,2612526.0875000004,1266184.7958333332,280.17,6.18
411,2612892.0819444447,1266239.1152777777,280.17,4.79
412,2612887.7917721523,1266224.4379746835,280.16,5.01
413,2612663.76443299,1266013.9463917525,280.15,5.56
414,2613216.7789473687,1266222.9438596491,280.15,6.02
415,2613245.58377193,1266812.136842105,280.13,8.52
416,2612577.6859550565,1266670.1780898876,280.12,7.53
417,2613193.488011696,1266802.3883040934,280.12,7.38
418,2612201.665425532,1266673.9957446808,280.11,7.74
419,2612269.1817073175,1266412.0666666667,280.09,6.26
420,2612151.652898551,1266555.170531401,280.08,8.12
421,2612391.5415662653,1266523.0289156626,280.08,11.49
422,2612915.8153846157,1266099.8903846154,280.08,5.75
423,2612701.8704545456,1266061.9511363634,280.07,5.29
424,2612766.1780701755,1266003.0666666667,280.07,4.26
425,2612891.267647059,1266254.788235294,280.07,5.2
426,2612860.3704545456,1266184.1954545453,280.05,5.29
427,2613343.280039526,1266208.623320158,280.05,8.97
428,2612159.2119047623,1266438.3047619048,280.04,3.66
429,2612154.185074627,1266562.0417910446,280.03,6.53
430,2612436.1429824564,1266269.7114035087,280.03,6.02
431,2612178.727777778,1266576.0,280.02,7.57
432,2612773.257909605,1266348.7615819208,280.02,7.51
433,2612734.955494506,1266318.2846153844,280.0,7.61
434,2612752.2611111114,1266101.822222222,280.0,3.78
435,2612108.51640625,1266588.5796875,279.99,6.38
436,2612241.7670103093,1266560.6448453607,279.99,7.86
437,2612608.3554054056,1266599.2324324322,279.99,7.67
438,2612646.8047486036,1266725.2435754188,279.99,7.55
439,2612858.0396226416,1266304.2773584905,279.99,5.81
440,2613251.1006849315,1266839.369178082,279.99,6.82
441,2612229.434375,1266337.0953125,279.98,4.51
442,2612537.9724719105,1266200.4674157302,279.98,5.32
443,2612349.2927672956,1266657.4660377358,279.95,7.11
444,2612378.0813131314,1266382.5010101008,279.95,5.61
445,2612409.5181159424,1266936.004347826,279.95,10.48
446,2612550.2576923077,1266805.5236263736,279.94,7.61
447,2613175.550628931,1266144.7867924527,279.94,7.11
448,2612139.215957447,1266541.109219858,279.93,6.7
449,2613191.5958333337,1266799.6291666667,279.93,2.76
450,2612518.1758064516,1266176.3784946236,279.91,5.44
451,2612710.6166666667,1266047.2333333332,279.9,0.98
452,2613079.896700508,1266246.869543147,279.9,7.92
453,2612339.916666667,1266632.4888888889,279.89,6.56
454,2612121.3920289855,1266253.124637681,279.87,4.69
455,2612734.739351852,1266430.7587962963,279.86,8.29
456,2612998.1523809526,1266287.2511904761,279.85,7.31
457,2612229.064035088,1266329.6543859649,279.84,4.26
458,2612477.668487395,1266400.2151260504,279.84,6.15
459,2612943.1307228915,1266239.0716867468,279.84,7.27
460,2613146.8454545457,1266156.7409090907,280.37,5.92
461,2612414.6863636365,1266334.659090909,279.81,5.92
462,2612893.066803279,1266698.3221311474,279.81,8.81
463,2612463.66875,1266609.2,279.8,7.14
464,2612564.7850785344,1266746.2848167538,279.8,7.8
465,2612285.3172839507,1266421.7055555554,279.79,7.18
466,2612831.2135135136,1266387.3493243242,279.77,6.86
467,2613142.1328703705,1266813.4393518518,279.77,8.29
468,2612553.929591837,1266199.951020408,279.76,3.95
469,2612887.1221854305,1266043.4066225165,279.76,6.93
470,2612455.9369281046,1266271.2300653593,279.74,6.98
471,2612646.2018796992,1266321.742105263,279.74,6.51
472,2612874.7866666666,1266078.3666666665,279.74,6.91
473,2612226.795070423,1266468.928169014,279.73,4.75
474,2612230.6488950276,1266725.25359116,279.73,7.59
475,2612374.978301887,1266195.3905660377,279.73,4.11
476,2612621.319047619,1266493.88015873,279.73,8.96
477,2612990.42826087,1266202.6282608695,279.73,6.63
478,2612924.583540373,1266334.5273291925,279.72,7.16
479,2612526.630327869,1266371.6950819672,279.71,6.23
480,2612611.562179487,1266477.7717948717,279.71,7.05
481,2612737.963888889,1266093.9972222222,279.71,3.39
482,2612566.5456284154,1266677.5147540984,279.7,7.63
483,2612480.3035714286,1266612.0178571427,279.69,6.68
484,2612686.172826087,1266553.0648550724,279.69,9.37
485,2612440.5633720933,1266274.126744186,279.68,7.4
486,2612458.5740875914,1266623.5423357664,279.68,6.6
487,2612685.493778802,1266563.602764977,279.68,8.31
488,2612900.0022388063,1266211.7208955223,279.68,4.62
489,2612565.607068063,1266656.8607329843,279.67,7.8
490,2612561.8673553723,1266553.1809917355,279.66,6.21
491,2612581.2652173913,1266141.693478261,279.63,3.83
492,2612719.5379828326,1266519.7669527896,279.63,8.61
493,2612943.0500000003,1266107.4749999999,279.63,5.05
494,2613182.140559441,1266802.066083916,279.63,9.54
495,2612600.6492481204,1266353.32481203,279.62,6.51
496,2612909.690909091,1266028.2999999998,279.62,5.92
497,2612948.317346939,1266231.132142857,279.62,7.9
498,2612824.9431972792,1266297.9,279.61,6.84
499,2613155.262043796,1266948.0989051093,279.6,9.34
500,2612929.8860465116,1266100.353488372,279.59,5.23
501,2613120.471929825,1266817.8122807017,279.59,8.52
502,2613157.453225807,1266784.1774193547,279.59,7.02
503,2612573.2841968914,1266242.8715025906,279.57,7.84
504,2612797.5981481485,1266092.0913580246,279.57,5.08
505,2612174.7675675675,1266449.4067567566,279.56,4.85
506,2612568.968987342,1266221.7164556962,279.56,7.09
507,2612863.318686869,1266193.9606060605,279.55,5.61
508,2612934.6767441863,1266322.5773255813,279.54,7.4
509,2612144.5846153847,1266428.7365384614,279.53,4.07
510,2612227.6326923077,1266322.073076923,279.53,4.07
511,2612776.1196428575,1266494.405952381,279.53,7.31
512,2612813.573529412,1266213.0117647059,279.53,5.2
513,2613369.378571429,1266177.4687830687,279.53,7.76
514,2612547.412121212,1266740.3545454545,279.52,7.94
515,2612996.9838345866,1266271.5541353382,279.52,6.51
516,2612108.0308383238,1266808.124550898,279.51,7.29
517,2612553.8844262296,1266202.662295082,279.51,4.41
