Tree_ID,E,N,Height_m,Crown_Diameter_m
166,2612442.1690566037,1266585.8025157233,281.98,7.11
167,2612140.384516129,1266482.4483870966,281.97,7.69
168,2612223.82,1266271.0524390242,281.96,5.11
169,2612406.22625,1266072.4,281.96,4.51
170,2612107.289387755,1266301.818367347,281.95,3.95
171,2612114.5945098037,1266282.5176470587,281.95,4.03
172,2612378.0258823526,1266092.4098039216,281.94,4.03
173,2612122.7635483867,1266293.6419354838,281.93,4.44
174,2612169.2113043475,1266318.4760869564,281.93,5.41
175,2612873.4628571426,1266218.581122449,281.93,7.9
176,2613324.66375,1266298.69296875,281.93,9.03
177,2612142.7427642276,1266413.3349593496,281.92,6.26
178,2613112.0614529913,1266149.5623931624,281.92,8.63
179,2612135.0552941174,1266282.944117647,281.91,4.65
180,2612183.1732608695,1266406.8239130434,281.9,7.65
181,2612509.4295505616,1266157.4252808988,281.86,7.53
182,2612103.1750724637,1266265.5811594203,281.83,4.69
183,2612383.38779661,1266088.679661017,281.82,4.33
184,2612193.4834615383,1266237.525,281.79,4.07
185,2612133.565,1266513.5474999999,281.78,7.98
186,2612399.4584615384,1266076.0307692306,281.77,4.55
187,2612675.0726595744,1266023.530319149,281.76,7.74
188,2612259.6933333334,1266234.7,281.7,4.89
189,2612114.473846154,1266267.1769230769,281.69,4.55
190,2612165.709423077,1266429.448076923,281.69,5.75
191,2612263.0171830985,1266379.6323943662,281.69,6.72
192,2612915.2623076923,1266224.7974358974,281.68,4.98
193,2612969.1819402985,1266310.5679104477,281.67,6.53
194,2612117.747325581,1266537.9232558138,281.66,7.4
195,2613027.4058208955,1266298.6164179104,281.62,6.53
196,2612872.2046153843,1266182.446153846,281.61,4.55
197,2612463.186197183,1266686.9246478872,281.6,6.72
198,2612502.0719083967,1266161.148091603,281.6,6.46
199,2613013.6344654085,1266177.0540880503,281.6,7.11
200,2612359.176060606,1266337.4454545453,281.57,6.48
201,2612364.671190476,1266076.9,281.55,5.17
202,2612385.0413114754,1266145.5721311474,281.55,4.41
203,2613023.761011236,1266180.8325842696,281.55,7.53
204,2612370.0046153846,1266099.0615384614,281.54,4.55
205,2612270.804,1266376.504,281.53,6.31
206,2612182.2693670886,1266381.3367088607,281.51,5.01
207,2612222.32,1266250.6727272726,281.51,4.95
208,2613039.874054054,1266216.6027027026,281.51,6.86
209,2612122.0827118643,1266276.2644067795,281.5,4.33
210,2612895.7836871506,1266052.7016759776,281.5,7.55
211,2612181.7323711338,1266440.255670103,281.49,5.56
212,2612907.0595833333,1266075.0527777777,281.49,6.77
213,2612334.964736842,1266320.005263158,281.48,4.92
214,2612320.325376344,1266319.2602150536,281.47,5.44
215,2613017.2713513514,1266184.3945945946,281.47,7.67
216,2612488.7723809523,1266146.5279761904,281.45,7.31
217,2612817.6755555556,1266052.4027777778,281.44,7.57
218,2612175.5103225806,1266398.7612903225,281.43,7.02
219,2612133.976028369,1266428.5985815602,281.41,6.7
220,2612493.9175609755,1266139.7170731707,281.41,6.26
221,2612966.8945341613,1266270.9155279503,281.4,7.16
222,2613337.2666292135,1266202.599438202,281.39,7.53
223,2612873.535568862,1266057.010778443,281.38,7.29
224,2612223.1090625,1266258.9078125,281.37,4.51
225,2612142.3834920633,1266277.757142857,281.36,4.48
226,2612930.3569458127,1266264.4689655171,281.34,8.04
227,2612370.082820513,1266346.9512820512,281.33,4.98
228,2612526.515054945,1266170.474175824,281.33,7.61
229,2612930.1859217877,1266310.0145251395,281.33,7.55
230,2612129.8871140936,1266543.3328859059,281.32,6.89
231,2612172.6864122134,1266382.9496183204,281.3,6.46
232,2612108.208429752,1266428.3256198347,281.29,6.21
233,2612935.028737864,1266256.0796116504,281.29,8.1
234,2612509.1188505744,1266170.7735632183,281.26,5.26
235,2612544.978823529,1266012.8470588233,281.24,5.2
236,2612785.281734694,1266378.2214285713,281.23,7.9
237,2612174.001318681,1266434.367032967,281.22,5.38
238,2612881.607610619,1266078.4420353982,281.22,8.48
239,2612285.3393965517,1266393.9064655171,281.21,8.59
240,2612342.960243902,1266337.851219512,281.21,5.11
241,2612135.5611764705,1266423.5705882353,281.19,5.2
242,2612158.084227642,1266423.6479674797,281.18,6.26
243,2612240.5646236558,1266787.6016129032,281.17,7.69
244,2612288.537142857,1266416.18,281.17,7.46
245,2612146.9866666663,1266464.906802721,281.15,6.84
246,2612164.0323893805,1266390.8115044248,281.15,6.0
247,2612120.5088888886,1266398.911111111,281.14,5.35
248,2613143.5663235295,1266162.2713235293,281.14,6.58
249,2612883.4866666663,1266202.761111111,281.11,5.35
250,2612813.4991666665,1266255.125,281.1,6.18
251,2612431.847777778,1266592.2358585857,281.09,7.94
252,2612900.4994117646,1266072.1117647057,281.09,7.36
253,2612956.5116666667,1266311.822222222,281.09,7.57
254,2612801.8147643977,1266465.8764397905,281.06,7.8
255,2612912.155526316,1266247.886842105,281.06,4.92
256,2612517.283576159,1266164.1781456952,281.04,6.93
257,2612359.731949685,1266354.5037735847,281.01,7.11
258,2612352.3052941174,1266339.2039215686,280.97,5.7
259,2612913.889767442,1266076.3186046511,280.95,5.23
260,2612124.107671233,1266258.201369863,280.94,4.82
261,2612151.7982608695,1266434.4507246376,280.94,4.69
262,2612898.047272727,1266040.593181818,280.94,5.29
263,2612185.9967241376,1266392.9172413792,280.93,6.08
264,2612337.2778947367,1266305.142105263,280.91,5.5
265,2612894.534285714,1266042.8395604396,280.88,5.38
266,2612698.9714423073,1266541.5490384614,280.86,8.14
267,2613214.2518181815,1266910.703030303,280.86,6.48
268,2612136.776521739,1266408.302173913,280.84,5.41
269,2612763.1812565443,1266343.5623036649,280.82,7.8
270,2612164.2016568044,1266986.39408284,280.81,7.33
271,2612346.137567567,1266325.7716216214,280.81,4.85
272,2612106.7220618557,1266433.2453608247,280.8,5.56
273,2612813.4316071426,1266204.0116071429,280.8,5.97
274,2612128.1798130837,1266403.4467289718,280.78,5.84
275,2612983.212307692,1266236.2538461538,280.78,6.43
276,2612205.3670588234,1266454.5529411763,280.72,5.2
277,2612991.2993814433,1266288.8690721649,280.72,7.86
278,2612534.0114285713,1266177.4428571428,280.68,7.46
279,2612142.158235294,1266475.7921568626,280.65,5.7
280,2612143.208888889,1266326.749206349,280.64,4.48
281,2612152.096190476,1266417.9142857143,280.64,5.78
282,2612532.9295505616,1266191.517977528,280.64,7.53
283,2612907.235841584,1266197.6475247524,280.64,5.67
284,2612225.391428571,1266289.657142857,280.63,4.72
285,2612259.956986301,1266345.3383561643,280.63,4.82
286,2612432.8500546445,1266339.02568306,280.63,7.63
287,2612658.526185567,1266337.6603092782,280.63,7.86
288,2612920.2723809523,1266216.8047619048,280.62,5.17
289,2612290.2845161287,1266400.5999999999,280.6,7.02
290,2612682.2199999997,1266001.26,280.6,4.89
291,2612127.784285714,1266618.8642857142,280.59,2.11
292,2612342.2793023256,1266209.580232558,280.59,5.23
293,2612939.334084507,1266248.5220657275,280.58,8.23
294,2613047.679872611,1266206.874522293,280.58,7.07
295,2612852.6533333333,1266255.0785714285,280.55,5.17
296,2612726.5626900583,1266306.4,280.52,7.38
297,2612153.21673913,1266462.9706521737,280.5,5.41
298,2612539.814285714,1266743.5114285713,280.5,7.46
299,2612384.7061788617,1266390.7861788617,280.48,6.26
300,2612868.351088083,1266055.6202072538,280.46,7.84
301,2612909.7018681318,1266322.5208791208,280.46,7.61
302,2612327.4127272726,1266422.950909091,280.45,9.36
303,2612835.1435294114,1266332.2794117646,280.45,7.36
304,2612982.23118421,1266305.492105263,280.45,6.96
305,2613219.3223364484,1266828.3299065419,280.45,8.25
306,2612277.174037267,1266397.058385093,280.44,7.16
307,2612449.388047337,1266788.0390532543,280.44,7.33
308,2612270.5769444443,1266349.011111111,280.43,4.79
309,2613226.1707462687,1266819.5517412934,280.43,8.0
310,2612496.691165644,1266154.1300613496,280.42,7.2
311,2612150.144074074,1266255.1777777777,280.41,4.15
312,2612182.0831578947,1266583.9021929824,280.41,8.52
313,2612865.94,1266056.7333333332,280.41,4.89
314,2612391.4218518515,1266290.2842592592,280.4,5.86
315,2613091.0112568303,1266226.0857923497,280.4,7.63
316,2612617.1072340426,1266590.559574468,280.39,9.47
317,2612977.464736842,1266210.0217105262,280.39,6.96
318,2612732.535962441,1266412.0830985915,280.38,8.23
319,2612987.4336363636,1266295.5666666667,280.38,6.48
320,2613155.290238095,1266869.6886904761,280.37,7.31
321,2612923.4525757576,1266087.8393939394,280.35,6.48
322,2612939.4956756756,1266095.0756756756,280.35,6.86
323,2612197.2836363637,1266449.45,280.34,5.92
324,2612224.5881159417,1266282.9,280.34,4.69
325,2612899.5494117644,1266264.7470588235,280.34,5.2
326,2612458.3857894735,1266596.1730263156,280.31,6.96
327,2612158.4167741933,1266552.958064516,280.29,7.02
328,2612220.4866666663,1266464.1809523809,280.29,5.78
329,2612927.211959799,1266282.2442211055,280.29,7.96
330,2612667.9990123454,1266025.7333333332,280.28,5.08
331,2613165.8118831166,1266798.3399350648,280.26,9.9
332,2612117.4436842105,1266591.7789473683,280.25,7.78
333,2612768.917222222,1266496.9868055554,280.25,6.77
334,2612222.9047457627,1266264.8661016948,280.24,4.33
335,2612479.334925373,1266098.653731343,280.23,4.62
336,2612388.3616666663,1266377.0541666665,280.22,6.18
337,2612464.110201005,1266052.1537688442,280.22,11.26
338,2612985.2778947367,1266272.1236842105,280.2,7.78
339,2613014.476084656,1266294.3047619048,280.2,7.76
340,2612191.5427722773,1266445.2564356434,280.19,5.67
341,2612226.0908333333,1266294.4625,280.19,3.91
342,2612224.4487878787,1266277.1348484848,280.18,4.58
343,2612472.1279268293,1266390.387804878,280.18,7.23
344,2612526.0827118643,1266184.7135593218,280.17,6.13
345,2612892.040588235,1266239.120588235,280.17,4.65
346,2612887.789879518,1266224.4722891566,280.16,5.14
347,2612663.8096907213,1266013.9670103092,280.15,5.56
348,2613216.8449999997,1266222.8458333332,280.15,6.18
349,2613245.414827586,1266812.249137931,280.13,8.59
350,2612577.6683146064,1266670.147191011,280.12,7.53
351,2613193.5512138726,1266802.3075144507,280.12,7.42
352,2612201.6436842103,1266674.005263158,280.11,7.78
353,2612269.168739496,1266412.0302521007,280.09,6.15
354,2612151.60125,1266555.1764423077,280.08,8.14
355,2612391.604855769,1266523.0370192307,280.08,11.51
356,2612915.834285714,1266099.919047619,280.08,5.78
357,2612891.2552941176,1266254.8117647057,280.07,5.2
358,2612860.279770115,1266184.256321839,280.05,5.26
359,2613343.3275471698,1266208.3603773585,280.05,9.18
360,2612159.2575,1266438.2874999999,280.04,3.57
361,2612154.099850746,1266562.1313432835,280.03,6.53
362,2612178.71516129,1266576.1903225805,280.02,7.69
363,2612773.3142528734,1266348.7275862067,280.02,7.44
364,2612735.4330653264,1266318.6864321607,280.0,7.96
365,2612108.5154887214,1266588.5917293231,279.99,6.51
366,2612241.737085427,1266560.6462311556,279.99,7.96
367,2612608.3731914894,1266599.2430851064,279.99,7.74
368,2612646.852786885,1266725.2306010928,279.99,7.63
369,2612858.103018868,1266304.154716981,279.99,5.81
370,2613251.139727891,1266839.3965986394,279.99,6.84
371,2612229.32,1266337.158064516,279.98,4.44
372,2612537.9885393255,1266200.4393258425,279.98,5.32
373,2612349.171265823,1266657.485443038,279.95,7.09
374,2612378.037171717,1266382.521212121,279.95,5.61
375,2612550.407179487,1266805.335897436,279.94,7.88
376,2613175.5560248448,1266144.7975155278,279.94,7.16
377,2612139.239117647,1266541.120588235,279.93,6.58
378,2613191.57,1266799.6272727272,279.93,2.65
379,2612518.2595604393,1266176.3945054945,279.91,5.38
380,2613079.8538541663,1266246.821875,279.9,7.82
381,2612339.8311111107,1266632.3629629628,279.89,6.56
382,2612121.42,1266253.123076923,279.87,4.55
383,2612734.755185185,1266430.7564814815,279.86,8.29
384,2612998.159285714,1266287.2898809523,279.85,7.31
385,2612228.9959259257,1266329.687037037,279.84,4.15
386,2612477.7473504273,1266400.1863247862,279.84,6.1
387,2612943.1788235293,1266239.0617647057,279.84,7.36
388,2613146.8989473684,1266156.7114035087,279.82,6.02
389,2612414.698378378,1266334.6027027026,279.81,5.94
390,2612893.090661157,1266698.3545454545,279.81,8.78
391,2612463.771298701,1266609.1467532467,279.8,7.0
392,2612564.7478350513,1266746.3407216494,279.8,7.86
393,2612285.221273885,1266421.5847133757,279.79,7.07
394,2612831.216551724,1266387.2896551723,279.77,6.79
395,2613142.227142857,1266813.4619047618,279.77,8.18
396,2612553.8311111107,1266199.811111111,279.76,3.78
397,2612887.0634210524,1266043.3967105262,279.76,6.96
398,2612646.256567164,1266321.6798507462,279.74,6.53
399,2612874.6967123286,1266078.3589041096,279.74,6.82
400,2612226.7019444443,1266468.913888889,279.73,4.79
401,2612230.608043478,1266725.2342391303,279.73,7.65
402,2612990.4730612244,1266202.668707483,279.73,6.84
403,2612924.6512499996,1266334.5062499999,279.72,7.14
404,2612526.5827118643,1266371.6754237288,279.71,6.13
405,2612566.5554497354,1266677.5455026454,279.7,7.76
406,2612480.3269444443,1266611.948611111,279.69,6.77
407,2612686.2394139194,1266553.0776556775,279.69,9.32
408,2612458.601954887,1266623.4751879699,279.68,6.51
409,2612685.5075,1266563.5597222222,279.68,8.29
410,2612899.939402985,1266211.6238805968,279.68,4.62
411,2612565.616791444,1266656.8545454545,279.67,7.72
412,2612561.928333333,1266553.1875,279.66,6.18
413,2612581.3899999997,1266141.76,279.63,3.99
414,2612719.4543612334,1266519.657709251,279.63,8.5
415,2612943.035189873,1266107.4886075947,279.63,5.01
416,2613182.1627561837,1266802.1473498233,279.63,9.49
417,2612600.4807142857,1266353.2607142855,279.62,6.68
418,2612909.207755102,1266028.563265306,279.62,5.59
419,2612948.3405128205,1266231.0974358974,279.62,7.88
420,2612824.92738255,1266297.8966442952,279.61,6.89
421,2613155.364117647,1266948.0783088235,279.6,9.3
422,2612929.8676190474,1266100.2511904761,279.59,5.17
423,2613120.508311688,1266817.8004329004,279.59,8.57
424,2613157.386455696,1266784.1689873417,279.59,7.09
425,2612573.292081218,1266242.7223350252,279.57,7.92
426,2612174.637567567,1266449.4067567566,279.56,4.85
427,2612569.1052564103,1266221.7237179487,279.56,7.05
428,2612863.314845361,1266193.96185567,279.55,5.56
429,2612934.6876470586,1266322.5705882353,279.54,7.36
430,2612144.529090909,1266428.7818181817,279.53,4.18
431,2612227.5356862745,1266322.0470588235,279.53,4.03
432,2612776.212215569,1266494.3311377245,279.53,7.29
433,2612813.655443038,1266213.0392405062,279.53,5.01
434,2613369.338617021,1266177.4026595743,279.53,7.74
435,2612547.374726368,1266740.3427860695,279.52,8.0
436,2612997.0528244274,1266271.6251908396,279.52,6.46
437,2612108.1010650885,1266808.1189349112,279.51,7.33
438,2612554.0847058822,1266202.4735294117,279.51,4.65
439,2613343.734965986,1266200.2741496598,279.51,6.84
440,2613055.581083744,1266880.784236453,279.49,8.04
441,2612563.5597660816,1266527.6251461988,279.47,7.38
442,2612674.4357894734,1266465.089473684,279.47,5.5
443,2612471.862253521,1266095.0126760562,279.43,4.75
444,2612226.915744681,1266313.6340425531,279.42,3.87
445,2612375.136091954,1266369.3310344827,279.42,5.26
446,2612939.4979661014,1266304.9480225989,279.42,7.51
447,2613058.469068323,1266269.9217391303,279.42,7.16
448,2612801.9376470586,1266255.576470588,279.41,5.2
449,2612734.6553658536,1266284.6408536586,279.4,7.23
450,2612928.81,1266163.14,279.4,3.99
451,2612787.440689655,1266543.3396551723,279.39,7.44
452,2612915.258202247,1266120.6415730335,279.39,5.32
453,2613098.3260606057,1266267.9545454544,279.39,7.25
454,2612847.156734694,1266267.4,279.38,5.59
455,2612415.4784158412,1266321.8356435644,279.37,5.67
456,2612501.891428571,1266110.0648351647,279.37,5.38
457,2612902.6547107436,1266099.4805785124,279.35,8.78
458,2612667.884285714,1266345.1714285712,279.34,4.72
459,2612938.516296296,1266086.1185185185,279.34,6.56
460,2612175.1386813186,1266390.213186813,279.33,5.38
461,2612546.724624277,1266777.8508670519,279.33,7.42
462,2613005.3514960627,1266298.5692913386,279.33,6.36
463,2612221.230958904,1266624.9993150684,279.31,6.82
464,2612289.5847058822,1266455.576470588,279.31,6.58
465,2612419.443376623,1266341.1662337661,279.31,4.95
466,2612547.071497006,1266192.373053892,279.31,7.29
467,2613089.729677419,1266218.4741935483,279.31,7.02
468,2612559.964171779,1266226.6331288342,279.3,7.2
469,2612425.3030917873,1266414.1198067633,279.29,8.12
470,2612565.9785365853,1266836.4548780487,279.29,8.85
471,2612232.30630137,1266461.0232876712,279.28,4.82
472,2612728.831299435,1266272.1740112994,279.27,7.51
473,2612592.215,1266664.2574999998,279.26,7.98
474,2612896.090491803,1266365.7770491801,279.26,6.23
475,2612406.767368421,1266562.636842105,279.25,6.02
476,2612531.8265502183,1266740.4567685588,279.24,8.54
477,2612660.959240506,1266352.7607594936,279.24,7.09
478,2612871.1826373623,1266235.3725274724,279.24,5.38
479,2613009.7211627904,1266280.7226744185,279.24,7.4
480,2612884.1828318583,1266065.099115044,279.23,6.0
481,2612388.70172043,1266369.5774193548,279.22,5.44
482,2612183.384102564,1266455.0794871794,279.2,4.98
483,2612129.1182456138,1266418.9350877192,279.19,4.26
484,2612283.738552036,1266430.5832579185,279.19,8.39
485,2612365.616296296,1266674.0888888887,279.18,6.56
486,2612163.831904762,1266563.9476190475,279.16,5.17
487,2612496.0871232874,1266107.2493150684,279.16,4.82
488,2612537.957305699,1266184.0113989636,279.16,7.84
489,2612745.7406349205,1266416.3007936508,279.16,6.33
490,2612880.2938805968,1266085.0417910446,279.16,6.53
491,2612190.7214084505,1266460.1957746479,279.15,4.75
492,2612199.4866666663,1266464.347368421,279.15,4.26
493,2612932.7357894736,1266088.2210526315,279.15,5.5
494,2612518.939565217,1266118.8456521737,279.14,3.83
495,2613078.6958169932,1266270.1647058823,279.14,6.98
496,2612212.03875,1266458.9364583332,279.13,5.53
497,2612725.0551190474,1266526.1708333332,279.13,7.31
498,2612768.7537748343,1266227.2774834437,279.13,6.93
499,2612908.9756291388,1266098.5291390729,279.13,6.93
500,2612699.3590625,1266386.4182291667,279.12,7.82
501,2612841.856363636,1266216.018181818,279.11,5.92
502,2612783.36,1266548.4833333332,279.1,6.91
503,2612921.040338983,1266120.2347457625,279.1,6.13
504,2612494.064680851,1266607.405319149,279.09,5.47
505,2612545.074237288,1266208.6584745762,279.09,6.13
506,2612778.375970149,1266400.2022388058,279.09,6.53
507,2613268.4344278607,1266755.1089552238,279.09,8.0
508,2612186.6357894735,1266996.9482456138,279.08,6.02
509,2612720.30630137,1266418.3075342465,279.08,6.82
510,2612772.487259786,1266758.8928825622,279.08,9.46
511,2612177.5000947868,1266988.4734597155,279.07,8.2
512,2612414.313150685,1266422.8452054793,279.05,6.82
513,2612679.848846154,1266327.057051282,279.05,7.05
514,2612740.7377215186,1266497.8556962025,279.04,7.09
515,2612816.1815384612,1266234.5538461537,279.04,4.55
