Tree_ID,X,Y,Height_m,Crown_Diameter_m
3023,2612591.975373223,1267388.7890692074,278.75,4.13
3024,2612900.0888260114,1267165.0403540495,278.11,6.74
3025,2612783.40934647,1266139.3869110032,278.25,4.81
3026,2613083.93494192,1267030.7400037867,278.2,6.45
3027,2612929.2470970526,1266934.4243229064,278.16,7.61
3028,2612874.6129286843,1266444.7113842582,278.13,4.86
3029,2612260.6043131165,1266393.279219473,279.64,2.01
3030,2613019.217475732,1267119.9032529981,278.43,5.02
3031,2612527.0093781487,1266457.3417071935,278.22,6.3
3032,2612174.1264510043,1266570.4174231417,278.67,2.22
3033,2612211.659129826,1266707.3900037867,278.56,3.03
3034,2612936.2012735223,1267092.4996562963,278.52,4.54
3035,2612883.5078875897,1266922.8626745942,278.57,3.58
3036,2613090.3452519164,1266075.780407827,279.05,3.97
3037,2612845.0724503715,1266998.0843665318,278.26,4.03
3038,2613090.8594730753,1266072.1318166521,278.78,3.69
3039,2612314.319999391,1266331.8337537867,279.42,1.6
3040,2612942.1449993914,1266460.3900037867,279.04,1.78
3041,2612347.0824303306,1266597.067351853,278.74,3.8
3042,2612811.304847876,1266097.3687916656,278.45,2.29
3043,2612296.1499993913,1266442.4000037867,279.31,1.41
3044,2612578.069498389,1266688.4303845484,278.22,6.3
3045,2612365.351249391,1266354.1618787867,278.15,4.79
3046,2612536.3004463185,1266237.5193333956,278.59,3.77
3047,2612548.8803442186,1266064.5244865455,278.67,2.15
3048,2612342.148124391,1266786.8025037867,280.04,1.6
3049,2612979.1375669586,1266957.8177064895,278.97,2.43
3050,2612604.359081277,1266223.548316442,278.08,5.66
3051,2612168.819999391,1266700.6765422483,278.51,3.22
3052,2612392.601249391,1267303.7751600367,279.19,2.26
3053,2612852.6800472382,1267215.280673643,278.77,4.08
3054,2612257.7855166327,1266287.3520727523,280.34,1.52
3055,2612241.3616660577,1266172.6566704535,282.7,1.2
3056,2612391.1116660577,1266897.3337537867,279.02,1.95
3057,2612895.6699993913,1267014.2525037867,278.91,1.26
3058,2612650.124544846,1266601.6740946958,278.29,2.96
3059,2612202.849999391,1266625.0750037867,279.86,1.99
3060,2612759.3816191093,1266251.4583136458,278.6,3.36
3061,2612384.552602484,1266993.1162924466,278.12,5.56
3062,2612297.8155351053,1266757.936432358,279.12,2.11
3063,2612525.319999391,1266187.4900037867,278.5,1.35
3064,2612393.4514547903,1266920.11676435,278.4,4.12
3065,2612848.562020668,1267007.9048974037,278.7,2.74
3066,2612379.7883327245,1266385.65333712,278.59,3.45
3067,2612893.4638673156,1267013.5135886923,278.42,2.9
3068,2612485.3111161427,1266714.415765208,278.16,5.6
3069,2612176.2873906954,1266713.4465255258,278.97,1.35
3070,2612764.378822921,1266411.4017684925,280.26,1.16
3071,2612816.2476451797,1267116.2022068105,278.09,6.07
3072,2612128.501817573,1266624.0619734838,281.38,2.29
3073,2612549.6310948967,1266581.8488521012,278.25,5.32
3074,2612425.3324993914,1266312.2275037868,279.22,1.26
3075,2613036.4374490557,1267086.5839635183,278.37,3.44
3076,2612352.5461898674,1266563.6328609297,278.43,1.83
3077,2612272.930525707,1266746.9057932603,278.26,2.75
3078,2612490.4636458,1266696.6861363833,278.76,3.8
3079,2612268.353227239,1266804.0406366982,278.41,3.55
3080,2612188.771922468,1266626.8890422483,279.48,2.03
3081,2613085.2839993914,1267072.2140037867,278.29,3.15
3082,2612219.4719880274,1266723.2186969686,278.66,3.74
3083,2612922.2673088084,1267191.5040172397,278.64,5.96
3084,2612770.956554013,1266013.6580710136,278.65,3.08
3085,2612966.118610502,1267146.4136148978,278.69,2.39
3086,2613097.664706912,1267090.8806723105,278.08,5.34
3087,2612435.165793784,1266636.1699103287,278.55,2.92
3088,2612675.475611636,1266694.3025037867,278.25,3.95
3089,2612960.036479838,1267157.3782719432,278.36,3.77
3090,2612621.87263097,1266380.39460905,278.7,2.46
3091,2612601.9693704606,1266364.4208213969,278.24,3.56
3092,2613042.471407842,1266309.3069051951,279.2,2.38
3093,2612248.432425427,1266488.9071635501,278.36,3.67
3094,2612759.7314577247,1266253.6931287867,278.79,1.95
3095,2613087.6214521755,1267074.7194226729,278.43,5.73
3096,2612935.7009517723,1267136.1730908146,278.03,6.96
3097,2612435.755896827,1266638.1085935303,278.42,2.49
3098,2612852.944999391,1266558.4195492412,278.46,2.96
3099,2612148.8540903004,1266820.9729583322,278.28,3.74
3100,2613048.9361150935,1266294.6259542,278.09,6.94
3101,2612866.3914279626,1266560.061432358,278.45,2.24
3102,2612773.8004141375,1266461.9796351232,278.09,4.16
3103,2612213.4636164126,1266736.5219186803,278.5,1.93
3104,2613049.8033327246,1267054.9038926756,278.44,2.68
3105,2612177.019218141,1266568.4652642035,278.3,3.91
3106,2612436.9007285577,1266921.24521212,278.18,2.76
3107,2612691.691794263,1266002.900260197,279.8,1.76
3108,2612388.5516804256,1266500.9792279247,278.83,4.3
3109,2613023.938749391,1267125.4837537867,278.91,1.78
3110,2613040.7899993914,1266310.6600037867,278.57,1.99
3111,2612817.2812293377,1267218.6557791878,278.19,3.86
3112,2612200.0049993913,1266716.1350037868,280.29,1.99
3113,2612232.1104034316,1266599.3523775241,279.03,3.97
3114,2612352.711666058,1266560.1025037868,278.26,2.19
3115,2613017.530783705,1267118.485101826,279.01,2.01
3116,2612207.532120603,1266717.5165189384,279.38,2.29
3117,2612808.7860797932,1267125.8266872037,278.39,3.98
3118,2612537.2006812096,1266338.586594696,278.42,1.87
3119,2612967.5441373223,1267146.2270727523,278.43,2.15
3120,2612480.544489187,1266129.141789501,278.2,3.95
3121,2612883.5194453746,1266478.2119566954,278.08,7.58
3122,2612765.4033327247,1266719.9037968903,278.07,3.72
3123,2612160.1815378526,1266754.182311479,279.41,2.27
3124,2612752.885721041,1266591.7606223435,278.08,3.93
3125,2612590.2182053193,1266524.4958540208,278.02,7.14
3126,2612623.1745448457,1266381.8490946959,278.77,2.09
3127,2612201.7763485974,1266801.224130771,278.59,2.24
3128,2612614.686859015,1266424.0967331645,278.0,7.42
3129,2612833.009684706,1266456.6954233672,278.09,4.77
3130,2612314.7464699796,1266993.1150037867,278.31,1.64
3131,2612271.1178717315,1266746.3064931484,278.24,2.74
3132,2612572.3782518185,1266338.2764115538,278.54,2.86
3133,2612393.402691699,1266502.0476960945,278.72,3.22
3134,2612532.1146422485,1266040.030182358,279.5,2.11
3135,2612319.284761296,1266612.8347656915,277.98,6.46
3136,2612311.4016320445,1266753.8940854194,278.16,4.42
3137,2612685.2465618914,1266311.9712537867,278.47,3.57
3138,2612755.6141170384,1266478.166474375,278.12,2.33
3139,2612804.6790991956,1266557.9723912622,278.04,6.38
3140,2612202.575434174,1266808.4139168302,278.49,1.91
3141,2612764.731503816,1266020.4936911024,278.09,5.19
3142,2612389.819999391,1266501.9066704535,278.62,0.98
3143,2612438.245925317,1266458.564077861,278.48,1.47
3144,2612441.1233848077,1266459.02255587,278.5,3.91
3145,2612392.7181952675,1266499.1420656424,278.68,3.93
3146,2612615.9597575706,1267370.9352384952,278.15,7.48
3147,2612991.3439124348,1267113.3791342215,278.58,4.28
3148,2612372.949031649,1266881.381132819,279.95,2.22
3149,2612621.94878727,1266378.1604583322,278.45,2.29
3150,2612687.775606868,1266021.2189757493,278.67,2.92
3151,2612536.764029242,1266233.74373513,278.46,2.31
3152,2612214.55798016,1266722.4202922483,278.8,2.88
3153,2612158.1906890464,1266552.0273601087,278.82,2.63
3154,2612688.1304832622,1266018.5504876578,278.75,2.22
3155,2613099.976249391,1266083.2504204535,279.03,1.38
3156,2612547.2295738594,1266064.4208548507,278.63,1.93
3157,2612188.913749391,1266568.4025037868,278.9,1.78
3158,2612432.5184643036,1266636.5371529094,278.25,4.26
3159,2612162.227093986,1266804.750138922,278.11,4.85
3160,2612857.6570640677,1267212.5235858762,278.52,4.0
3161,2612340.7765211305,1266592.0823950912,278.49,2.71
3162,2612454.9944179957,1266440.1644223914,278.33,3.2
3163,2612473.3660520227,1266129.5426353656,278.26,3.48
3164,2613101.4790903004,1266082.4975795443,278.66,3.24
3165,2612564.26767381,1266107.9318642518,279.13,1.85
3166,2612714.0186398746,1266337.5783723667,278.38,5.13
3167,2612216.6699993913,1266613.578239081,278.34,3.68
3168,2612198.327935899,1266639.0336545804,279.52,2.24
3169,2612338.3616660577,1266958.1269085486,278.44,1.83
3170,2612824.8033327246,1267110.1677815646,278.39,1.89
3171,2613061.8425252405,1266942.3256758694,277.95,7.34
3172,2613094.8531162743,1267085.996172618,278.02,7.83
3173,2612988.9896422485,1266969.7587537868,278.21,4.72
3174,2612201.7391170384,1266807.1958861398,278.83,1.64
3175,2612768.819999391,1266015.547874157,278.37,2.93
3176,2612611.48935423,1266278.5410790555,278.63,2.72
3177,2613055.0158327245,1267049.2108371202,278.64,2.19
3178,2612608.592726664,1266534.162081709,278.53,2.48
3179,2612201.8938630274,1266267.9559128776,281.37,1.87
3180,2612121.6044821497,1266536.1451762004,280.78,1.52
3181,2612490.7015783386,1266698.7663195762,278.81,1.23
3182,2612577.801751216,1266110.719930794,278.04,4.67
3183,2612644.312186891,1266683.02646212,279.04,2.76
3184,2612364.058175067,1267009.1859497328,278.24,3.43
3185,2612202.911666058,1266803.1525037868,278.55,2.19
3186,2612206.662856534,1266729.1578609296,279.58,2.36
3187,2612461.237762549,1266430.6610564184,278.77,2.46
3188,2612151.534999391,1266567.7150037868,280.89,1.99
3189,2612799.1444674763,1266794.5006420845,278.15,1.93
3190,2612603.164339014,1266149.8650037867,278.12,4.11
3191,2612649.3963380307,1266574.7215522672,278.09,7.42
3192,2612895.649845206,1266455.7322945357,278.14,6.01
3193,2612602.2639649087,1266634.7012106832,278.72,2.15
3194,2612266.3731603106,1266845.1049463155,277.92,3.72
3195,2612436.565762103,1266458.8078003968,278.37,3.06
3196,2612583.575101432,1266556.1889833787,278.45,1.97
3197,2612654.913749391,1266458.4431287867,279.49,1.6
3198,2612158.9474503715,1266790.0684351593,280.0,2.01
3199,2612709.984382953,1266389.216031184,278.72,2.41
3200,2612341.233550793,1267269.7376673382,278.22,2.92
3201,2612805.4155672584,1267224.29644423,278.07,7.58
3202,2612755.6630844977,1266479.769259106,278.12,2.74
3203,2612217.5851509064,1266736.592276514,278.4,2.29
3204,2612618.2440082016,1266266.2906645797,278.06,4.25
3205,2612214.41848424,1266738.1187916656,278.38,2.29
3206,2612932.378822921,1267128.7326508455,278.84,1.64
3207,2612380.4716387354,1266388.3424628032,278.43,2.2
3208,2612374.607233434,1266381.32333712,277.92,4.74
3209,2612628.016268048,1266291.1422425928,278.06,5.16
3210,2612198.497418746,1266833.328713464,280.01,1.57
3211,2612347.758432227,1266720.3332873688,278.5,3.27
3212,2612552.138668919,1266497.902020954,277.95,4.31
3213,2613027.4554160577,1267061.0316704535,278.87,1.38
3214,2612890.082986404,1267134.5966055184,277.97,6.06
3215,2612253.2181475395,1266385.0455593423,279.78,2.07
3216,2613016.001817573,1267120.5536401505,278.86,2.96
3217,2612574.7006812096,1266339.3650037867,278.82,1.87
3218,2612599.4705370255,1266366.2776381953,278.29,4.71
3219,2612864.026249391,1266441.6844482312,278.08,5.35
3220,2612831.4799993914,1266543.7300037867,279.27,1.41
3221,2612515.805293509,1266088.5870626103,279.28,2.6
3222,2612431.1609920384,1266402.5718052574,278.02,4.65
3223,2612369.8402014114,1266358.1566704535,277.89,3.97
3224,2612751.747297703,1266594.5200225485,277.91,6.51
3225,2612653.0314421775,1266275.3556754286,278.28,4.0
3226,2612326.550087887,1267275.053056884,277.94,4.24
3227,2612681.5355068026,1267294.5242113124,277.93,8.35
3228,2612212.8623316595,1266602.72562679,278.08,4.99
3229,2612206.5487227957,1266799.4314931484,279.01,1.93
3230,2612389.9580202247,1266515.5212537867,278.76,2.76
3231,2612517.017760585,1266090.7213470703,279.27,2.31
3232,2612765.129321425,1266722.7569529393,277.99,3.75
3233,2612584.6224469435,1266348.4847590316,278.04,4.77
3234,2612265.6903697615,1266856.4113000832,278.71,2.07
3235,2612850.112968141,1267009.6189100367,278.18,2.26
3236,2612568.5067535676,1266375.290719777,277.88,5.77
3237,2612566.9241660577,1266570.3094482312,279.12,2.39
3238,2612963.485109748,1266740.0897491178,277.92,6.85
3239,2612382.8696569256,1266387.8581544717,278.52,3.41
3240,2612574.7794588506,1266337.6420308137,278.4,2.43
3241,2612428.392010261,1266537.3323950912,278.23,3.83
3242,2612388.5139096477,1266510.4747794278,277.99,4.98
3243,2612370.7847233177,1267027.1433780198,278.07,3.6
3244,2612480.1398523324,1266683.8870626104,278.47,2.33
3245,2612585.0929001546,1266559.2361869928,278.22,3.23
3246,2612154.3023002762,1266765.3793843177,278.14,3.0
3247,2612937.358759081,1266486.7496937092,278.27,3.2
3248,2612391.3286950435,1266764.0726124824,277.86,4.28
3249,2612537.464999391,1266235.0850037867,278.65,1.99
3250,2612155.5039616553,1266763.4239660508,278.3,2.05
3251,2612613.796377344,1267373.858114023,278.12,3.18
3252,2612266.430576314,1266857.8169268637,278.77,2.03
3253,2612205.4142806893,1266566.7647333075,277.91,7.18
3254,2612942.7790903,1267150.1854583323,279.03,2.09
3255,2612184.0533327246,1266568.4011148978,278.97,1.89
3256,2612353.6771422485,1266794.436432358,278.59,1.83
3257,2613044.1416818555,1266917.0924919385,277.93,5.79
3258,2612594.898124391,1266161.8118787867,277.98,3.57
3259,2612856.177783822,1266969.964554685,278.26,3.65
3260,2612519.254523201,1266324.44833712,278.54,1.83
3261,2612647.32897375,1266280.4925678894,277.94,3.94
3262,2612472.3464894574,1266584.1249375616,277.94,4.9
3263,2612619.0283327247,1266235.05771212,278.54,1.95
3264,2612815.335624391,1267217.5837537867,278.13,1.95
3265,2612493.749244674,1266698.4098151075,278.63,2.05
3266,2612893.1997462264,1267025.7320923943,278.82,3.55
3267,2612207.660908482,1266556.5990946959,278.32,2.09
3268,2612572.491511019,1266100.6266316937,278.52,2.62
3269,2612205.0864467598,1266544.8140169447,278.03,3.48
3270,2612212.311524815,1266397.9857664986,279.17,2.17
3271,2612648.16848424,1266469.3195492413,278.24,2.29
3272,2612128.58923016,1266814.8169268637,278.84,1.76
3273,2612174.296851243,1266740.2446334164,279.26,2.07
3274,2612216.90206046,1266712.7571793592,278.58,3.23
3275,2612175.9158077743,1266566.097788218,278.54,3.65
3276,2612389.944073465,1266756.7714852681,277.87,4.64
3277,2612520.405713677,1266323.6471466438,278.59,1.67
3278,2612350.489810712,1266564.0607585036,278.39,2.05
3279,2612208.5059993914,1266748.6780037868,277.99,3.15
3280,2612896.0955095952,1267097.2553099091,278.45,1.97
3281,2612276.5682870625,1266586.0259626908,277.88,4.82
3282,2612185.9585761703,1266727.991876446,277.87,4.61
3283,2612931.9584402516,1267018.4528174067,277.87,6.66
3284,2612709.029301717,1266073.831089058,277.98,3.2
3285,2612193.6699993913,1266632.1976960944,279.31,2.27
3286,2612642.001817573,1266275.3435391402,278.19,2.81
3287,2613043.069999391,1267090.4128761273,278.64,2.74
3288,2612171.455988402,1266552.9817620285,278.53,3.81
3289,2612436.8535814807,1266919.613138115,278.27,2.31
3290,2612179.741874391,1266636.2165662867,279.37,1.6
3291,2612433.7967435773,1266320.6527944845,278.2,1.85
3292,2612605.488538717,1266532.6444981687,278.41,2.66
3293,2612868.681497649,1267061.75916755,278.19,4.78
3294,2612452.363650185,1266322.7558768026,278.28,2.24
3295,2612203.227894128,1266798.818951155,279.08,1.74
3296,2612444.738268622,1266571.932311479,278.29,2.03
3297,2612994.1533327247,1267111.894974547,278.41,3.69
3298,2612554.962044846,1266393.9218219686,278.2,1.87
3299,2612580.888547778,1266688.869036045,278.11,2.22
3300,2612646.5650974303,1266268.2498077084,278.17,2.01
3301,2612228.6336357547,1266663.0945492412,278.23,2.09
3302,2612443.0102167823,1266568.4700762506,278.52,3.31
3303,2612392.7803168516,1266518.8987339456,279.0,2.24
3304,2612191.4757370963,1266280.7072169015,281.8,2.2
3305,2612329.530525707,1266458.8650037867,278.68,1.74
3306,2612947.819999391,1266429.0066704534,278.38,1.89
3307,2612354.389999391,1266564.43333712,278.13,2.44
3308,2612205.3606970655,1266322.7283758798,281.0,1.85
3309,2612196.018528803,1266630.6591214337,279.67,1.64
3310,2612224.9538298463,1266694.5932219971,277.86,7.12
3311,2612210.394256817,1266557.9801027966,278.37,2.84
3312,2612602.102608087,1266431.498699439,278.29,3.03
3313,2612390.612856534,1266519.7828609296,278.9,2.36
3314,2612268.594999391,1265998.8400037868,282.56,1.55
3315,2612309.179999391,1267244.8666704535,278.63,2.44
3316,2612605.8015492065,1266390.20033589,278.32,4.64
3317,2612841.658293042,1266997.0445672788,278.16,4.48
3318,2612529.051817573,1266459.8468219687,278.12,2.96
3319,2612354.740654303,1266584.5133035348,277.91,5.62
3320,2612864.680576314,1266665.869811479,278.28,2.88
3321,2612439.275356534,1266461.079289501,278.49,2.59
3322,2612424.900356534,1266311.2400037867,278.91,1.49
3323,2612555.4655690114,1266395.3634215083,278.28,2.51
3324,2612207.3330202247,1266668.4978162867,279.62,2.76
3325,2612526.989871186,1266186.7239781457,278.39,2.49
3326,2612715.3734268104,1266523.2722618512,278.06,4.44
3327,2612233.5454092273,1266438.403938213,278.18,3.12
3328,2612312.225472028,1267247.9066704535,278.52,4.0
3329,2612734.4887624937,1266641.4423098664,277.84,6.16
3330,2613044.9844730753,1266935.818951155,278.7,2.46
3331,2612176.6338291783,1266715.0006420845,279.39,1.93
3332,2612551.472777169,1266583.3650037867,278.08,2.39
3333,2612534.189931824,1266234.7129767598,278.51,3.43
3334,2612144.8088882803,1266781.9344482312,279.31,1.89
3335,2612166.342058215,1266701.4569155516,278.39,2.33
3336,2613090.7590237814,1266074.416833055,278.7,1.81
3337,2612612.848408482,1266432.5127310595,278.42,1.87
3338,2612576.046803515,1266423.4126841992,278.19,2.78
3339,2612821.566322921,1267058.1857758455,278.22,4.65
3340,2612813.556485878,1267218.4170308139,278.17,3.84
3341,2612465.5373906954,1266447.3650037867,278.35,2.71
3342,2612865.680810202,1266444.2156794625,278.09,3.84
3343,2612369.8412956875,1267025.2085223054,278.07,4.64
3344,2613034.1565378527,1266915.9996191713,278.22,4.07
3345,2612859.9457056057,1267045.089580058,277.91,7.51
3346,2612388.9834609297,1267297.7159653252,278.3,3.52
3347,2612628.4588291785,1267041.8155357016,277.84,6.12
3348,2612760.369999391,1266255.158185605,278.31,2.09
3349,2613044.258143721,1266933.5853646116,278.69,2.78
3350,2612162.844999391,1266632.9993787867,278.11,2.52
3351,2612648.6510804724,1266685.2568956786,278.68,2.43
3352,2612603.5487227957,1266636.7612803825,278.89,1.93
3353,2612492.4339699796,1266699.960592022,278.72,2.33
3354,2612700.5628223578,1266082.135936801,278.04,4.08
3355,2612342.1976035577,1266587.6540662867,278.34,3.91
3356,2612387.7323925537,1266729.2058157525,278.37,3.05
3357,2612197.562186891,1266822.6775037867,278.11,3.57
3358,2612175.092726664,1266718.3081856049,279.31,2.29
3359,2612611.381474801,1266433.084266082,278.57,2.2
3360,2612145.967058215,1266580.7326508455,280.22,1.64
3361,2612355.477894128,1266477.3584248393,278.38,2.13
3362,2612395.878822921,1266622.6216564479,277.81,5.33
3363,2612804.4637001785,1267220.6277990623,277.85,4.5
3364,2612636.5217851056,1266606.329289501,278.21,3.34
3365,2613008.100611636,1267075.1889833787,278.15,2.79
3366,2612169.7269761353,1266640.350468903,279.57,1.85
3367,2612183.9409671333,1266576.578713464,279.32,1.57
3368,2612431.0267504463,1267286.1113118036,278.27,4.34
3369,2612895.73401213,1267137.8944623854,278.05,3.53
3370,2612437.74857082,1266461.1953609297,278.21,2.11
3371,2612458.5199993914,1266556.3400037868,278.52,1.09
3372,2612195.5485708197,1266559.8757180725,278.42,2.36
3373,2612261.742413184,1267309.8779348212,278.11,2.15
3374,2612213.3510424374,1266702.0069739853,277.92,6.93
3375,2612186.681110502,1266671.8881519348,280.1,1.47
3376,2612615.488181209,1266650.3809128776,278.17,2.09
3377,2613041.371586693,1267092.6685752154,278.92,3.17
3378,2612889.7898437493,1267110.0172411408,278.16,4.52
3379,2612673.6352358186,1267251.6480598287,277.79,6.74
3380,2612633.985652887,1266472.9185752154,277.79,5.12
3381,2612439.109681931,1266456.8471466438,278.55,3.17
3382,2613086.329830852,1266285.7652846857,278.47,3.76
3383,2612822.863589135,1267054.3323114791,278.23,3.94
3384,2612308.2147362335,1266693.9724599272,278.93,2.13
3385,2612363.896922468,1267006.3921016888,278.31,3.37
3386,2612230.284788124,1266432.5111305474,277.92,2.38
3387,2612467.354883112,1266793.327213089,278.59,1.85
3388,2612333.6209427873,1267323.223966051,278.38,4.59
3389,2612558.800096479,1266365.4720426218,277.84,6.4
3390,2612809.682358942,1266096.5433745733,278.44,2.66
3391,2612478.0805926113,1266824.0048342953,277.95,3.06
3392,2612982.6899993913,1266960.5700037868,278.75,2.44
3393,2612138.194999391,1266694.04208712,280.58,1.38
3394,2612672.8396844305,1266297.4781927632,278.16,3.18
3395,2612269.839999391,1266294.9800037867,280.78,1.41
3396,2612474.4573233346,1266405.130848857,278.58,2.38
3397,2612527.4199993913,1267355.3375647624,278.37,4.04
3398,2612376.5424483707,1267290.554289501,277.85,4.42
3399,2612172.069999391,1266726.1339431808,280.18,1.62
3400,2612235.6033327244,1266657.7177815645,278.46,1.89
3401,2612216.0283327247,1266714.7712537867,278.45,1.38
3402,2612855.056606534,1267212.467682358,278.57,2.11
3403,2612279.194999391,1266414.57333712,279.82,1.38
3404,2612681.0544553497,1266689.521739538,278.04,5.54
3405,2612599.7990251016,1266392.427757508,277.74,7.67
3406,2612450.3090103804,1266322.6987949954,278.44,2.69
3407,2612999.403692696,1267096.992163614,277.74,6.07
3408,2613089.5682511395,1266941.2207730175,278.05,3.37
3409,2612757.451817573,1266461.517276514,278.55,2.09
3410,2612800.3014808726,1266391.5788926757,278.1,3.28
3411,2612196.944999391,1266638.1297096692,279.48,1.64
3412,2612655.1792430887,1266689.4248777363,278.36,3.08
3413,2613042.346561891,1267123.419021644,277.73,9.44
3414,2612188.239999391,1266727.8050037867,277.76,1.99
3415,2612304.52567315,1266513.757734283,278.21,3.35
3416,2612366.2332225316,1267006.905293043,278.33,3.1
3417,2612899.389181781,1267138.244720768,278.88,3.56
3418,2612457.035384007,1266440.5169268637,278.23,2.27
3419,2612198.000768622,1266604.5823114791,278.22,3.22
3420,2613094.5123070837,1266963.32333712,278.55,4.98
3421,2612719.8102632104,1267245.360606802,277.75,7.96
3422,2612454.8224648745,1266663.7025284416,277.74,6.35
3423,2612274.8169129714,1266719.1690161324,278.22,3.59
3424,2612126.5656134263,1266811.6566704535,278.64,3.01
3425,2612852.3269438357,1267168.5417714636,277.76,5.61
3426,2612618.9226483977,1266263.5380170317,277.91,3.47
3427,2612508.007499391,1266097.1655990249,280.08,2.59
3428,2612885.44671172,1266923.376990088,278.65,2.41
3429,2612889.980713677,1266347.6150037867,279.18,1.83
3430,2612856.9917551163,1267218.774354932,278.51,3.23
3431,2612841.4809189313,1267145.3003486143,278.36,3.72
3432,2612873.5211488167,1267196.9497739016,278.38,2.63
3433,2613031.287212506,1266918.0255229124,278.14,3.82
3434,2612845.4592851056,1267147.912146644,278.26,5.28
3435,2612189.2013285053,1266769.2423772044,278.24,5.01
3436,2613094.993779879,1266073.7704915917,278.85,2.55
3437,2612871.656595777,1266433.9259977627,277.72,5.14
3438,2613088.833071287,1266847.689350192,278.01,3.49
3439,2612559.213161784,1266146.1908584875,278.04,3.05
3440,2612671.7940253653,1266299.1815622284,278.13,2.48
3441,2612684.13395288,1266310.1353526239,278.43,1.85
3442,2612984.980416058,1266987.3400037868,278.03,3.09
3443,2612941.015311891,1266458.6579725367,278.65,2.26
3444,2612849.2108892216,1267169.9455122612,277.7,4.33
3445,2612481.202691699,1266712.507311479,278.02,3.22
3446,2612230.658234685,1266431.0243175123,278.17,2.01
3447,2612589.5392731344,1266198.7134674739,278.0,3.77
3448,2612372.972918173,1267038.078836274,277.7,5.6
3449,2612189.34542312,1266729.1806817527,278.01,2.17
3450,2613028.4409671333,1266292.1045199158,278.27,3.51
3451,2612334.089416867,1266957.6016542723,278.69,2.86
3452,2612635.42897375,1266604.5797473765,278.02,1.76
3453,2612170.87357082,1266588.061432358,279.67,1.49
3454,2612491.2679160577,1266699.47958712,278.83,1.38
3455,2613069.085495259,1266382.7069459355,278.08,4.39
3456,2612221.5579511984,1266629.1767507747,278.82,2.57
3457,2612348.8396844305,1266484.4735995873,277.77,5.51
3458,2612338.011918583,1266956.2576805544,278.43,2.81
3459,2612596.613444513,1266259.2430525671,277.76,5.11
3460,2612407.657499391,1266881.0275037868,278.14,1.26
3461,2612390.819999391,1267299.4900037867,278.46,1.57
3462,2612607.699698639,1266536.0764699522,278.26,3.25
3463,2612345.923260261,1266719.984569004,278.42,1.91
3464,2612262.8486879156,1267311.696971,277.82,3.12
3465,2612306.968550116,1266513.3269603085,278.22,2.34
3466,2612979.9460211894,1266760.3244724516,277.72,7.64
3467,2612345.6909671333,1266721.44161669,278.3,2.22
3468,2612600.7442418155,1266634.4369734838,278.75,1.62
3469,2612309.169084757,1267247.592137933,278.69,3.61
3470,2612449.569999391,1266436.0918556387,278.29,1.47
3471,2612868.740634312,1267045.184007314,277.67,6.72
3472,2612190.12357082,1266734.436432358,279.52,1.06
3473,2612608.742413184,1266393.1667279247,278.27,3.04
3474,2612994.3568210965,1267114.6954301433,278.42,3.2
3475,2612528.413749391,1266187.6913926757,278.2,2.39
3476,2612260.970411479,1267300.3560752154,277.76,5.38
3477,2612854.5056054518,1266437.3725795443,277.98,2.29
3478,2612982.7958058426,1266987.8609715286,278.09,1.57
3479,2612208.0880406285,1266766.8645742335,277.74,4.81
3480,2612897.6045946917,1267189.0213353795,277.7,5.52
3481,2612604.107656295,1266525.9575770085,278.1,4.36
3482,2612201.2046147757,1266626.2784653252,279.48,2.03
3483,2612407.266371631,1267311.3961552063,277.81,5.02
3484,2613092.239303189,1266966.1126303691,278.66,5.01
3485,2612222.0044256207,1266605.0453316555,278.8,3.12
3486,2612230.282499391,1266663.0587537868,278.5,1.78
3487,2612804.158234685,1266547.800461303,277.73,3.49
3488,2612361.0256445524,1266555.1875844318,277.92,2.22
3489,2612862.9866660577,1267193.5301272436,277.94,2.54
3490,2612389.4943414964,1266518.0788195762,278.76,2.46
3491,2612478.555631575,1266711.1451762004,278.06,3.72
3492,2612710.9520915896,1266335.9722732904,278.3,4.74
3493,2612378.5084609296,1266338.932311479,279.35,2.27
3494,2613018.73200597,1267062.3359467692,277.65,8.52
3495,2612453.158709069,1266441.508820991,278.21,2.72
3496,2612620.0090237814,1266236.392442811,278.43,1.81
3497,2612226.7660944676,1266624.9692058242,277.7,6.85
3498,2612268.9866660577,1266770.3378298737,278.72,3.31
3499,2612209.6081349845,1266556.0535631087,278.22,2.17
3500,2612729.2353492784,1266710.4510647347,277.9,5.94
3501,2612370.6340788137,1267301.3974947615,277.98,6.64
3502,2612636.916044589,1266603.1651450298,278.09,3.75
3503,2612381.8405473363,1266384.7297298142,278.42,2.41
3504,2612687.9597373824,1266695.2727548785,277.89,4.27
3505,2612275.3481684052,1266710.6425859465,277.67,4.12
3506,2612814.8322542934,1267087.820069146,277.88,4.93
3507,2612138.7972721183,1266551.6831856049,281.21,1.32
3508,2612337.1361758616,1266712.1885331986,278.83,1.64
3509,2612920.2888835114,1267145.5930080786,278.14,4.31
3510,2612475.605713677,1266406.0971466438,278.6,1.29
3511,2612159.884814206,1266700.610374157,280.14,2.07
3512,2612955.2675302555,1266876.5964852683,277.96,3.59
3513,2612781.9611284235,1266141.4779070124,278.24,2.22
3514,2613079.742413184,1266364.8865555108,277.91,3.04
3515,2612115.3099993914,1266545.9700037867,280.61,1.41
