Tree_ID,X,Y,Z,Tree_Height_m,Crown_Height_m,Crown_Diameter_m,Trunk_Height_m,Trunk_Diameter_m,Crown_R,Crown_G,Crown_B,Trunk_R,Trunk_G,Trunk_B
984.0,2612412.53625,1266568.8675000002,268.92999980926515,9.8,6.533334,5.05,3.266667,0.8416666666666666,42.0,49.0,46.0,139.0,69.0,19.0
985.0,2612876.5064044944,1266166.2035955058,271.2199997711182,7.51,5.006667,5.32,2.5033336,0.8866666666666667,42.0,49.0,46.0,139.0,69.0,19.0
986.0,2613133.7319417475,1266784.740194175,265.940000038147,12.79,8.526667,8.1,4.2633333,1.3499999999999999,42.0,49.0,46.0,139.0,69.0,19.0
987.0,2612440.269473684,1266433.0642105264,268.430000038147,10.29,6.86,7.78,3.43,1.2966666666666666,42.0,49.0,46.0,139.0,69.0,19.0
988.0,2612734.958,1266324.644,268.8399998855591,9.88,6.586667,6.31,3.2933335,1.0516666666666665,42.0,49.0,46.0,139.0,69.0,19.0
989.0,2612747.565960591,1266315.4568472907,268.7499997329712,9.97,6.646667,8.04,3.3233335,1.3399999999999999,42.0,49.0,46.0,139.0,69.0,19.0
990.0,2612887.4767741933,1266165.0638709678,271.2500002098084,7.47,4.98,4.44,2.49,0.74,42.0,49.0,46.0,139.0,69.0,19.0
991.0,2612917.4403448272,1266163.6403448277,271.5600001525879,7.16,4.7733335,4.3,2.3866668,0.7166666666666666,42.0,49.0,46.0,139.0,69.0,19.0
992.0,2612118.4560869564,1266666.5908695653,268.23999973297117,10.47,6.9800005,5.41,3.4900002,0.9016666666666666,42.0,49.0,46.0,139.0,69.0,19.0
993.0,2612340.0541071426,1266514.1826785714,268.8400001144409,9.87,6.58,5.97,3.29,0.9949999999999999,42.0,49.0,46.0,139.0,69.0,19.0
994.0,2612672.842871287,1266070.5998019802,269.249999961853,9.46,6.306667,5.67,3.1533334,0.945,42.0,49.0,46.0,139.0,69.0,19.0
995.0,2612722.8772222223,1266317.1355555556,268.92000003814695,9.79,6.5266666,7.57,3.2633333,1.2616666666666667,42.0,49.0,46.0,139.0,69.0,19.0
996.0,2613213.672253521,1266191.918028169,268.6800002670288,10.03,6.6866665,4.75,3.3433332,0.7916666666666666,42.0,49.0,46.0,139.0,69.0,19.0
997.0,2612693.6394339623,1266238.960503145,268.02999992370604,10.67,7.1133337,7.11,3.5566669,1.185,42.0,49.0,46.0,139.0,69.0,19.0
998.0,2612918.9314705883,1266084.153529412,270.56999988555907,8.13,5.42,6.58,2.71,1.0966666666666667,42.0,49.0,46.0,139.0,69.0,19.0
999.0,2613061.970625,1266232.33,270.34999961853026,8.35,5.566667,7.14,2.7833335,1.19,42.0,49.0,46.0,139.0,69.0,19.0
1000.0,2613350.3286754964,1266207.2157615896,269.12000007629393,9.58,6.386667,6.93,3.1933334,1.1549999999999998,42.0,49.0,46.0,139.0,69.0,19.0
1001.0,2612388.355806452,1266921.3730107527,266.21000045776367,12.48,8.32,7.69,4.16,1.2816666666666667,42.0,49.0,46.0,139.0,69.0,19.0
1002.0,2613185.9481818182,1266938.7163636363,265.85000007629395,12.83,8.553333,3.74,4.2766666,0.6233333333333333,42.0,49.0,46.0,139.0,69.0,19.0
1003.0,2612660.753015873,1266481.1117460318,268.3900002670288,10.28,6.8533335,6.33,3.4266667,1.055,42.0,49.0,46.0,139.0,69.0,19.0
1004.0,2612685.889493671,1266106.7318987343,267.6999997329712,10.97,7.3133335,5.01,3.6566668,0.835,42.0,49.0,46.0,139.0,69.0,19.0
1005.0,2612751.6814705883,1266116.2515686275,268.3900002670288,10.28,6.8533335,8.06,3.4266667,1.3433333333333333,42.0,49.0,46.0,139.0,69.0,19.0
1006.0,2613293.2669294607,1266797.7978423238,264.23999969482423,14.43,9.620001,8.76,4.8100004,1.46,42.0,49.0,46.0,139.0,69.0,19.0
1007.0,2613068.9649282293,1266989.338373206,266.4700004196167,12.19,8.126667,8.16,4.0633335,1.3599999999999999,42.0,49.0,46.0,139.0,69.0,19.0
1008.0,2612339.0038317754,1266432.271588785,269.939999961853,8.71,5.806667,5.84,2.9033334,0.9733333333333333,42.0,49.0,46.0,139.0,69.0,19.0
1009.0,2612231.364375,1266362.48625,272.0200001144409,6.62,4.4133334,3.19,2.2066667,0.5316666666666666,42.0,49.0,46.0,139.0,69.0,19.0
1010.0,2612510.6644827584,1266371.315632184,268.7300001525879,9.91,6.6066666,5.26,3.3033333,0.8766666666666666,42.0,49.0,46.0,139.0,69.0,19.0
1011.0,2612526.637936508,1266122.0006349208,271.46999992370604,7.17,4.78,4.48,2.39,0.7466666666666667,42.0,49.0,46.0,139.0,69.0,19.0
1012.0,2612573.8361611376,1266743.1700473935,268.0899998092651,10.55,7.033334,8.2,3.516667,1.3666666666666665,42.0,49.0,46.0,139.0,69.0,19.0
1013.0,2612582.636024096,1266626.7245783133,268.25999988555907,10.38,6.92,7.27,3.46,1.2116666666666664,42.0,49.0,46.0,139.0,69.0,19.0
1014.0,2612738.13,1266422.9618897638,269.16000045776366,9.48,6.3199997,6.36,3.1599998,1.06,42.0,49.0,46.0,139.0,69.0,19.0
1015.0,2612797.407777778,1266112.1772222223,269.0200001144409,9.62,6.4133334,3.39,3.2066667,0.565,42.0,49.0,46.0,139.0,69.0,19.0
1016.0,2612663.422613636,1266760.452159091,266.61999977111816,12.01,8.006667,7.48,4.0033336,1.2466666666666666,42.0,49.0,46.0,139.0,69.0,19.0
1017.0,2613259.358070175,1266855.8753216376,266.6099995422363,12.02,8.013334,7.38,4.006667,1.23,42.0,49.0,46.0,139.0,69.0,19.0
1018.0,2612422.336521739,1266328.750289855,270.5599995803833,8.06,5.373334,6.63,2.686667,1.105,42.0,49.0,46.0,139.0,69.0,19.0
1019.0,2612753.8864102564,1266513.691111111,268.19999992370606,10.42,6.9466667,6.1,3.4733334,1.0166666666666666,42.0,49.0,46.0,139.0,69.0,19.0
1020.0,2612759.3004545453,1266214.920909091,269.2500001144409,9.37,6.246667,5.29,3.1233335,0.8816666666666666,42.0,49.0,46.0,139.0,69.0,19.0
1021.0,2613319.83,1266749.2533333334,265.9899998855591,12.63,8.42,6.91,4.21,1.1516666666666666,42.0,49.0,46.0,139.0,69.0,19.0
1022.0,2612666.0396045195,1266248.9359322034,268.25000034332277,10.36,6.9066668,7.51,3.4533334,1.2516666666666665,42.0,49.0,46.0,139.0,69.0,19.0
1023.0,2612682.8672881355,1266473.105423729,268.7299998855591,9.88,6.586667,4.33,3.2933335,0.7216666666666667,42.0,49.0,46.0,139.0,69.0,19.0
1024.0,2612889.1921301773,1266807.9942011836,265.5099996185303,13.1,8.733334,7.33,4.366667,1.2216666666666667,42.0,49.0,46.0,139.0,69.0,19.0
1025.0,2613198.610225989,1266824.2833898305,265.8899997329712,12.72,8.4800005,7.51,4.2400002,1.2516666666666665,42.0,49.0,46.0,139.0,69.0,19.0
1026.0,2613197.216448598,1266831.3954205608,266.0899997711182,12.51,8.34,8.25,4.17,1.375,42.0,49.0,46.0,139.0,69.0,19.0
1027.0,2613201.255766871,1266782.2701840491,266.02000007629397,12.58,8.386667,7.2,4.1933336,1.2,42.0,49.0,46.0,139.0,69.0,19.0
1028.0,2612438.9672093024,1266976.2762209305,264.9400003814697,13.65,9.1,10.46,4.55,1.7433333333333334,42.0,49.0,46.0,139.0,69.0,19.0
1029.0,2612489.9959420287,1266277.221304348,269.77000030517576,8.82,5.88,6.63,2.94,1.105,42.0,49.0,46.0,139.0,69.0,19.0
1030.0,2612531.05519685,1266842.741417323,266.9000004196167,11.69,7.793333,6.36,3.8966665,1.06,42.0,49.0,46.0,139.0,69.0,19.0
1031.0,2612541.7240594057,1266346.2978217823,268.83,9.75,6.5,5.67,3.25,0.945,42.0,49.0,46.0,139.0,69.0,19.0
1032.0,2612637.65,1266503.3033333337,268.50000007629393,10.08,6.7200003,6.91,3.3600001,1.1516666666666666,42.0,49.0,46.0,139.0,69.0,19.0
1033.0,2613217.0075510205,1266889.1854421769,266.2399998474121,12.34,8.226667,6.84,4.1133337,1.14,42.0,49.0,46.0,139.0,69.0,19.0
1034.0,2613230.486164384,1266926.8402739726,263.1599996948242,15.43,10.286667,4.82,5.1433334,0.8033333333333333,42.0,49.0,46.0,139.0,69.0,19.0
1035.0,2613300.9013675214,1266673.4347008548,266.3599997329712,12.22,8.1466675,8.63,4.0733337,1.4383333333333335,42.0,49.0,46.0,139.0,69.0,19.0
1036.0,2612592.440897436,1266832.753076923,266.46999961853027,12.1,8.066668,7.05,4.033334,1.1749999999999998,42.0,49.0,46.0,139.0,69.0,19.0
1037.0,2612988.69,1266622.9266666668,267.4200003814697,11.15,7.4333334,6.91,3.7166667,1.1516666666666666,42.0,49.0,46.0,139.0,69.0,19.0
1038.0,2613163.8188888887,1266202.6614814815,269.34000045776367,9.23,6.153333,6.56,3.0766666,1.0933333333333333,42.0,49.0,46.0,139.0,69.0,19.0
1039.0,2613237.63,1266902.08,265.51999980926513,13.05,8.700001,2.46,4.3500004,0.41,42.0,49.0,46.0,139.0,69.0,19.0
1040.0,2612641.240576923,1266325.6136538463,268.95000034332276,9.61,6.4066668,5.75,3.2033334,0.9583333333333333,42.0,49.0,46.0,139.0,69.0,19.0
1041.0,2613212.2423188407,1266721.319130435,265.79999977111817,12.76,8.506667,6.63,4.2533336,1.105,42.0,49.0,46.0,139.0,69.0,19.0
1042.0,2612562.955,1266334.82,268.5200002670288,10.03,6.6866665,7.98,3.3433332,1.33,42.0,49.0,46.0,139.0,69.0,19.0
1043.0,2612573.739375,1266634.5409375,268.40000038146974,10.15,6.7666664,6.38,3.3833332,1.0633333333333332,42.0,49.0,46.0,139.0,69.0,19.0
1044.0,2612740.453943662,1266329.9109859157,269.27999954223634,9.27,6.1800003,6.72,3.0900002,1.1199999999999999,42.0,49.0,46.0,139.0,69.0,19.0
1045.0,2612832.2912903223,1266095.821935484,270.60999994277955,7.94,5.2933335,4.44,2.6466668,0.74,42.0,49.0,46.0,139.0,69.0,19.0
1046.0,2612842.535,1266112.985,268.7399995803833,9.81,6.5400004,7.98,3.2700002,1.33,42.0,49.0,46.0,139.0,69.0,19.0
1047.0,2613126.9225,1266736.185,266.1800003433228,12.36,8.24,7.98,4.12,1.33,42.0,49.0,46.0,139.0,69.0,19.0
1048.0,2613192.302413793,1266954.1432183909,266.0000002670288,12.53,8.353333,5.26,4.1766667,0.8766666666666666,42.0,49.0,46.0,139.0,69.0,19.0
1049.0,2612205.7566666664,1266469.3066666666,270.20000030517576,8.32,5.5466666,4.89,2.7733333,0.815,42.0,49.0,46.0,139.0,69.0,19.0
1050.0,2612369.491842105,1266394.4944736843,270.1200003814697,8.4,5.6,4.92,2.8,0.82,42.0,49.0,46.0,139.0,69.0,19.0
1051.0,2612673.7925,1266339.6091666666,268.98000003814695,9.54,6.36,6.18,3.18,1.0299999999999998,42.0,49.0,46.0,139.0,69.0,19.0
1052.0,2613042.4275,1266986.505,266.3799996566772,12.14,8.093334,7.98,4.046667,1.33,42.0,49.0,46.0,139.0,69.0,19.0
1053.0,2613239.589731544,1266759.5296644296,265.91999961853026,12.6,8.400001,6.89,4.2000003,1.1483333333333332,42.0,49.0,46.0,139.0,69.0,19.0
1054.0,2612497.248181818,1266453.186060606,268.18000007629394,10.33,6.886667,7.25,3.4433334,1.2083333333333333,42.0,49.0,46.0,139.0,69.0,19.0
1055.0,2612664.5336697246,1266074.8689908255,269.90999961853026,8.6,5.7333336,5.89,2.8666668,0.9816666666666666,42.0,49.0,46.0,139.0,69.0,19.0
1056.0,2612664.6514285714,1266589.472857143,268.1400001144409,10.37,6.9133334,6.68,3.4566667,1.1133333333333333,42.0,49.0,46.0,139.0,69.0,19.0
1057.0,2612953.935054152,1266791.4644765344,265.9499995803833,12.56,8.373334,9.39,4.186667,1.565,42.0,49.0,46.0,139.0,69.0,19.0
1058.0,2613191.697226891,1266935.1787394958,266.22000003814696,12.29,8.193334,8.7,4.096667,1.4499999999999997,42.0,49.0,46.0,139.0,69.0,19.0
1059.0,2612233.7133333334,1266386.468888889,271.30999994277954,7.19,4.7933335,3.39,2.3966668,0.565,42.0,49.0,46.0,139.0,69.0,19.0
1060.0,2612291.6897014924,1266423.1023880595,269.82999992370605,8.67,5.78,6.53,2.89,1.0883333333333334,42.0,49.0,46.0,139.0,69.0,19.0
1061.0,2612658.657027027,1266258.5610810812,268.4700002670288,10.03,6.6866665,7.67,3.3433332,1.2783333333333333,42.0,49.0,46.0,139.0,69.0,19.0
1062.0,2612766.8258762886,1266127.873814433,266.73999977111816,11.76,7.84,5.56,3.92,0.9266666666666665,42.0,49.0,46.0,139.0,69.0,19.0
1063.0,2612780.4829411763,1266175.874117647,270.3400001525879,8.16,5.44,4.65,2.72,0.775,42.0,49.0,46.0,139.0,69.0,19.0
1064.0,2612815.599135802,1266114.0614814817,268.8500003814697,9.65,6.4333334,7.18,3.2166667,1.1966666666666665,42.0,49.0,46.0,139.0,69.0,19.0
1065.0,2612824.186338028,1266243.1574647888,270.3400001525879,8.16,5.44,4.75,2.72,0.7916666666666666,42.0,49.0,46.0,139.0,69.0,19.0
1066.0,2612847.0466666664,1266320.0421212122,269.57999992370605,8.92,5.9466667,4.58,2.9733334,0.7633333333333333,42.0,49.0,46.0,139.0,69.0,19.0
1067.0,2612857.407777778,1266167.8022222223,270.1899995803833,8.31,5.5400004,4.15,2.7700002,0.6916666666666667,42.0,49.0,46.0,139.0,69.0,19.0
1068.0,2612717.594285714,1266588.6431868132,267.8700001144409,10.62,7.08,7.61,3.54,1.2683333333333333,42.0,49.0,46.0,139.0,69.0,19.0
1069.0,2612795.8547706422,1266571.0318348624,267.7600004577637,10.73,7.153333,8.33,3.5766666,1.3883333333333332,42.0,49.0,46.0,139.0,69.0,19.0
1070.0,2612107.461730769,1266545.4261538463,269.6600003051758,8.82,5.88,5.75,2.94,0.9583333333333333,42.0,49.0,46.0,139.0,69.0,19.0
1071.0,2612834.9977248674,1266124.7704761906,267.3499998855591,11.13,7.42,7.76,3.71,1.2933333333333332,42.0,49.0,46.0,139.0,69.0,19.0
1072.0,2612847.5675,1266099.632083333,270.1600003051758,8.32,5.5466666,5.53,2.7733333,0.9216666666666666,42.0,49.0,46.0,139.0,69.0,19.0
1073.0,2612682.8231818182,1266361.3697727274,269.23000022888186,9.24,6.16,5.29,3.08,0.8816666666666666,42.0,49.0,46.0,139.0,69.0,19.0
1074.0,2613116.710310881,1266896.8157512953,265.930000038147,12.54,8.360001,7.84,4.1800003,1.3066666666666666,42.0,49.0,46.0,139.0,69.0,19.0
1075.0,2612315.794335664,1266496.9366433567,269.0200004196167,9.44,6.293333,6.75,3.1466665,1.125,42.0,49.0,46.0,139.0,69.0,19.0
1076.0,2612425.4930952378,1266347.699047619,270.0699996566772,8.39,5.5933337,5.17,2.7966669,0.8616666666666666,42.0,49.0,46.0,139.0,69.0,19.0
1077.0,2612552.05578125,1266216.86125,269.1499995803833,9.31,6.206667,6.38,3.1033335,1.0633333333333332,42.0,49.0,46.0,139.0,69.0,19.0
1078.0,2612562.932325581,1266212.202093023,269.4300002670288,9.03,6.02,7.4,3.01,1.2333333333333334,42.0,49.0,46.0,139.0,69.0,19.0
1079.0,2612663.740062893,1266747.6428930818,266.6300000762939,11.83,7.886667,7.11,3.9433334,1.185,42.0,49.0,46.0,139.0,69.0,19.0
1080.0,2612199.0891836733,1266707.4711564626,268.0199996948242,10.43,6.953334,6.84,3.476667,1.14,42.0,49.0,46.0,139.0,69.0,19.0
1081.0,2612705.964437086,1266548.378013245,268.1799995422363,10.27,6.8466673,6.93,3.4233336,1.1549999999999998,42.0,49.0,46.0,139.0,69.0,19.0
1082.0,2613179.633311258,1266906.507152318,266.0199996948242,12.43,8.286667,6.93,4.1433334,1.1549999999999998,42.0,49.0,46.0,139.0,69.0,19.0
1083.0,2612236.652727273,1266408.8224242425,271.13000005722046,7.31,4.8733335,4.58,2.4366667,0.7633333333333333,42.0,49.0,46.0,139.0,69.0,19.0
1084.0,2612374.333125,1266544.470625,268.7599996948242,9.68,6.453334,3.19,3.226667,0.5316666666666666,42.0,49.0,46.0,139.0,69.0,19.0
1085.0,2612573.0504545453,1266546.4625757576,268.2800001525879,10.16,6.7733335,6.48,3.3866668,1.08,42.0,49.0,46.0,139.0,69.0,19.0
1086.0,2612660.360769231,1266103.8184615383,267.24000019073486,11.2,7.4666667,4.55,3.7333333,0.7583333333333333,42.0,49.0,46.0,139.0,69.0,19.0
1087.0,2612414.813823529,1266581.2564705885,268.50999992370606,9.92,6.6133337,4.65,3.3066669,0.775,42.0,49.0,46.0,139.0,69.0,19.0
1088.0,2612451.3953061225,1266050.5119727892,266.53999965667725,11.89,7.926667,6.84,3.9633336,1.14,42.0,49.0,46.0,139.0,69.0,19.0
1089.0,2612533.2566666664,1266498.09,268.25999992370606,10.17,6.78,6.91,3.39,1.1516666666666666,42.0,49.0,46.0,139.0,69.0,19.0
1090.0,2613071.675918367,1266751.472857143,265.7099997329712,12.72,8.4800005,7.9,4.2400002,1.3166666666666667,42.0,49.0,46.0,139.0,69.0,19.0
1091.0,2613177.657638191,1266982.961909548,266.4999996948242,11.93,7.953334,7.96,3.976667,1.3266666666666667,42.0,49.0,46.0,139.0,69.0,19.0
1092.0,2612448.5872864323,1266490.0573869348,268.2899998855591,10.13,6.7533336,7.96,3.3766668,1.3266666666666667,42.0,49.0,46.0,139.0,69.0,19.0
1093.0,2612662.988974359,1266091.2787179488,268.23999969482423,10.18,6.786667,4.98,3.3933334,0.8300000000000001,42.0,49.0,46.0,139.0,69.0,19.0
1094.0,2612801.017755102,1266174.631020408,270.88999979019167,7.53,5.0200005,3.95,2.5100002,0.6583333333333333,42.0,49.0,46.0,139.0,69.0,19.0
1095.0,2612889.289292035,1266091.2038938054,270.20999996185304,8.21,5.4733334,6.0,2.7366667,1.0,42.0,49.0,46.0,139.0,69.0,19.0
1096.0,2612897.6063092267,1266691.3543142143,267.14999954223634,11.27,7.513334,11.3,3.756667,1.8833333333333333,42.0,49.0,46.0,139.0,69.0,19.0
1097.0,2612907.3947058823,1266164.8888235297,271.56999984741213,6.84,4.5600004,3.29,2.2800002,0.5483333333333333,42.0,49.0,46.0,139.0,69.0,19.0
1098.0,2613286.2054310343,1266759.584310345,266.16,12.25,8.166667,8.59,4.0833335,1.4316666666666666,42.0,49.0,46.0,139.0,69.0,19.0
1099.0,2613427.802588833,1266227.6815228427,265.6800004577637,12.73,8.486667,7.92,4.2433333,1.3199999999999998,42.0,49.0,46.0,139.0,69.0,19.0
1100.0,2612524.7875757576,1266474.3406060606,268.38999977111814,10.01,6.6733336,7.25,3.3366668,1.2083333333333333,42.0,49.0,46.0,139.0,69.0,19.0
1101.0,2612579.7849295773,1266250.9391549297,268.8499998092651,9.55,6.366667,4.75,3.1833334,0.7916666666666666,42.0,49.0,46.0,139.0,69.0,19.0
1102.0,2612884.3163636364,1266352.784545455,269.5099996566772,8.89,5.926667,5.92,2.9633336,0.9866666666666666,42.0,49.0,46.0,139.0,69.0,19.0
1103.0,2613022.8978571426,1266290.1246428571,269.63999977111814,8.76,5.84,5.97,2.92,0.9949999999999999,42.0,49.0,46.0,139.0,69.0,19.0
1104.0,2612430.294473684,1266353.6589473684,269.8299995803833,8.56,5.706667,4.92,2.8533335,0.82,42.0,49.0,46.0,139.0,69.0,19.0
1105.0,2612440.62222798,1266608.7432124354,268.45999992370605,9.92,6.6133337,7.84,3.3066669,1.3066666666666666,42.0,49.0,46.0,139.0,69.0,19.0
1106.0,2612536.5134355826,1266701.0585276077,268.32999980926513,10.05,6.7000003,7.2,3.3500001,1.2,42.0,49.0,46.0,139.0,69.0,19.0
1107.0,2613006.029425287,1266842.1202298852,266.11999977111816,12.26,8.173334,7.44,4.086667,1.24,42.0,49.0,46.0,139.0,69.0,19.0
1108.0,2612661.33,1266106.3527272728,266.9600001525879,11.41,7.6066666,4.18,3.8033333,0.6966666666666665,42.0,49.0,46.0,139.0,69.0,19.0
1109.0,2612832.623243243,1266284.0056756758,269.76000034332276,8.61,5.74,4.85,2.87,0.8083333333333332,42.0,49.0,46.0,139.0,69.0,19.0
1110.0,2613040.3874626863,1266185.5874626867,270.4899998855591,7.88,5.2533336,6.53,2.6266668,1.0883333333333334,42.0,49.0,46.0,139.0,69.0,19.0
1111.0,2613460.7644827585,1266423.0765517242,265.63000022888184,12.74,8.493334,6.79,4.246667,1.1316666666666666,42.0,49.0,46.0,139.0,69.0,19.0
1112.0,2612592.4583582086,1266144.6023880595,270.0199998474121,8.34,5.5600004,4.62,2.7800002,0.77,42.0,49.0,46.0,139.0,69.0,19.0
1113.0,2612468.3723469386,1266496.373367347,268.20000038146975,10.15,6.7666664,7.9,3.3833332,1.3166666666666667,42.0,49.0,46.0,139.0,69.0,19.0
1114.0,2612920.1662903223,1266030.9308064517,269.5899997711182,8.76,5.84,6.28,2.92,1.0466666666666666,42.0,49.0,46.0,139.0,69.0,19.0
1115.0,2613251.900096463,1266740.573569132,265.9299999237061,12.42,8.280001,9.95,4.1400003,1.6583333333333332,42.0,49.0,46.0,139.0,69.0,19.0
1116.0,2612716.48,1266113.4890909093,268.0399998092651,10.3,6.866667,5.92,3.4333334,0.9866666666666666,42.0,49.0,46.0,139.0,69.0,19.0
1117.0,2612730.861343284,1266003.736716418,272.41999992370603,5.92,3.9466667,4.62,1.9733334,0.77,42.0,49.0,46.0,139.0,69.0,19.0
1118.0,2613207.869393939,1266947.8890909092,266.5699995422363,11.77,7.8466673,7.25,3.9233336,1.2083333333333333,42.0,49.0,46.0,139.0,69.0,19.0
1119.0,2612545.210645161,1266351.4106451613,268.7100001144409,9.62,6.4133334,6.28,3.2066667,1.0466666666666666,42.0,49.0,46.0,139.0,69.0,19.0
1120.0,2612817.636802721,1266630.1718367347,267.3099995422363,11.02,7.3466673,6.84,3.6733336,1.14,42.0,49.0,46.0,139.0,69.0,19.0
1121.0,2612906.110582524,1266093.9780582525,270.369999961853,7.96,5.306667,5.73,2.6533334,0.9550000000000001,42.0,49.0,46.0,139.0,69.0,19.0
1122.0,2612970.3186227544,1266953.1638323355,265.81999977111815,12.51,8.34,7.29,4.17,1.2149999999999999,42.0,49.0,46.0,139.0,69.0,19.0
1123.0,2613111.1957894736,1266261.0273684212,269.0199995803833,9.31,6.206667,6.02,3.1033335,1.0033333333333332,42.0,49.0,46.0,139.0,69.0,19.0
1124.0,2612212.3898870056,1266962.8511864408,266.6399996948242,11.68,7.786667,7.51,3.8933334,1.2516666666666665,42.0,49.0,46.0,139.0,69.0,19.0
1125.0,2612495.8654497354,1266502.736084656,268.08000022888183,10.24,6.826667,7.76,3.4133334,1.2933333333333332,42.0,49.0,46.0,139.0,69.0,19.0
1126.0,2612156.655568181,1266975.9265909093,266.8900001525879,11.41,7.6066666,7.48,3.8033333,1.2466666666666666,42.0,49.0,46.0,139.0,69.0,19.0
1127.0,2612548.1277876105,1266402.0313274337,268.46000007629397,9.83,6.5533333,8.48,3.2766666,1.4133333333333333,42.0,49.0,46.0,139.0,69.0,19.0
1128.0,2612550.5675,1266133.6425,271.1100001716614,7.18,4.786667,4.51,2.3933334,0.7516666666666666,42.0,49.0,46.0,139.0,69.0,19.0
1129.0,2612230.4033333333,1266580.153333333,269.7000000762939,8.58,5.7200003,4.89,2.8600001,0.815,42.0,49.0,46.0,139.0,69.0,19.0
1130.0,2612487.6850458714,1266967.219908257,263.6700003433227,14.61,9.74,8.33,4.87,1.3883333333333332,42.0,49.0,46.0,139.0,69.0,19.0
1131.0,2612652.6450602408,1266329.576987952,268.7900002288818,9.49,6.326667,7.27,3.1633334,1.2116666666666664,42.0,49.0,46.0,139.0,69.0,19.0
1132.0,2612924.0744444444,1266043.8346296295,269.49000003814695,8.79,5.86,5.86,2.93,0.9766666666666667,42.0,49.0,46.0,139.0,69.0,19.0
1133.0,2613383.487142857,1266247.0165079366,269.05999973297116,9.22,6.146667,4.48,3.0733335,0.7466666666666667,42.0,49.0,46.0,139.0,69.0,19.0
1134.0,2612128.476153846,1266599.0250549451,268.8399996948242,9.43,6.286667,7.61,3.1433334,1.2683333333333333,42.0,49.0,46.0,139.0,69.0,19.0
1135.0,2612441.455174825,1266347.782797203,269.7199998092651,8.55,5.7000003,6.75,2.8500001,1.125,42.0,49.0,46.0,139.0,69.0,19.0
1136.0,2612921.933030303,1266037.3426262627,269.52,8.75,5.8333335,5.61,2.9166667,0.935,42.0,49.0,46.0,139.0,69.0,19.0
1137.0,2613024.3126923074,1266333.1088461538,269.1100001525879,9.16,6.1066666,4.07,3.0533333,0.6783333333333333,42.0,49.0,46.0,139.0,69.0,19.0
1138.0,2613163.8661702126,1266766.2289361702,265.84999992370604,12.42,8.280001,8.65,4.1400003,1.4416666666666667,42.0,49.0,46.0,139.0,69.0,19.0
1139.0,2613248.7535955054,1266818.9788764045,266.3300004196167,11.94,7.96,7.53,3.98,1.255,42.0,49.0,46.0,139.0,69.0,19.0
1140.0,2613388.904058577,1266329.5820920502,268.3600001525879,9.91,6.6066666,8.72,3.3033333,1.4533333333333334,42.0,49.0,46.0,139.0,69.0,19.0
1141.0,2612232.8904166664,1266369.6529166668,271.9199998474121,6.34,4.226667,3.91,2.1133335,0.6516666666666666,42.0,49.0,46.0,139.0,69.0,19.0
1142.0,2612559.303469388,1266854.1080612245,266.68000007629394,11.58,7.7200003,7.9,3.8600001,1.3166666666666667,42.0,49.0,46.0,139.0,69.0,19.0
1143.0,2612624.733448276,1266616.539770115,268.0399997329712,10.22,6.8133335,5.26,3.4066668,0.8766666666666666,42.0,49.0,46.0,139.0,69.0,19.0
1144.0,2612663.9882474225,1266114.5207216495,265.3600003814697,12.9,8.6,7.86,4.3,1.31,42.0,49.0,46.0,139.0,69.0,19.0
1145.0,2612850.157027027,1266168.7421621622,270.93000007629394,7.33,4.886667,3.43,2.4433334,0.5716666666666667,42.0,49.0,46.0,139.0,69.0,19.0
1146.0,2612902.6332258065,1266036.221935484,269.8200004196167,8.44,5.6266665,7.02,2.8133333,1.17,42.0,49.0,46.0,139.0,69.0,19.0
1147.0,2613102.801296296,1266738.6332407407,266.049999961853,12.21,8.14,8.29,4.07,1.3816666666666664,42.0,49.0,46.0,139.0,69.0,19.0
1148.0,2613272.0713580246,1266674.2466666668,266.5799996948242,11.68,7.786667,7.18,3.8933334,1.1966666666666665,42.0,49.0,46.0,139.0,69.0,19.0
1149.0,2612243.24682243,1266679.4071028037,268.5299997329712,9.72,6.4800005,5.84,3.2400002,0.9733333333333333,42.0,49.0,46.0,139.0,69.0,19.0
1150.0,2612685.726,1266446.2000000002,268.76000022888184,9.49,6.326667,6.31,3.1633334,1.0516666666666665,42.0,49.0,46.0,139.0,69.0,19.0
1151.0,2612873.711300813,1266086.2060162602,270.43000005722047,7.81,5.206667,6.26,2.6033335,1.0433333333333332,42.0,49.0,46.0,139.0,69.0,19.0
1152.0,2613160.148041237,1266719.2217525777,266.08999965667726,12.14,8.093334,7.86,4.046667,1.31,42.0,49.0,46.0,139.0,69.0,19.0
1153.0,2612328.7471875,1266481.783125,269.2099997711182,9.01,6.006667,4.51,3.0033336,0.7516666666666666,42.0,49.0,46.0,139.0,69.0,19.0
1154.0,2612542.1607017545,1266748.6677192985,267.8299996566773,10.39,6.926667,6.02,3.4633336,1.0033333333333332,42.0,49.0,46.0,139.0,69.0,19.0
1155.0,2612562.3965198235,1266423.295859031,268.16999980926516,10.05,6.7000003,8.5,3.3500001,1.4166666666666665,42.0,49.0,46.0,139.0,69.0,19.0
1156.0,2612617.497469879,1266201.7848192772,269.0600001525879,9.16,6.1066666,5.14,3.0533333,0.8566666666666666,42.0,49.0,46.0,139.0,69.0,19.0
